,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,349.577,240.738,25.518,40.745,2.811,0.015,0.000,0.015,22.401,399.343,-49.767,194.998,145.231,0.523,0.261,0.200,0.203,0.146,0.000,0.000,0.000,0.146,0.003,0.147,0.496,0.003,0.000,0.001,0.002,0.003,0.006,0.191,0.002,-0.001,0.354,129.132,74.672,
2015-2045_DJF,293.202,191.426,18.335,43.698,2.259,0.007,0.000,0.007,13.365,351.853,-58.651,155.055,96.405,0.347,0.165,0.134,0.119,0.117,0.000,0.000,0.000,0.117,0.001,0.149,0.747,0.002,0.000,0.000,0.002,0.001,0.002,0.204,0.001,-0.032,0.168,61.228,6.517,2030.005
2015-2045_MAM,344.438,275.931,26.549,27.049,2.926,0.010,0.000,0.010,23.215,402.919,-58.481,223.504,165.023,0.594,0.320,0.207,0.231,0.161,0.000,0.000,0.000,0.161,0.005,0.155,0.435,0.005,0.000,0.002,0.002,0.005,0.011,0.210,0.004,0.006,0.250,91.310,33.090,2030.000
2015-2045_JJA,407.657,276.272,30.830,50.203,3.686,0.025,0.000,0.025,29.659,438.744,-31.087,223.780,192.693,0.694,0.325,0.256,0.283,0.159,0.000,0.000,0.000,0.159,0.002,0.150,0.297,0.002,0.000,0.000,0.002,0.002,0.003,0.155,0.001,0.008,0.610,222.521,167.273,2030.000
2015-2045_SON,351.948,218.128,26.230,42.101,2.358,0.016,0.000,0.016,23.200,402.981,-51.034,176.683,125.650,0.452,0.231,0.204,0.176,0.145,0.000,0.000,0.000,0.145,0.004,0.133,0.510,0.004,0.000,0.002,0.002,0.004,0.009,0.194,0.003,0.012,0.384,140.280,90.669,2030.000
2045-2075_annual,358.252,240.063,26.487,40.325,2.855,0.016,0.000,0.016,23.478,405.256,-47.004,194.451,147.447,0.531,0.270,0.211,0.208,0.166,0.000,0.000,0.000,0.166,0.014,0.152,0.487,0.014,0.008,0.004,0.002,0.011,0.017,0.244,0.013,0.014,0.384,140.187,79.948,
2045-2075_DJF,298.001,192.293,19.192,42.114,2.313,0.008,0.000,0.008,14.243,356.212,-58.211,155.757,97.546,0.351,0.173,0.141,0.123,0.130,0.000,0.000,0.000,0.130,0.001,0.129,0.582,0.002,0.000,0.000,0.002,0.001,0.002,0.206,0.001,0.001,0.182,66.431,18.910,2060.000
2045-2075_MAM,353.044,274.255,27.472,27.221,2.911,0.011,0.000,0.011,24.319,409.036,-55.993,222.147,166.154,0.598,0.327,0.218,0.236,0.203,0.000,0.000,0.000,0.203,0.030,0.178,0.548,0.028,0.019,0.007,0.002,0.017,0.032,0.213,0.028,0.025,0.275,100.239,25.321,2060.000
2045-2075_JJA,418.499,275.323,31.893,50.924,3.802,0.027,0.000,0.027,30.735,445.026,-26.527,223.011,196.485,0.707,0.336,0.270,0.291,0.191,0.000,0.000,0.000,0.191,0.005,0.183,0.382,0.005,0.000,0.002,0.003,0.005,0.010,0.251,0.004,0.008,0.659,240.592,172.449,2060.000
2045-2075_SON,362.349,217.211,27.259,41.083,2.381,0.017,0.000,0.017,24.446,409.855,-47.505,175.941,128.436,0.462,0.241,0.215,0.182,0.138,0.000,0.000,0.000,0.138,0.020,0.117,0.439,0.021,0.013,0.005,0.003,0.019,0.023,0.305,0.021,0.022,0.417,152.196,102.177,2060.000
2070-2100_annual,368.670,239.715,27.545,41.167,2.897,0.017,0.000,0.017,24.685,411.861,-43.191,194.170,150.978,0.544,0.278,0.223,0.216,0.173,0.000,0.000,0.000,0.173,0.008,0.166,0.537,0.008,0.001,0.004,0.003,0.008,0.018,0.303,0.007,0.008,0.401,146.186,83.196,
2070-2100_DJF,305.424,191.786,20.339,42.159,2.285,0.007,0.000,0.007,15.475,362.310,-56.886,155.347,98.461,0.354,0.179,0.149,0.126,0.155,0.000,0.000,0.000,0.155,0.004,0.158,0.732,0.005,0.000,0.002,0.003,0.004,0.009,0.336,0.004,-0.003,0.179,65.408,6.071,2084.997
2070-2100_MAM,361.434,275.709,28.518,26.371,2.952,0.008,0.000,0.008,25.507,415.633,-54.199,223.325,169.126,0.609,0.340,0.230,0.243,0.118,0.000,0.000,0.000,0.118,0.004,0.115,0.329,0.006,0.001,0.002,0.003,0.004,0.010,0.273,0.005,0.003,0.186,67.892,24.223,2085.000
2070-2100_JJA,431.947,272.796,32.968,52.263,3.904,0.027,0.000,0.027,31.865,451.708,-19.761,220.965,201.204,0.724,0.344,0.285,0.301,0.189,0.000,0.000,0.000,0.189,0.005,0.180,0.362,0.004,0.000,0.002,0.002,0.005,0.011,0.203,0.004,0.009,0.653,238.324,171.219,2085.000
2070-2100_SON,374.721,217.403,28.222,43.923,2.431,0.024,0.000,0.024,25.724,416.894,-42.172,176.097,133.924,0.482,0.246,0.226,0.192,0.231,0.000,0.000,0.000,0.231,0.018,0.209,0.734,0.016,0.003,0.009,0.004,0.018,0.042,0.401,0.016,0.022,0.582,212.282,130.298,2085.000
