,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.170,244.074,25.525,41.450,4.164,0.009,0.000,0.009,21.938,396.407,-44.237,197.700,153.463,0.552,0.305,0.199,0.214,0.148,0.000,0.000,0.000,0.148,0.011,0.142,0.588,0.011,0.004,0.005,0.003,0.010,0.022,0.295,0.011,0.007,0.206,75.131,19.567,
2015-2045_DJF,299.903,194.626,19.620,38.876,3.862,0.008,0.000,0.008,14.687,358.228,-58.325,157.647,99.322,0.358,0.218,0.143,0.126,0.173,0.000,0.000,0.000,0.173,0.011,0.212,1.021,0.011,0.002,0.005,0.004,0.012,0.023,0.359,0.010,-0.039,0.185,67.345,-13.724,2030.005
2015-2045_MAM,344.266,276.121,26.133,32.338,4.374,0.010,0.000,0.010,22.190,397.177,-52.912,223.658,170.746,0.615,0.358,0.202,0.238,0.213,0.000,0.000,0.000,0.213,0.017,0.189,0.637,0.017,0.007,0.006,0.004,0.017,0.030,0.402,0.017,0.024,0.245,89.347,14.403,2030.000
2015-2045_JJA,411.320,279.418,29.838,55.099,4.714,0.006,0.000,0.006,28.159,430.076,-18.756,226.329,207.572,0.747,0.351,0.244,0.301,0.025,0.000,0.000,0.000,0.025,0.000,0.032,0.045,0.003,0.000,0.000,0.002,0.000,0.000,0.240,0.002,-0.007,0.140,51.172,38.924,2030.000
2015-2045_SON,352.185,224.969,26.403,39.416,3.693,0.011,0.000,0.011,22.585,399.443,-47.258,182.225,134.966,0.486,0.289,0.205,0.190,0.184,0.000,0.000,0.000,0.184,0.017,0.136,0.657,0.014,0.005,0.007,0.002,0.012,0.033,0.180,0.013,0.048,0.254,92.703,38.226,2030.000
2045-2075_annual,362.716,242.802,26.344,40.873,4.284,0.009,0.000,0.009,22.855,401.425,-38.709,196.669,157.961,0.569,0.318,0.208,0.223,0.133,0.000,0.000,0.000,0.133,0.014,0.119,0.418,0.014,0.008,0.004,0.002,0.015,0.017,0.226,0.013,0.014,0.207,75.640,27.351,
2045-2075_DJF,303.676,195.384,20.245,35.856,4.143,0.007,0.000,0.007,15.322,361.414,-57.738,158.261,100.523,0.362,0.235,0.148,0.129,0.135,0.000,0.000,0.000,0.135,0.002,0.127,0.539,0.002,0.000,0.000,0.002,0.002,0.004,0.197,0.002,0.008,0.167,61.048,14.029,2060.000
2045-2075_MAM,352.823,273.945,27.051,32.179,4.416,0.012,0.000,0.012,23.108,402.195,-49.372,221.896,172.524,0.621,0.371,0.213,0.243,0.211,0.000,0.000,0.000,0.211,0.026,0.198,0.648,0.024,0.012,0.009,0.003,0.025,0.040,0.272,0.024,0.013,0.290,106.018,25.182,2060.000
2045-2075_JJA,429.405,276.575,30.569,56.920,4.823,0.007,0.000,0.007,29.186,435.982,-6.577,224.026,217.449,0.783,0.360,0.253,0.318,0.055,0.000,0.000,0.000,0.055,0.001,0.053,0.088,0.003,0.000,0.000,0.002,0.001,0.002,0.241,0.002,0.001,0.179,65.314,44.968,2060.000
2045-2075_SON,363.832,224.185,27.403,38.413,3.747,0.008,0.000,0.008,23.669,405.379,-41.547,181.590,140.044,0.504,0.306,0.216,0.199,0.131,0.000,0.000,0.000,0.131,0.025,0.099,0.400,0.025,0.018,0.005,0.002,0.033,0.022,0.196,0.024,0.032,0.191,69.836,24.942,2060.000
2070-2100_annual,375.410,241.618,27.287,41.645,4.333,0.009,0.000,0.009,23.963,407.475,-32.065,195.711,163.646,0.589,0.329,0.218,0.233,0.138,0.000,0.000,0.000,0.138,0.012,0.126,0.456,0.012,0.005,0.004,0.003,0.013,0.020,0.260,0.011,0.011,0.209,76.122,25.893,
2070-2100_DJF,311.558,193.882,21.273,35.800,4.163,0.010,0.000,0.010,16.384,366.738,-55.180,157.044,101.865,0.367,0.245,0.156,0.133,0.196,0.000,0.000,0.000,0.196,0.010,0.192,0.797,0.009,0.002,0.004,0.003,0.009,0.018,0.287,0.009,0.004,0.229,83.423,10.147,2084.997
2070-2100_MAM,362.104,276.237,28.098,31.106,4.490,0.007,0.000,0.007,24.153,407.944,-45.841,223.752,177.911,0.640,0.390,0.225,0.254,0.136,0.000,0.000,0.000,0.136,0.016,0.123,0.380,0.017,0.007,0.006,0.003,0.018,0.026,0.332,0.016,0.013,0.159,57.958,7.349,2085.000
2070-2100_JJA,448.201,271.711,31.363,58.451,4.925,0.007,0.000,0.007,30.220,441.998,6.202,220.086,226.289,0.815,0.371,0.264,0.333,0.047,0.000,0.000,0.000,0.047,0.000,0.046,0.069,0.002,0.000,0.000,0.002,0.000,0.001,0.218,0.002,0.000,0.176,64.132,46.698,2085.000
2070-2100_SON,378.580,223.526,28.308,41.106,3.744,0.011,0.000,0.011,24.960,412.488,-33.908,181.056,147.149,0.530,0.308,0.226,0.211,0.174,0.000,0.000,0.000,0.174,0.022,0.146,0.587,0.020,0.010,0.008,0.002,0.023,0.036,0.202,0.019,0.028,0.272,99.368,39.218,2085.000
