,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,278.443,240.294,15.627,35.764,3.076,0.032,0.001,0.031,11.532,344.436,-65.993,194.638,128.645,0.463,0.211,0.124,0.156,0.494,0.017,0.167,0.017,0.510,0.059,0.455,3.292,0.059,0.012,0.028,0.019,0.053,0.124,1.847,0.059,0.039,0.762,278.288,90.879,
2015-2045_DJF,233.660,171.147,5.464,41.716,3.272,0.031,0.002,0.029,0.923,294.571,-60.911,138.629,77.718,0.280,0.108,0.064,0.071,0.758,0.066,0.673,0.066,0.824,0.110,0.734,7.665,0.090,0.020,0.052,0.019,0.097,0.231,1.834,0.090,0.024,0.744,271.460,-29.135,2030.005
2015-2045_MAM,276.405,265.020,15.589,39.168,3.485,0.048,0.000,0.048,11.615,343.585,-67.180,214.666,147.486,0.531,0.219,0.117,0.173,0.910,0.001,0.001,0.001,0.911,0.101,0.879,3.831,0.105,0.023,0.052,0.030,0.092,0.226,2.964,0.105,0.031,1.147,418.592,59.316,2030.000
2015-2045_JJA,328.575,301.589,24.788,27.931,2.848,0.027,0.000,0.027,21.523,393.567,-64.992,244.287,179.296,0.645,0.321,0.188,0.245,0.026,0.000,0.000,0.000,0.026,0.000,0.029,0.061,0.018,0.000,0.000,0.018,0.000,0.000,1.770,0.018,-0.003,0.650,237.225,220.208,2030.000
2015-2045_SON,274.222,221.884,16.482,34.339,2.698,0.021,0.000,0.021,11.866,345.066,-70.844,179.726,108.882,0.392,0.195,0.124,0.132,0.284,0.000,0.000,0.000,0.284,0.026,0.179,1.675,0.023,0.007,0.008,0.008,0.022,0.041,0.807,0.023,0.104,0.506,184.727,111.031,2030.000
2045-2075_annual,286.997,240.155,16.937,34.845,3.023,0.031,0.000,0.030,12.867,351.066,-64.069,194.526,130.457,0.470,0.222,0.133,0.162,0.498,0.006,0.027,0.006,0.504,0.052,0.452,3.220,0.052,0.009,0.024,0.018,0.051,0.109,1.822,0.052,0.046,0.733,267.727,83.649,
2045-2075_DJF,238.537,171.220,6.589,42.185,3.289,0.032,0.002,0.030,1.947,299.041,-60.504,138.688,78.184,0.281,0.113,0.069,0.073,0.800,0.022,0.104,0.022,0.822,0.114,0.755,7.744,0.101,0.027,0.054,0.020,0.108,0.238,2.022,0.101,0.045,0.761,277.906,-34.407,2060.000
2045-2075_MAM,283.706,267.178,16.903,37.002,3.348,0.044,0.000,0.044,12.855,349.669,-65.962,216.414,150.452,0.542,0.233,0.126,0.182,0.815,0.001,0.003,0.001,0.816,0.063,0.802,3.270,0.068,0.006,0.034,0.028,0.063,0.154,2.807,0.068,0.013,1.052,384.085,66.480,2060.000
2045-2075_JJA,341.241,300.151,26.268,27.052,2.824,0.028,0.000,0.028,23.170,402.481,-61.239,243.123,181.883,0.655,0.336,0.203,0.253,0.058,0.000,0.000,0.000,0.058,0.002,0.062,0.152,0.017,0.000,0.001,0.017,0.002,0.003,1.671,0.017,-0.004,0.661,241.307,212.418,2060.000
2045-2075_SON,283.529,220.529,17.797,33.266,2.632,0.019,0.000,0.019,13.290,352.080,-68.551,178.629,110.078,0.396,0.203,0.133,0.137,0.325,0.001,0.001,0.000,0.326,0.032,0.192,1.788,0.023,0.006,0.010,0.008,0.034,0.044,0.783,0.024,0.133,0.457,166.707,87.873,2060.000
2070-2100_annual,296.887,239.344,18.526,34.138,2.936,0.030,0.000,0.030,14.470,359.083,-62.196,193.869,131.673,0.474,0.233,0.145,0.168,0.478,0.002,0.006,0.002,0.480,0.061,0.419,3.058,0.061,0.019,0.026,0.016,0.052,0.114,1.582,0.061,0.059,0.714,260.591,85.348,
2070-2100_DJF,244.388,171.768,8.144,42.352,3.152,0.031,0.001,0.031,3.322,305.019,-60.632,139.132,78.500,0.283,0.119,0.075,0.077,0.839,0.007,0.022,0.007,0.846,0.102,0.780,7.530,0.091,0.024,0.050,0.017,0.098,0.222,1.720,0.091,0.059,0.746,272.356,-45.428,2084.997
2070-2100_MAM,291.432,268.566,18.449,33.836,3.244,0.039,0.000,0.039,14.284,356.733,-65.300,217.539,152.238,0.548,0.251,0.137,0.189,0.685,0.001,0.001,0.001,0.686,0.081,0.669,2.815,0.090,0.026,0.038,0.026,0.062,0.165,2.529,0.090,0.017,0.925,337.496,60.549,2085.000
2070-2100_JJA,355.924,297.037,28.069,26.507,2.803,0.028,0.000,0.028,25.142,413.346,-57.422,240.600,183.178,0.659,0.350,0.223,0.261,0.037,0.000,0.000,0.000,0.037,0.000,0.041,0.088,0.014,0.000,0.000,0.014,0.000,0.000,1.420,0.014,-0.004,0.660,241.068,220.900,2085.000
2070-2100_SON,294.771,218.476,19.249,34.015,2.545,0.022,0.000,0.022,14.924,360.204,-65.433,176.965,111.532,0.402,0.208,0.144,0.142,0.358,0.000,0.000,0.000,0.358,0.061,0.192,1.871,0.049,0.026,0.016,0.007,0.049,0.072,0.653,0.048,0.165,0.523,190.915,103.041,2085.000
