,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,333.511,254.341,26.370,20.243,4.912,0.007,0.000,0.007,21.591,395.865,-62.354,206.016,143.662,0.517,0.409,0.219,0.203,0.115,0.000,0.000,0.000,0.115,0.009,0.110,0.562,0.009,0.004,0.003,0.002,0.008,0.014,0.217,0.008,0.004,0.174,63.654,20.273,
2015-2045_DJF,282.173,188.199,15.547,31.390,4.380,0.011,0.000,0.011,11.007,340.419,-58.246,152.441,94.195,0.339,0.213,0.116,0.110,0.164,0.000,0.000,0.000,0.164,0.004,0.199,1.133,0.005,0.000,0.002,0.003,0.005,0.012,0.302,0.005,-0.035,0.269,98.210,23.736,2030.005
2015-2045_MAM,334.559,277.580,26.887,18.892,4.826,0.009,0.000,0.009,22.045,396.888,-62.329,224.840,162.511,0.585,0.415,0.214,0.228,0.136,0.000,0.000,0.000,0.136,0.006,0.134,0.395,0.007,0.002,0.003,0.003,0.005,0.013,0.290,0.007,0.003,0.210,76.526,25.090,2030.000
2015-2045_JJA,388.952,315.409,36.014,11.779,5.744,0.000,0.000,0.000,31.766,451.805,-62.853,255.481,192.628,0.693,0.616,0.328,0.296,0.008,0.000,0.000,0.000,0.008,0.000,0.008,0.019,0.002,0.000,0.000,0.002,0.000,0.000,0.163,0.001,-0.000,0.010,3.473,0.249,2030.000
2015-2045_SON,327.303,234.686,26.828,19.114,4.683,0.009,0.000,0.009,21.337,393.252,-65.949,190.096,124.146,0.447,0.387,0.215,0.175,0.152,0.000,0.000,0.000,0.152,0.025,0.102,0.715,0.022,0.014,0.007,0.001,0.022,0.030,0.116,0.021,0.050,0.212,77.222,32.214,2030.000
2045-2075_annual,344.387,252.884,27.520,19.486,5.017,0.007,0.000,0.007,23.008,403.885,-59.498,204.836,145.338,0.523,0.428,0.233,0.208,0.101,0.000,0.000,0.000,0.101,0.003,0.098,0.403,0.003,0.000,0.001,0.001,0.003,0.006,0.135,0.002,0.002,0.158,57.618,21.016,
2045-2075_DJF,286.024,188.532,16.220,29.617,4.619,0.010,0.000,0.010,11.678,343.713,-57.689,152.711,95.022,0.342,0.227,0.121,0.113,0.132,0.000,0.000,0.000,0.132,0.004,0.145,0.805,0.003,0.000,0.002,0.001,0.004,0.010,0.146,0.003,-0.013,0.248,90.466,36.389,2060.000
2045-2075_MAM,345.285,276.845,28.074,18.520,4.825,0.010,0.000,0.010,23.448,404.683,-59.398,224.245,164.846,0.593,0.431,0.228,0.235,0.174,0.000,0.000,0.000,0.174,0.005,0.172,0.490,0.004,0.000,0.002,0.002,0.006,0.013,0.181,0.004,0.002,0.228,83.245,19.068,2060.000
2045-2075_JJA,407.340,311.037,37.570,11.916,5.853,0.001,0.000,0.001,34.051,465.573,-58.233,251.940,193.706,0.697,0.643,0.354,0.301,0.020,0.000,0.000,0.000,0.020,0.000,0.021,0.037,0.001,0.000,0.000,0.001,0.000,0.000,0.144,0.001,-0.000,0.035,12.896,5.116,2060.000
2045-2075_SON,337.704,233.672,28.002,18.072,4.760,0.005,0.000,0.005,22.633,400.374,-62.671,189.275,126.604,0.456,0.406,0.228,0.181,0.076,0.000,0.000,0.000,0.076,0.001,0.055,0.286,0.001,0.000,0.001,0.001,0.001,0.004,0.071,0.001,0.021,0.122,44.352,23.818,2060.000
2070-2100_annual,355.169,251.971,29.040,19.461,4.930,0.007,0.000,0.007,24.967,415.000,-59.831,204.097,144.265,0.519,0.437,0.252,0.210,0.098,0.000,0.000,0.000,0.098,0.004,0.094,0.419,0.004,0.001,0.002,0.001,0.004,0.009,0.140,0.003,0.003,0.159,58.004,22.289,
2070-2100_DJF,293.774,188.453,17.564,30.418,4.595,0.011,0.000,0.011,12.980,349.985,-56.211,152.647,96.436,0.347,0.236,0.130,0.117,0.157,0.000,0.000,0.000,0.157,0.005,0.159,0.823,0.005,0.001,0.002,0.002,0.005,0.009,0.157,0.005,-0.003,0.267,97.449,37.572,2084.997
2070-2100_MAM,355.343,279.704,29.410,17.211,4.867,0.007,0.000,0.007,25.084,413.888,-58.545,226.560,168.015,0.605,0.453,0.243,0.243,0.107,0.000,0.000,0.000,0.107,0.004,0.108,0.292,0.004,0.000,0.002,0.002,0.004,0.008,0.188,0.003,-0.001,0.177,64.452,23.858,2085.000
2070-2100_JJA,418.590,305.859,39.468,12.027,5.611,0.001,0.000,0.001,36.886,482.994,-64.404,247.745,183.342,0.660,0.639,0.387,0.289,0.011,0.000,0.000,0.000,0.011,0.000,0.011,0.021,0.001,0.000,0.000,0.001,0.000,0.000,0.128,0.001,-0.000,0.022,8.170,3.676,2085.000
2070-2100_SON,351.747,232.432,29.501,18.390,4.638,0.007,0.000,0.007,24.683,411.844,-60.097,188.270,128.173,0.461,0.415,0.246,0.187,0.118,0.000,0.000,0.000,0.118,0.007,0.100,0.549,0.005,0.001,0.004,0.001,0.007,0.018,0.088,0.005,0.018,0.172,62.757,24.369,2085.000
