,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,343.800,249.089,25.630,35.316,3.814,0.011,0.000,0.011,21.904,396.656,-52.856,201.762,148.906,0.536,0.313,0.203,0.208,0.177,0.000,0.000,0.000,0.177,0.014,0.168,0.892,0.014,0.005,0.005,0.004,0.013,0.022,0.365,0.013,0.009,0.260,94.749,28.904,
2015-2045_DJF,292.262,195.284,17.624,43.037,3.827,0.012,0.000,0.012,13.051,350.241,-57.978,158.180,100.202,0.361,0.195,0.129,0.122,0.241,0.000,0.000,0.000,0.241,0.009,0.279,1.802,0.009,0.000,0.003,0.005,0.009,0.019,0.478,0.008,-0.039,0.293,107.049,2.250,2030.005
2015-2045_MAM,341.421,274.574,26.290,27.979,3.804,0.014,0.000,0.014,22.319,398.003,-56.582,222.405,165.823,0.597,0.352,0.205,0.232,0.237,0.000,0.000,0.000,0.237,0.019,0.221,0.744,0.020,0.008,0.007,0.005,0.016,0.030,0.492,0.019,0.016,0.343,125.194,37.567,2030.000
2015-2045_JJA,397.361,294.136,32.015,37.248,3.965,0.005,0.000,0.005,29.690,438.929,-41.568,238.250,196.682,0.708,0.397,0.271,0.292,0.042,0.000,0.000,0.000,0.042,0.000,0.043,0.097,0.003,0.000,0.000,0.003,0.000,0.000,0.286,0.002,-0.000,0.124,45.267,28.951,2030.000
2015-2045_SON,343.153,231.129,26.447,33.123,3.659,0.012,0.000,0.012,22.390,398.577,-55.424,187.214,131.790,0.474,0.306,0.207,0.185,0.189,0.000,0.000,0.000,0.189,0.027,0.129,0.942,0.024,0.013,0.009,0.002,0.025,0.039,0.206,0.023,0.060,0.279,101.800,46.527,2030.000
2045-2075_annual,352.805,247.777,26.606,34.171,3.887,0.010,0.000,0.010,22.958,402.458,-49.653,200.700,151.047,0.544,0.326,0.214,0.214,0.160,0.000,0.000,0.000,0.160,0.005,0.155,0.691,0.005,0.000,0.002,0.003,0.005,0.010,0.270,0.004,0.005,0.235,85.903,27.781,
2045-2075_DJF,296.167,195.777,18.363,39.806,4.060,0.010,0.000,0.010,13.772,353.824,-57.656,158.580,100.923,0.363,0.210,0.134,0.125,0.203,0.000,0.000,0.000,0.203,0.006,0.209,1.310,0.006,0.000,0.002,0.003,0.006,0.012,0.287,0.005,-0.006,0.247,90.095,12.140,2060.000
2045-2075_MAM,350.427,273.174,27.284,27.186,3.825,0.014,0.000,0.014,23.384,403.834,-53.407,221.271,167.864,0.604,0.366,0.216,0.238,0.236,0.000,0.000,0.000,0.236,0.010,0.233,0.738,0.009,0.001,0.004,0.003,0.010,0.020,0.336,0.008,0.003,0.338,123.284,35.282,2060.000
2045-2075_JJA,410.396,290.838,33.128,38.041,4.012,0.007,0.000,0.007,30.944,446.285,-35.889,235.579,199.690,0.719,0.407,0.286,0.300,0.081,0.000,0.000,0.000,0.081,0.001,0.079,0.175,0.003,0.000,0.000,0.003,0.001,0.002,0.271,0.002,0.002,0.160,58.428,28.837,2060.000
2045-2075_SON,353.143,230.125,27.501,31.732,3.651,0.008,0.000,0.008,23.563,404.980,-51.837,186.401,134.564,0.484,0.319,0.218,0.192,0.121,0.000,0.000,0.000,0.121,0.003,0.100,0.551,0.003,0.000,0.001,0.002,0.003,0.005,0.187,0.002,0.021,0.197,71.733,34.637,2060.000
2070-2100_annual,363.739,246.308,27.699,35.083,3.952,0.011,0.000,0.011,24.166,409.054,-45.315,199.509,154.195,0.555,0.336,0.226,0.221,0.167,0.000,0.000,0.000,0.167,0.014,0.154,0.730,0.014,0.006,0.004,0.003,0.013,0.021,0.288,0.013,0.013,0.253,92.191,31.385,
2070-2100_DJF,304.375,194.262,19.598,40.179,4.110,0.013,0.000,0.013,15.006,359.914,-55.539,157.352,101.813,0.367,0.220,0.144,0.129,0.223,0.000,0.000,0.000,0.223,0.007,0.225,1.310,0.006,0.001,0.002,0.003,0.006,0.012,0.307,0.005,-0.002,0.314,114.618,30.558,2084.997
2070-2100_MAM,358.484,275.118,28.408,25.686,3.854,0.010,0.000,0.010,24.550,410.264,-51.780,222.846,171.066,0.616,0.383,0.229,0.245,0.195,0.000,0.000,0.000,0.195,0.017,0.181,0.619,0.017,0.006,0.008,0.004,0.019,0.036,0.365,0.017,0.014,0.241,88.132,15.980,2085.000
2070-2100_JJA,425.160,285.419,34.091,40.499,4.185,0.006,0.000,0.006,32.035,452.764,-27.603,231.189,203.586,0.733,0.414,0.301,0.308,0.064,0.000,0.000,0.000,0.064,0.001,0.064,0.134,0.003,0.000,0.000,0.003,0.001,0.001,0.266,0.002,0.001,0.156,56.828,32.787,2085.000
2070-2100_SON,365.814,229.243,28.554,34.054,3.658,0.013,0.000,0.013,24.907,412.361,-46.547,185.687,139.139,0.501,0.323,0.230,0.200,0.188,0.000,0.000,0.000,0.188,0.029,0.147,0.870,0.027,0.018,0.007,0.002,0.028,0.034,0.213,0.027,0.041,0.301,109.808,46.363,2085.000
