,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,328.714,254.836,25.549,20.985,4.917,0.008,0.000,0.008,20.595,390.375,-61.661,206.417,144.756,0.521,0.400,0.210,0.203,0.131,0.000,0.000,0.000,0.131,0.006,0.129,0.634,0.006,0.001,0.002,0.002,0.006,0.012,0.235,0.006,0.002,0.185,67.490,18.340,
2015-2045_DJF,278.984,188.417,14.758,32.484,4.431,0.012,0.000,0.012,10.313,337.115,-58.131,152.618,94.487,0.340,0.206,0.111,0.109,0.203,0.000,0.000,0.000,0.203,0.005,0.236,1.334,0.006,0.000,0.003,0.003,0.005,0.014,0.325,0.006,-0.033,0.283,103.317,15.064,2030.005
2015-2045_MAM,329.189,277.404,25.992,19.941,4.850,0.009,0.000,0.009,21.116,391.860,-62.670,224.697,162.027,0.583,0.403,0.205,0.225,0.156,0.000,0.000,0.000,0.156,0.004,0.158,0.442,0.005,0.000,0.002,0.003,0.004,0.010,0.317,0.005,-0.002,0.224,81.917,22.462,2030.000
2015-2045_JJA,382.878,316.892,35.228,11.786,5.750,0.000,0.000,0.000,30.227,442.600,-59.721,256.682,196.961,0.709,0.612,0.317,0.301,0.003,0.000,0.000,0.000,0.003,0.000,0.003,0.006,0.002,0.000,0.000,0.002,0.000,0.000,0.175,0.001,-0.000,0.011,3.905,2.473,2030.000
2015-2045_SON,322.782,235.135,26.014,19.941,4.625,0.009,0.000,0.009,20.527,388.882,-66.100,190.459,124.360,0.448,0.375,0.206,0.174,0.163,0.000,0.000,0.000,0.163,0.015,0.121,0.768,0.011,0.005,0.005,0.001,0.014,0.024,0.126,0.011,0.042,0.224,81.665,33.462,2030.000
2045-2075_annual,340.309,253.384,26.695,20.241,5.005,0.007,0.000,0.007,21.901,397.647,-57.338,205.241,147.903,0.532,0.420,0.224,0.210,0.118,0.000,0.000,0.000,0.118,0.003,0.115,0.465,0.003,0.000,0.001,0.002,0.003,0.007,0.160,0.003,0.003,0.167,60.791,17.927,
2045-2075_DJF,282.759,188.588,15.414,30.731,4.653,0.010,0.000,0.010,10.970,340.320,-57.561,152.756,95.195,0.343,0.219,0.116,0.111,0.157,0.000,0.000,0.000,0.157,0.004,0.180,0.950,0.003,0.000,0.002,0.002,0.004,0.009,0.170,0.003,-0.023,0.247,90.128,23.532,2060.000
2045-2075_MAM,339.796,276.654,27.176,19.593,4.840,0.011,0.000,0.011,22.414,398.959,-59.162,224.089,164.927,0.594,0.420,0.218,0.233,0.210,0.000,0.000,0.000,0.210,0.008,0.208,0.579,0.007,0.001,0.003,0.002,0.009,0.017,0.216,0.006,0.002,0.260,94.975,16.885,2060.000
2045-2075_JJA,404.896,312.511,36.801,11.907,5.816,0.001,0.000,0.001,32.276,454.772,-49.876,253.134,203.258,0.732,0.641,0.342,0.315,0.012,0.000,0.000,0.000,0.012,0.000,0.012,0.020,0.002,0.000,0.000,0.002,0.000,0.000,0.174,0.001,-0.000,0.033,12.215,7.545,2060.000
2045-2075_SON,332.592,234.328,27.176,18.919,4.702,0.005,0.000,0.005,21.732,395.408,-62.816,189.805,126.990,0.457,0.394,0.219,0.180,0.095,0.000,0.000,0.000,0.095,0.001,0.061,0.322,0.001,0.000,0.000,0.001,0.001,0.003,0.080,0.001,0.034,0.127,46.253,23.918,2060.000
2070-2100_annual,352.903,252.581,28.227,20.170,4.914,0.007,0.000,0.007,23.729,407.845,-54.943,204.591,149.648,0.539,0.432,0.242,0.216,0.114,0.000,0.000,0.000,0.114,0.004,0.110,0.496,0.004,0.001,0.002,0.002,0.004,0.008,0.164,0.003,0.004,0.165,60.104,18.840,
2070-2100_DJF,290.465,188.404,16.754,31.773,4.604,0.012,0.000,0.012,12.273,346.549,-56.083,152.607,96.524,0.347,0.227,0.124,0.116,0.215,0.000,0.000,0.000,0.215,0.010,0.216,1.181,0.010,0.003,0.005,0.002,0.010,0.022,0.174,0.009,-0.001,0.284,103.619,21.337,2084.997
2070-2100_MAM,350.493,279.656,28.522,18.143,4.886,0.008,0.000,0.008,23.939,407.404,-56.911,226.522,169.610,0.611,0.444,0.233,0.243,0.118,0.000,0.000,0.000,0.118,0.003,0.124,0.305,0.003,0.000,0.001,0.003,0.003,0.005,0.250,0.003,-0.006,0.182,66.429,20.165,2085.000
2070-2100_JJA,422.792,307.523,38.740,11.861,5.562,0.001,0.000,0.001,34.869,470.459,-47.666,249.094,201.428,0.725,0.649,0.374,0.316,0.005,0.000,0.000,0.000,0.005,0.000,0.006,0.010,0.001,0.000,0.000,0.001,0.000,0.000,0.146,0.001,-0.000,0.020,7.395,4.955,2085.000
2070-2100_SON,346.587,233.294,28.677,19.116,4.595,0.007,0.000,0.007,23.612,405.765,-59.177,188.969,129.791,0.467,0.405,0.236,0.187,0.117,0.000,0.000,0.000,0.117,0.004,0.094,0.503,0.002,0.000,0.001,0.001,0.004,0.005,0.085,0.001,0.023,0.175,63.853,29.064,2085.000
