,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,347.196,239.639,23.935,48.368,4.725,0.012,0.000,0.012,20.684,389.762,-42.566,194.107,151.541,0.546,0.261,0.183,0.207,0.127,0.000,0.000,0.000,0.127,0.004,0.128,0.401,0.004,0.000,0.001,0.002,0.004,0.007,0.190,0.003,-0.001,0.285,104.138,56.306,
2015-2045_DJF,293.172,196.896,18.610,37.008,2.962,0.004,0.000,0.004,13.256,351.199,-58.028,159.485,101.458,0.365,0.198,0.135,0.126,0.059,0.000,0.000,0.000,0.059,0.001,0.087,0.427,0.002,0.000,0.000,0.002,0.001,0.001,0.213,0.002,-0.027,0.089,32.601,0.297,2030.005
2015-2045_MAM,338.034,279.923,24.901,32.954,5.028,0.006,0.000,0.006,21.065,391.211,-53.177,226.737,173.560,0.625,0.350,0.190,0.238,0.106,0.000,0.000,0.000,0.106,0.003,0.101,0.268,0.003,0.000,0.001,0.001,0.003,0.006,0.148,0.002,0.005,0.156,56.905,19.274,2030.000
2015-2045_JJA,405.366,264.453,27.471,73.704,7.200,0.022,0.000,0.022,26.826,422.497,-17.131,214.207,197.076,0.709,0.263,0.217,0.279,0.164,0.000,0.000,0.000,0.164,0.004,0.155,0.328,0.003,0.000,0.001,0.001,0.004,0.007,0.132,0.002,0.009,0.530,193.505,136.171,2030.000
2015-2045_SON,351.214,216.204,24.663,49.600,3.663,0.015,0.000,0.015,21.453,393.437,-42.223,175.126,132.903,0.478,0.233,0.188,0.182,0.179,0.000,0.000,0.000,0.179,0.008,0.169,0.583,0.007,0.001,0.003,0.003,0.007,0.016,0.267,0.006,0.010,0.363,132.468,68.535,2030.000
2045-2075_annual,356.300,239.343,24.866,48.198,4.853,0.013,0.000,0.013,21.666,395.058,-38.758,193.868,155.110,0.558,0.272,0.192,0.214,0.155,0.000,0.000,0.000,0.155,0.024,0.131,0.432,0.024,0.017,0.004,0.002,0.022,0.020,0.246,0.023,0.024,0.303,110.418,54.082,
2045-2075_DJF,297.448,198.152,19.299,35.303,2.994,0.004,0.000,0.004,13.943,354.583,-57.135,160.503,103.367,0.372,0.207,0.140,0.130,0.075,0.000,0.000,0.000,0.075,0.000,0.070,0.295,0.002,0.000,0.000,0.002,0.000,0.000,0.242,0.002,0.005,0.094,34.226,8.098,2060.000
2045-2075_MAM,346.289,278.379,25.903,33.605,5.052,0.007,0.000,0.007,22.077,396.688,-50.400,225.487,175.088,0.630,0.360,0.201,0.243,0.146,0.000,0.000,0.000,0.146,0.036,0.117,0.403,0.036,0.028,0.005,0.002,0.026,0.023,0.177,0.035,0.029,0.166,60.523,5.073,2060.000
2045-2075_JJA,418.225,263.914,28.251,75.709,7.586,0.022,0.000,0.022,27.792,427.958,-9.734,213.770,204.037,0.735,0.267,0.225,0.291,0.203,0.000,0.000,0.000,0.203,0.007,0.194,0.441,0.006,0.001,0.003,0.002,0.008,0.015,0.211,0.005,0.009,0.532,194.041,121.088,2060.000
2045-2075_SON,362.168,215.879,25.915,47.924,3.731,0.017,0.000,0.017,22.715,400.280,-38.112,174.862,136.750,0.492,0.250,0.201,0.191,0.195,0.000,0.000,0.000,0.195,0.051,0.143,0.587,0.051,0.038,0.009,0.004,0.056,0.041,0.356,0.050,0.052,0.416,151.863,81.478,2060.000
2070-2100_annual,367.178,239.355,25.854,49.446,4.980,0.013,0.000,0.013,22.788,401.121,-33.943,193.877,159.934,0.576,0.280,0.202,0.224,0.157,0.000,0.000,0.000,0.157,0.015,0.142,0.490,0.015,0.007,0.006,0.003,0.014,0.025,0.288,0.015,0.015,0.322,117.466,60.203,
2070-2100_DJF,304.075,198.032,20.189,35.398,2.946,0.004,0.000,0.004,14.888,359.234,-55.159,160.406,105.247,0.379,0.213,0.147,0.134,0.091,0.000,0.000,0.000,0.091,0.003,0.112,0.518,0.007,0.001,0.003,0.004,0.003,0.012,0.381,0.007,-0.020,0.098,35.935,-7.338,2084.997
2070-2100_MAM,354.914,279.657,26.946,34.069,5.253,0.004,0.000,0.004,23.151,402.514,-47.600,226.522,178.922,0.644,0.376,0.212,0.252,0.059,0.000,0.000,0.000,0.059,0.001,0.059,0.140,0.002,0.000,0.000,0.002,0.001,0.002,0.205,0.002,0.001,0.086,31.555,9.539,2085.000
2070-2100_JJA,432.766,262.459,29.273,76.565,7.823,0.024,0.000,0.024,28.929,434.467,-1.701,212.592,210.890,0.759,0.276,0.237,0.305,0.205,0.000,0.000,0.000,0.205,0.011,0.191,0.470,0.009,0.002,0.005,0.002,0.011,0.024,0.154,0.009,0.014,0.576,210.266,137.315,2085.000
2070-2100_SON,375.834,216.222,26.909,51.505,3.845,0.022,0.000,0.022,24.047,407.532,-31.698,175.140,143.442,0.516,0.252,0.211,0.203,0.274,0.000,0.000,0.000,0.274,0.047,0.207,0.834,0.043,0.025,0.014,0.004,0.039,0.061,0.415,0.042,0.067,0.524,191.340,100.430,2085.000
