,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,364.992,237.050,25.369,43.890,2.841,0.017,0.000,0.017,22.998,402.698,-37.706,192.010,154.305,0.555,0.274,0.200,0.216,0.341,0.000,0.000,0.000,0.341,0.026,0.320,1.082,0.026,0.012,0.008,0.007,0.028,0.037,0.657,0.025,0.022,0.405,147.868,21.892,
2015-2045_DJF,302.638,181.581,18.036,56.953,2.504,0.010,0.000,0.010,14.169,355.673,-53.036,147.081,94.045,0.339,0.148,0.131,0.116,0.210,0.000,0.000,0.000,0.210,0.005,0.241,1.349,0.008,0.000,0.001,0.007,0.005,0.009,0.695,0.008,-0.031,0.240,87.588,-3.130,2030.005
2015-2045_MAM,351.165,274.813,25.754,29.668,2.958,0.013,0.000,0.013,22.573,399.294,-48.129,222.599,174.470,0.628,0.324,0.198,0.242,0.281,0.000,0.000,0.000,0.281,0.015,0.263,0.754,0.016,0.003,0.007,0.006,0.015,0.030,0.566,0.015,0.018,0.318,115.944,14.398,2030.000
2015-2045_JJA,441.841,277.012,32.029,42.332,3.461,0.027,0.000,0.027,32.148,453.419,-11.578,224.380,212.802,0.766,0.384,0.271,0.316,0.534,0.000,0.000,0.000,0.534,0.045,0.475,1.010,0.041,0.024,0.011,0.006,0.047,0.056,0.545,0.040,0.058,0.640,233.774,45.832,2030.000
2015-2045_SON,363.103,213.466,25.519,46.892,2.432,0.017,0.000,0.017,22.931,401.487,-38.384,172.907,134.524,0.484,0.235,0.197,0.188,0.338,0.000,0.000,0.000,0.338,0.038,0.298,1.220,0.039,0.020,0.011,0.008,0.045,0.054,0.826,0.039,0.040,0.419,153.060,30.073,2030.000
2045-2075_annual,370.826,236.775,26.541,42.310,2.862,0.016,0.000,0.016,24.406,410.695,-39.869,191.788,151.919,0.547,0.282,0.213,0.215,0.331,0.000,0.000,0.000,0.331,0.023,0.308,1.009,0.023,0.008,0.008,0.007,0.021,0.041,0.675,0.022,0.023,0.384,139.994,19.361,
2045-2075_DJF,307.032,182.968,18.844,54.557,2.589,0.011,0.000,0.011,14.930,359.474,-52.443,148.204,95.762,0.345,0.158,0.137,0.120,0.239,0.000,0.000,0.000,0.239,0.014,0.245,1.421,0.015,0.002,0.007,0.007,0.013,0.033,0.660,0.014,-0.006,0.256,93.496,-1.220,2060.000
2045-2075_MAM,361.137,274.844,26.700,29.409,2.928,0.013,0.000,0.013,23.740,405.790,-44.653,222.624,177.971,0.641,0.335,0.209,0.250,0.282,0.000,0.000,0.000,0.282,0.012,0.272,0.733,0.013,0.002,0.005,0.006,0.012,0.025,0.598,0.013,0.009,0.301,109.969,5.976,2060.000
2045-2075_JJA,440.574,275.397,33.885,41.052,3.492,0.025,0.000,0.025,34.411,467.043,-26.469,223.072,196.603,0.708,0.387,0.297,0.297,0.536,0.000,0.000,0.000,0.536,0.032,0.494,1.057,0.027,0.009,0.011,0.006,0.035,0.058,0.640,0.026,0.042,0.592,216.183,26.078,2060.000
2045-2075_SON,373.360,212.591,26.585,44.480,2.428,0.016,0.000,0.016,24.359,409.471,-36.111,172.199,136.087,0.490,0.247,0.208,0.192,0.265,0.000,0.000,0.000,0.265,0.034,0.219,0.831,0.036,0.018,0.010,0.008,0.025,0.047,0.803,0.036,0.046,0.382,139.424,46.506,2060.000
2070-2100_annual,379.444,237.279,27.730,42.453,2.878,0.017,0.000,0.017,25.888,419.104,-39.660,192.196,152.536,0.549,0.289,0.227,0.219,0.342,0.000,0.000,0.000,0.342,0.029,0.314,0.976,0.029,0.012,0.010,0.007,0.029,0.047,0.707,0.028,0.028,0.408,149.043,24.370,
2070-2100_DJF,313.752,183.590,19.874,53.705,2.543,0.011,0.000,0.011,16.008,364.831,-51.079,148.708,97.629,0.351,0.164,0.145,0.124,0.253,0.000,0.000,0.000,0.253,0.011,0.251,1.325,0.014,0.002,0.006,0.007,0.010,0.026,0.667,0.014,0.002,0.274,99.879,3.239,2084.997
2070-2100_MAM,371.259,276.527,27.794,27.792,2.875,0.010,0.000,0.010,25.098,413.414,-42.155,223.987,181.832,0.655,0.348,0.222,0.259,0.235,0.000,0.000,0.000,0.235,0.018,0.216,0.580,0.018,0.003,0.009,0.006,0.017,0.040,0.607,0.017,0.018,0.240,87.529,2.317,2085.000
2070-2100_JJA,445.577,274.294,35.452,41.859,3.602,0.025,0.000,0.025,36.322,478.796,-33.219,222.178,188.959,0.680,0.390,0.320,0.289,0.523,0.000,0.000,0.000,0.523,0.059,0.467,1.006,0.056,0.035,0.015,0.006,0.061,0.071,0.597,0.055,0.056,0.605,220.989,30.556,2085.000
2070-2100_SON,385.992,213.410,27.648,46.720,2.481,0.021,0.000,0.021,25.932,418.319,-32.327,172.862,140.535,0.506,0.252,0.220,0.201,0.355,0.000,0.000,0.000,0.355,0.027,0.319,1.001,0.026,0.006,0.011,0.010,0.027,0.052,0.958,0.025,0.035,0.513,187.243,61.363,2085.000
