,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,278.208,245.170,15.017,36.733,2.931,0.031,0.001,0.031,11.365,343.677,-65.469,198.588,133.119,0.479,0.207,0.120,0.159,0.494,0.017,0.167,0.017,0.510,0.059,0.455,3.292,0.059,0.012,0.028,0.019,0.053,0.124,1.847,0.059,0.039,0.753,274.994,87.585,
2015-2045_DJF,233.322,175.614,4.470,42.970,3.162,0.034,0.002,0.031,0.507,292.778,-59.456,142.248,82.791,0.298,0.103,0.060,0.073,0.758,0.066,0.673,0.066,0.824,0.110,0.734,7.665,0.090,0.020,0.052,0.019,0.097,0.231,1.834,0.090,0.024,0.810,295.797,-4.798,2030.005
2015-2045_MAM,276.966,267.270,14.919,42.207,3.279,0.052,0.000,0.052,11.401,342.564,-65.599,216.488,150.890,0.543,0.209,0.113,0.175,0.910,0.001,0.001,0.001,0.911,0.101,0.879,3.831,0.105,0.023,0.052,0.030,0.092,0.226,2.964,0.105,0.031,1.260,459.776,100.500,2030.000
2015-2045_JJA,328.476,308.869,24.513,27.347,2.744,0.020,0.000,0.020,21.553,393.685,-65.209,250.184,184.976,0.666,0.322,0.185,0.252,0.026,0.000,0.000,0.000,0.026,0.000,0.029,0.061,0.018,0.000,0.000,0.018,0.000,0.000,1.770,0.018,-0.003,0.481,175.446,158.430,2030.000
2015-2045_SON,273.147,227.394,15.973,34.505,2.539,0.019,0.000,0.019,11.794,344.711,-71.564,184.189,112.625,0.405,0.190,0.121,0.135,0.284,0.000,0.000,0.000,0.284,0.026,0.179,1.675,0.023,0.007,0.008,0.008,0.022,0.041,0.807,0.023,0.104,0.461,168.198,94.502,2030.000
2045-2075_annual,286.968,244.713,16.331,36.071,2.876,0.030,0.000,0.030,12.729,350.430,-63.461,198.217,134.756,0.485,0.216,0.129,0.165,0.498,0.006,0.027,0.006,0.504,0.052,0.452,3.220,0.052,0.009,0.024,0.018,0.051,0.109,1.822,0.052,0.046,0.729,265.989,81.911,
2045-2075_DJF,238.488,175.296,5.667,43.364,3.162,0.035,0.002,0.033,1.580,297.442,-58.954,141.990,83.036,0.299,0.109,0.065,0.076,0.800,0.022,0.104,0.022,0.822,0.114,0.755,7.744,0.101,0.027,0.054,0.020,0.108,0.238,2.022,0.101,0.045,0.832,303.561,-8.753,2060.000
2045-2075_MAM,284.354,269.478,16.257,40.301,3.148,0.048,0.000,0.048,12.696,348.893,-64.539,218.278,153.739,0.553,0.222,0.122,0.183,0.815,0.001,0.003,0.001,0.816,0.063,0.802,3.270,0.068,0.006,0.034,0.028,0.063,0.154,2.807,0.068,0.013,1.153,420.806,103.201,2060.000
2045-2075_JJA,341.466,306.801,25.922,26.776,2.708,0.020,0.000,0.020,23.202,402.612,-61.147,248.509,187.362,0.675,0.334,0.200,0.260,0.058,0.000,0.000,0.000,0.058,0.002,0.062,0.152,0.017,0.000,0.001,0.017,0.002,0.003,1.671,0.017,-0.004,0.490,179.030,150.141,2060.000
2045-2075_SON,282.583,225.730,17.282,33.961,2.487,0.018,0.000,0.018,13.228,351.765,-69.182,182.842,113.660,0.409,0.198,0.130,0.140,0.325,0.001,0.001,0.000,0.326,0.032,0.192,1.788,0.023,0.006,0.010,0.008,0.034,0.044,0.783,0.024,0.133,0.439,160.133,81.300,2060.000
2070-2100_annual,296.842,243.817,17.930,35.368,2.791,0.029,0.000,0.029,14.369,358.615,-61.772,197.492,135.720,0.489,0.227,0.141,0.171,0.478,0.002,0.006,0.002,0.480,0.061,0.419,3.058,0.061,0.019,0.026,0.016,0.052,0.114,1.582,0.061,0.059,0.705,257.240,81.997,
2070-2100_DJF,244.231,175.692,7.265,43.262,3.015,0.034,0.001,0.033,2.987,303.532,-59.302,142.311,83.009,0.299,0.115,0.071,0.079,0.839,0.007,0.022,0.007,0.846,0.102,0.780,7.530,0.091,0.024,0.050,0.017,0.098,0.222,1.720,0.091,0.059,0.815,297.409,-20.374,2084.997
2070-2100_MAM,292.234,270.330,17.811,37.493,3.045,0.042,0.000,0.042,14.171,356.166,-63.932,218.968,155.036,0.558,0.238,0.133,0.191,0.685,0.001,0.001,0.001,0.686,0.081,0.669,2.815,0.090,0.026,0.038,0.026,0.062,0.165,2.529,0.090,0.017,1.019,371.939,94.992,2085.000
2070-2100_JJA,355.968,303.737,27.699,26.104,2.691,0.020,0.000,0.020,25.199,413.622,-57.654,246.027,188.373,0.678,0.349,0.219,0.267,0.037,0.000,0.000,0.000,0.037,0.000,0.041,0.088,0.014,0.000,0.000,0.014,0.000,0.000,1.420,0.014,-0.004,0.488,178.174,158.006,2085.000
2070-2100_SON,293.889,223.981,18.748,34.758,2.415,0.021,0.000,0.021,14.905,360.092,-66.203,181.424,115.221,0.415,0.204,0.140,0.146,0.358,0.000,0.000,0.000,0.358,0.061,0.192,1.871,0.049,0.026,0.016,0.007,0.049,0.072,0.653,0.048,0.165,0.497,181.389,93.514,2085.000
