,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,314.206,251.840,22.488,30.140,2.928,0.013,0.000,0.013,18.487,379.032,-64.826,203.990,139.164,0.501,0.272,0.175,0.187,0.144,0.000,0.000,0.000,0.144,0.005,0.143,0.595,0.005,0.001,0.002,0.002,0.006,0.011,0.221,0.005,0.001,0.309,112.767,58.799,
2015-2045_DJF,264.155,195.012,13.257,39.760,2.914,0.011,0.000,0.011,8.378,327.969,-63.814,157.960,94.146,0.339,0.156,0.101,0.105,0.156,0.000,0.000,0.000,0.156,0.003,0.194,1.062,0.004,0.000,0.001,0.003,0.003,0.007,0.256,0.003,-0.038,0.266,96.924,25.074,2030.005
2015-2045_MAM,310.598,282.145,23.081,24.140,3.176,0.013,0.000,0.013,18.785,379.459,-68.861,228.537,159.676,0.575,0.309,0.174,0.213,0.192,0.000,0.000,0.000,0.192,0.013,0.178,0.577,0.013,0.004,0.006,0.003,0.015,0.027,0.290,0.012,0.015,0.311,113.663,44.464,2030.000
2015-2045_JJA,367.953,297.761,30.219,26.468,3.012,0.017,0.000,0.017,27.610,427.021,-59.068,241.187,182.119,0.656,0.374,0.247,0.266,0.078,0.000,0.000,0.000,0.078,0.000,0.078,0.153,0.002,0.000,0.000,0.002,0.000,0.000,0.190,0.001,0.000,0.398,145.097,116.220,2030.000
2015-2045_SON,313.141,231.121,23.223,30.378,2.605,0.011,0.000,0.011,18.984,380.712,-67.571,187.208,119.637,0.431,0.248,0.176,0.161,0.151,0.000,0.000,0.000,0.151,0.005,0.124,0.598,0.003,0.000,0.002,0.001,0.005,0.010,0.147,0.002,0.026,0.260,94.883,48.676,2030.000
2045-2075_annual,322.853,250.581,23.572,29.785,2.956,0.015,0.000,0.015,19.667,385.325,-62.472,202.971,140.499,0.506,0.282,0.186,0.192,0.136,0.000,0.000,0.000,0.136,0.009,0.127,0.467,0.009,0.004,0.003,0.002,0.009,0.012,0.200,0.008,0.009,0.358,130.844,81.570,
2045-2075_DJF,268.622,195.187,14.074,38.938,3.033,0.012,0.000,0.012,9.218,331.943,-63.321,158.101,94.780,0.341,0.163,0.106,0.108,0.131,0.000,0.000,0.000,0.131,0.001,0.134,0.654,0.002,0.000,0.000,0.002,0.001,0.002,0.179,0.001,-0.002,0.282,103.054,53.973,2060.000
2045-2075_MAM,318.734,280.727,24.104,23.888,3.154,0.014,0.000,0.014,19.931,385.523,-66.790,227.389,160.599,0.578,0.318,0.184,0.218,0.206,0.000,0.000,0.000,0.206,0.017,0.193,0.622,0.016,0.007,0.007,0.002,0.016,0.029,0.209,0.015,0.012,0.348,126.862,50.866,2060.000
2045-2075_JJA,380.150,295.486,31.628,26.706,3.027,0.021,0.000,0.021,29.064,435.358,-55.208,239.343,184.136,0.663,0.386,0.265,0.273,0.093,0.000,0.000,0.000,0.093,0.002,0.090,0.183,0.003,0.000,0.001,0.002,0.002,0.004,0.219,0.002,0.003,0.502,183.252,149.395,2060.000
2045-2075_SON,322.860,229.630,24.308,29.784,2.606,0.012,0.000,0.012,20.260,387.469,-64.609,186.000,121.391,0.437,0.256,0.187,0.166,0.113,0.000,0.000,0.000,0.113,0.014,0.091,0.413,0.014,0.009,0.003,0.002,0.015,0.014,0.191,0.013,0.022,0.300,109.438,71.402,2060.000
2070-2100_annual,333.568,249.523,24.875,30.348,2.955,0.016,0.000,0.016,21.072,392.776,-59.208,202.113,142.906,0.514,0.291,0.199,0.198,0.144,0.000,0.000,0.000,0.144,0.010,0.134,0.499,0.010,0.005,0.003,0.002,0.007,0.013,0.222,0.009,0.010,0.374,136.615,84.318,
2070-2100_DJF,275.898,194.485,15.389,39.302,3.012,0.012,0.000,0.012,10.531,338.105,-62.207,157.533,95.326,0.343,0.170,0.114,0.111,0.172,0.000,0.000,0.000,0.172,0.005,0.170,0.844,0.005,0.000,0.003,0.002,0.005,0.013,0.224,0.004,0.002,0.285,103.872,40.221,2084.997
2070-2100_MAM,326.413,282.404,25.323,22.114,3.139,0.011,0.000,0.011,21.233,392.438,-66.025,228.747,162.722,0.586,0.333,0.196,0.224,0.134,0.000,0.000,0.000,0.134,0.008,0.127,0.408,0.009,0.003,0.003,0.003,0.009,0.014,0.248,0.008,0.006,0.257,93.768,44.413,2085.000
2070-2100_JJA,396.198,291.244,33.100,28.112,3.097,0.020,0.000,0.020,30.605,444.312,-48.114,235.908,187.794,0.676,0.399,0.285,0.282,0.100,0.000,0.000,0.000,0.100,0.002,0.097,0.190,0.003,0.000,0.001,0.002,0.002,0.006,0.193,0.002,0.003,0.485,177.063,141.014,2085.000
2070-2100_SON,334.664,228.670,25.513,32.056,2.570,0.020,0.000,0.020,21.723,395.221,-60.558,185.223,124.665,0.449,0.260,0.198,0.173,0.171,0.000,0.000,0.000,0.171,0.025,0.143,0.561,0.024,0.017,0.004,0.002,0.013,0.021,0.223,0.023,0.028,0.470,171.505,111.066,2085.000
