,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,320.531,232.882,21.426,42.331,2.348,0.037,0.000,0.037,18.015,376.832,-56.301,188.634,132.333,0.476,0.221,0.166,0.176,1.363,0.000,0.000,0.000,1.363,0.173,1.194,4.714,0.173,0.053,0.081,0.040,0.152,0.346,3.919,0.173,0.169,0.894,326.198,-172.894,
2015-2045_DJF,262.795,175.169,12.026,51.113,2.223,0.019,0.000,0.019,7.186,322.442,-59.647,141.887,82.239,0.296,0.117,0.094,0.090,1.030,0.000,0.000,0.000,1.030,0.178,0.915,6.646,0.181,0.053,0.092,0.036,0.163,0.388,3.568,0.181,0.115,0.468,170.752,-229.299,2030.005
2015-2045_MAM,315.109,267.111,21.966,34.523,2.491,0.036,0.000,0.036,18.379,377.409,-62.300,216.360,154.059,0.555,0.256,0.164,0.203,1.783,0.000,0.000,0.000,1.783,0.261,1.555,5.130,0.252,0.080,0.130,0.042,0.209,0.542,4.169,0.252,0.229,0.871,317.820,-341.558,2030.000
2015-2045_JJA,383.677,276.950,29.518,39.132,2.536,0.062,0.000,0.062,27.872,428.575,-44.899,224.329,179.430,0.646,0.316,0.240,0.260,1.650,0.000,0.000,0.000,1.650,0.124,1.503,3.492,0.127,0.040,0.046,0.041,0.113,0.217,4.104,0.128,0.147,1.489,543.441,-51.882,2030.000
2015-2045_SON,319.416,210.948,22.018,44.752,2.139,0.031,0.000,0.031,18.420,377.863,-58.447,170.868,112.421,0.405,0.194,0.166,0.150,0.980,0.000,0.000,0.000,0.980,0.129,0.796,3.611,0.131,0.038,0.054,0.039,0.123,0.235,3.827,0.130,0.184,0.737,269.160,-68.795,2030.000
2045-2075_annual,329.316,232.787,22.666,40.984,2.340,0.035,0.000,0.035,19.382,384.101,-54.786,188.557,133.772,0.482,0.231,0.178,0.181,1.258,0.000,0.000,0.000,1.258,0.136,1.122,4.092,0.136,0.037,0.064,0.035,0.118,0.277,3.490,0.136,0.135,0.848,309.384,-149.801,
2045-2075_DJF,267.771,176.511,13.063,50.115,2.262,0.020,0.000,0.020,8.215,327.233,-59.462,142.974,83.512,0.301,0.123,0.100,0.093,0.957,0.000,0.000,0.000,0.957,0.125,0.850,5.748,0.122,0.020,0.069,0.033,0.112,0.293,3.263,0.122,0.107,0.470,171.665,-183.104,2060.000
2045-2075_MAM,323.659,268.327,23.054,33.226,2.446,0.034,0.000,0.034,19.667,384.230,-60.570,217.345,156.775,0.564,0.266,0.174,0.210,1.583,0.000,0.000,0.000,1.583,0.185,1.427,4.352,0.182,0.048,0.096,0.038,0.158,0.403,3.741,0.182,0.155,0.816,297.717,-289.507,2060.000
2045-2075_JJA,394.889,274.957,31.140,37.797,2.530,0.061,0.000,0.061,29.569,438.354,-43.464,222.715,179.251,0.645,0.328,0.260,0.264,1.605,0.000,0.000,0.000,1.605,0.147,1.438,3.348,0.141,0.049,0.056,0.036,0.133,0.257,3.537,0.141,0.166,1.457,531.939,-44.528,2060.000
2045-2075_SON,329.761,210.019,23.228,42.996,2.117,0.027,0.000,0.027,19.867,385.507,-55.746,170.116,114.369,0.412,0.203,0.177,0.155,0.877,0.000,0.000,0.000,0.877,0.085,0.764,2.942,0.098,0.030,0.034,0.034,0.068,0.153,3.412,0.098,0.112,0.638,232.726,-81.969,2060.000
2070-2100_annual,339.089,233.155,24.004,40.964,2.345,0.036,0.000,0.036,20.856,391.912,-52.823,188.856,136.033,0.490,0.240,0.191,0.187,1.283,0.000,0.000,0.000,1.283,0.149,1.133,3.932,0.149,0.055,0.059,0.034,0.126,0.259,3.387,0.149,0.149,0.857,312.883,-155.243,
2070-2100_DJF,274.662,177.427,14.345,50.218,2.218,0.020,0.000,0.020,9.587,333.601,-58.939,143.716,84.778,0.305,0.129,0.107,0.097,0.929,0.000,0.000,0.000,0.929,0.103,0.848,5.209,0.100,0.014,0.055,0.031,0.095,0.237,3.028,0.100,0.081,0.476,173.717,-172.427,2084.997
2070-2100_MAM,331.838,270.018,24.327,31.188,2.428,0.032,0.000,0.032,21.112,391.911,-60.074,218.715,158.641,0.571,0.279,0.187,0.216,1.494,0.000,0.000,0.000,1.494,0.185,1.323,3.921,0.182,0.067,0.080,0.036,0.148,0.337,3.540,0.182,0.171,0.759,277.215,-272.163,2085.000
2070-2100_JJA,407.567,274.212,32.737,38.237,2.583,0.059,0.000,0.059,31.193,447.849,-40.282,222.111,181.829,0.655,0.340,0.282,0.272,1.747,0.000,0.000,0.000,1.747,0.211,1.540,3.595,0.208,0.108,0.065,0.034,0.172,0.291,3.392,0.208,0.207,1.415,516.620,-121.385,2085.000
2070-2100_SON,341.067,209.634,24.425,44.427,2.147,0.032,0.000,0.032,21.318,393.176,-52.109,169.804,117.694,0.424,0.210,0.188,0.162,0.951,0.000,0.000,0.000,0.951,0.097,0.814,3.019,0.105,0.032,0.037,0.036,0.090,0.169,3.583,0.104,0.137,0.770,280.948,-54.228,2085.000
