,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,336.876,235.760,23.457,36.942,2.478,0.020,0.000,0.020,20.253,388.789,-51.913,190.966,139.053,0.501,0.249,0.185,0.190,0.467,0.009,0.032,0.009,0.476,0.031,0.449,2.348,0.031,0.006,0.012,0.013,0.032,0.058,1.267,0.030,0.018,0.491,179.180,4.136,
2015-2045_DJF,280.343,177.876,14.738,48.005,2.339,0.015,0.000,0.015,10.145,336.722,-56.379,144.080,87.701,0.316,0.137,0.112,0.101,0.332,0.034,0.131,0.034,0.366,0.022,0.396,3.723,0.021,0.001,0.008,0.012,0.022,0.043,1.229,0.022,-0.065,0.363,132.380,-20.273,2030.005
2015-2045_MAM,328.699,269.728,23.908,27.644,2.673,0.019,0.000,0.019,20.221,387.342,-58.643,218.480,159.837,0.575,0.290,0.183,0.216,0.527,0.000,0.000,0.000,0.527,0.033,0.513,1.900,0.033,0.002,0.017,0.014,0.033,0.076,1.396,0.033,0.014,0.460,167.905,-31.157,2030.000
2015-2045_JJA,402.211,280.566,31.112,33.521,2.744,0.029,0.000,0.029,29.977,441.131,-38.921,227.258,188.337,0.678,0.351,0.261,0.277,0.633,0.000,0.000,0.000,0.633,0.033,0.580,1.652,0.031,0.008,0.010,0.012,0.035,0.053,1.217,0.030,0.053,0.694,253.165,30.530,2030.000
2015-2045_SON,335.143,213.512,23.908,38.832,2.149,0.019,0.000,0.019,20.477,388.958,-53.816,172.945,119.129,0.429,0.218,0.184,0.163,0.373,0.000,0.000,0.000,0.373,0.034,0.305,2.143,0.037,0.011,0.013,0.012,0.037,0.060,1.225,0.037,0.068,0.444,162.182,37.333,2030.000
2045-2075_annual,344.665,235.135,24.627,35.858,2.490,0.020,0.000,0.020,21.607,396.244,-51.579,190.459,138.881,0.500,0.258,0.198,0.192,0.452,0.009,0.045,0.009,0.461,0.029,0.432,2.114,0.029,0.005,0.011,0.012,0.029,0.053,1.178,0.029,0.019,0.489,178.470,10.211,
2045-2075_DJF,284.855,178.560,15.604,46.635,2.416,0.016,0.000,0.016,10.991,340.787,-55.932,144.634,88.702,0.319,0.144,0.118,0.104,0.347,0.038,0.181,0.038,0.384,0.026,0.385,3.628,0.024,0.002,0.011,0.011,0.026,0.055,1.105,0.024,-0.038,0.385,140.582,-8.794,2060.000
2045-2075_MAM,337.875,269.571,24.932,27.248,2.638,0.019,0.000,0.019,21.440,393.937,-56.061,218.352,162.291,0.584,0.300,0.194,0.223,0.508,0.000,0.000,0.000,0.508,0.031,0.491,1.793,0.031,0.005,0.014,0.013,0.030,0.064,1.256,0.031,0.017,0.451,164.545,-26.079,2060.000
2045-2075_JJA,409.487,278.637,32.772,32.658,2.761,0.029,0.000,0.029,31.904,452.535,-43.049,225.696,182.647,0.658,0.358,0.283,0.273,0.652,0.000,0.000,0.000,0.652,0.035,0.608,1.626,0.032,0.008,0.012,0.012,0.039,0.056,1.194,0.032,0.044,0.700,255.485,21.946,2060.000
2045-2075_SON,345.298,212.434,25.031,37.114,2.142,0.017,0.000,0.017,21.894,396.651,-51.353,172.071,120.718,0.435,0.227,0.195,0.167,0.295,0.000,0.000,0.000,0.296,0.022,0.243,1.431,0.026,0.006,0.008,0.012,0.022,0.039,1.155,0.026,0.052,0.417,152.253,53.879,2060.000
2070-2100_annual,354.226,235.032,25.932,35.995,2.488,0.021,0.000,0.021,23.120,404.530,-50.303,190.376,140.073,0.504,0.266,0.212,0.197,0.461,0.002,0.007,0.002,0.463,0.036,0.427,2.010,0.036,0.011,0.014,0.011,0.034,0.064,1.112,0.036,0.033,0.505,184.393,15.471,
2070-2100_DJF,291.617,178.938,16.828,46.423,2.376,0.016,0.000,0.016,12.238,346.735,-55.118,144.940,89.822,0.323,0.150,0.125,0.108,0.365,0.008,0.027,0.008,0.373,0.022,0.368,3.207,0.023,0.001,0.011,0.011,0.022,0.054,1.050,0.023,-0.003,0.388,141.512,-1.111,2084.997
2070-2100_MAM,346.786,271.347,26.150,25.443,2.600,0.015,0.000,0.015,22.856,401.645,-54.859,219.791,164.933,0.594,0.312,0.207,0.230,0.432,0.000,0.000,0.000,0.432,0.046,0.391,1.476,0.045,0.015,0.018,0.011,0.039,0.077,1.127,0.044,0.042,0.367,133.779,-25.041,2085.000
2070-2100_JJA,419.751,276.393,34.363,33.221,2.825,0.029,0.000,0.029,33.727,463.487,-43.735,223.878,180.143,0.649,0.366,0.306,0.273,0.661,0.000,0.000,0.000,0.661,0.050,0.613,1.633,0.049,0.023,0.016,0.010,0.052,0.073,1.018,0.049,0.047,0.706,257.536,15.808,2085.000
2070-2100_SON,357.579,212.121,26.213,39.129,2.145,0.023,0.000,0.023,23.454,405.143,-47.565,171.818,124.253,0.447,0.232,0.207,0.175,0.382,0.000,0.000,0.000,0.382,0.026,0.335,1.744,0.026,0.003,0.010,0.013,0.024,0.049,1.253,0.026,0.047,0.559,204.135,72.526,2085.000
