,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,322.869,232.768,21.725,42.493,2.368,0.037,0.000,0.037,18.334,378.468,-55.600,188.542,132.943,0.479,0.223,0.169,0.178,1.363,0.000,0.000,0.000,1.363,0.173,1.194,4.714,0.173,0.053,0.081,0.040,0.152,0.346,3.919,0.173,0.169,0.893,326.061,-173.031,
2015-2045_DJF,264.710,175.129,12.351,51.399,2.227,0.019,0.000,0.019,7.530,324.032,-59.322,141.855,82.532,0.297,0.118,0.096,0.091,1.030,0.000,0.000,0.000,1.030,0.178,0.915,6.646,0.181,0.053,0.092,0.036,0.163,0.388,3.568,0.181,0.115,0.459,167.443,-232.608,2030.005
2015-2045_MAM,317.453,267.580,22.282,34.258,2.505,0.036,0.000,0.036,18.718,379.166,-61.713,216.740,155.027,0.558,0.259,0.167,0.205,1.783,0.000,0.000,0.000,1.783,0.261,1.555,5.130,0.252,0.080,0.130,0.042,0.209,0.542,4.169,0.252,0.229,0.860,313.930,-345.449,2030.000
2015-2045_JJA,386.212,276.508,29.785,39.511,2.575,0.063,0.000,0.063,28.138,430.092,-43.880,223.972,180.092,0.648,0.318,0.243,0.262,1.650,0.000,0.000,0.000,1.650,0.124,1.503,3.492,0.127,0.040,0.046,0.041,0.113,0.217,4.104,0.128,0.147,1.503,548.669,-46.654,2030.000
2015-2045_SON,321.970,210.502,22.306,45.004,2.160,0.031,0.000,0.031,18.745,379.546,-57.576,170.507,112.931,0.407,0.196,0.168,0.151,0.980,0.000,0.000,0.000,0.980,0.129,0.796,3.611,0.131,0.038,0.054,0.039,0.123,0.235,3.827,0.130,0.184,0.741,270.538,-67.416,2030.000
2045-2075_annual,331.647,232.647,22.968,41.134,2.360,0.035,0.000,0.035,19.697,385.742,-54.095,188.444,134.350,0.484,0.233,0.181,0.182,1.258,0.000,0.000,0.000,1.258,0.136,1.122,4.092,0.136,0.037,0.064,0.035,0.118,0.277,3.490,0.136,0.135,0.847,309.228,-149.957,
2045-2075_DJF,269.694,176.498,13.385,50.345,2.266,0.019,0.000,0.019,8.553,328.810,-59.116,142.963,83.848,0.302,0.125,0.102,0.094,0.957,0.000,0.000,0.000,0.957,0.125,0.850,5.748,0.122,0.020,0.069,0.033,0.112,0.293,3.263,0.122,0.107,0.462,168.665,-186.104,2060.000
2045-2075_MAM,326.073,268.760,23.368,32.995,2.462,0.034,0.000,0.034,20.007,386.017,-59.944,217.696,157.752,0.568,0.270,0.177,0.212,1.583,0.000,0.000,0.000,1.583,0.185,1.427,4.352,0.182,0.048,0.096,0.038,0.158,0.403,3.741,0.182,0.155,0.806,294.156,-293.068,2060.000
2045-2075_JJA,397.301,274.426,31.422,38.152,2.571,0.061,0.000,0.061,29.829,439.861,-42.560,222.285,179.726,0.647,0.331,0.264,0.265,1.605,0.000,0.000,0.000,1.605,0.147,1.438,3.348,0.141,0.049,0.056,0.036,0.133,0.257,3.537,0.141,0.166,1.470,536.369,-40.098,2060.000
2045-2075_SON,332.334,209.572,23.517,43.244,2.139,0.027,0.000,0.027,20.189,387.200,-54.865,169.753,114.888,0.414,0.205,0.180,0.156,0.877,0.000,0.000,0.000,0.877,0.085,0.764,2.942,0.098,0.030,0.034,0.034,0.068,0.153,3.412,0.098,0.112,0.642,234.194,-80.500,2060.000
2070-2100_annual,341.388,233.071,24.299,41.135,2.368,0.036,0.000,0.036,21.160,393.521,-52.133,188.788,136.654,0.492,0.243,0.194,0.189,1.283,0.000,0.000,0.000,1.283,0.149,1.133,3.932,0.149,0.055,0.059,0.034,0.126,0.259,3.387,0.149,0.149,0.858,313.119,-155.006,
2070-2100_DJF,276.631,177.432,14.657,50.418,2.223,0.020,0.000,0.020,9.920,335.176,-58.545,143.720,85.175,0.307,0.130,0.109,0.098,0.929,0.000,0.000,0.000,0.929,0.103,0.848,5.209,0.100,0.014,0.055,0.031,0.095,0.237,3.028,0.100,0.081,0.469,171.111,-175.033,2084.997
2070-2100_MAM,334.273,270.466,24.636,31.007,2.446,0.031,0.000,0.031,21.447,393.701,-59.428,219.078,159.650,0.575,0.283,0.190,0.218,1.494,0.000,0.000,0.000,1.494,0.185,1.323,3.921,0.182,0.067,0.080,0.036,0.148,0.337,3.540,0.182,0.171,0.751,274.111,-275.268,2085.000
2070-2100_JJA,409.815,273.802,33.013,38.627,2.626,0.059,0.000,0.059,31.435,449.273,-39.458,221.780,182.321,0.656,0.343,0.286,0.273,1.747,0.000,0.000,0.000,1.747,0.211,1.540,3.595,0.208,0.108,0.065,0.034,0.172,0.291,3.392,0.208,0.207,1.425,520.224,-117.782,2085.000
2070-2100_SON,343.608,209.252,24.710,44.706,2.174,0.032,0.000,0.032,21.627,394.823,-51.215,169.494,118.279,0.426,0.212,0.191,0.163,0.951,0.000,0.000,0.000,0.951,0.097,0.814,3.019,0.105,0.032,0.037,0.036,0.090,0.169,3.583,0.104,0.137,0.778,283.977,-51.199,2085.000
