,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.560,242.227,25.836,40.149,3.213,0.011,0.000,0.011,22.581,400.245,-47.685,196.204,148.518,0.535,0.279,0.203,0.208,0.136,0.000,0.000,0.000,0.136,0.003,0.137,0.494,0.003,0.000,0.001,0.002,0.003,0.006,0.177,0.002,-0.001,0.271,98.860,48.064,
2015-2045_DJF,295.846,193.011,18.894,40.180,2.693,0.006,0.000,0.006,13.876,354.351,-58.505,156.339,97.833,0.352,0.185,0.138,0.122,0.109,0.000,0.000,0.000,0.109,0.001,0.141,0.768,0.002,0.000,0.000,0.002,0.001,0.002,0.191,0.001,-0.032,0.144,52.620,0.593,2030.005
2015-2045_MAM,346.306,277.074,26.777,27.877,3.396,0.009,0.000,0.009,23.232,402.992,-56.687,224.430,167.743,0.604,0.339,0.209,0.236,0.153,0.000,0.000,0.000,0.153,0.005,0.148,0.427,0.004,0.000,0.002,0.002,0.005,0.010,0.198,0.004,0.005,0.219,79.834,24.533,2030.000
2015-2045_JJA,412.431,277.156,30.911,51.832,4.054,0.017,0.000,0.017,29.629,438.589,-26.158,224.496,198.338,0.714,0.338,0.257,0.291,0.143,0.000,0.000,0.000,0.143,0.002,0.135,0.279,0.002,0.000,0.000,0.001,0.002,0.002,0.144,0.001,0.008,0.414,151.094,101.590,2030.000
2015-2045_SON,354.585,220.481,26.637,40.714,2.693,0.013,0.000,0.013,23.429,404.206,-49.621,178.590,128.969,0.464,0.250,0.208,0.182,0.137,0.000,0.000,0.000,0.137,0.004,0.124,0.509,0.003,0.000,0.001,0.002,0.004,0.009,0.176,0.003,0.013,0.304,111.133,64.806,2030.000
2045-2075_annual,361.809,241.390,26.798,39.788,3.277,0.013,0.000,0.013,23.652,406.140,-44.331,195.526,151.195,0.544,0.289,0.214,0.215,0.156,0.000,0.000,0.000,0.156,0.014,0.143,0.484,0.014,0.008,0.003,0.002,0.010,0.016,0.230,0.013,0.014,0.306,111.609,54.828,
2045-2075_DJF,300.479,193.779,19.721,38.466,2.805,0.007,0.000,0.007,14.718,358.556,-58.078,156.961,98.884,0.356,0.195,0.145,0.125,0.123,0.000,0.000,0.000,0.123,0.001,0.122,0.585,0.002,0.000,0.000,0.002,0.001,0.002,0.193,0.001,0.001,0.165,60.124,15.250,2060.000
2045-2075_MAM,355.046,275.136,27.725,28.042,3.390,0.011,0.000,0.011,24.315,408.990,-53.944,222.860,168.916,0.608,0.347,0.220,0.240,0.195,0.000,0.000,0.000,0.195,0.029,0.170,0.543,0.028,0.019,0.007,0.002,0.017,0.031,0.201,0.027,0.025,0.262,95.575,23.599,2060.000
2045-2075_JJA,424.955,275.816,31.908,52.856,4.166,0.020,0.000,0.020,30.722,444.973,-20.018,223.411,203.393,0.732,0.348,0.270,0.301,0.175,0.000,0.000,0.000,0.175,0.005,0.167,0.369,0.004,0.000,0.002,0.002,0.004,0.009,0.238,0.004,0.007,0.470,171.576,109.141,2060.000
2045-2075_SON,365.614,219.676,27.713,39.764,2.732,0.013,0.000,0.013,24.690,411.177,-45.563,177.938,132.374,0.477,0.263,0.220,0.189,0.132,0.000,0.000,0.000,0.132,0.020,0.110,0.442,0.021,0.013,0.005,0.003,0.019,0.022,0.288,0.020,0.021,0.324,118.242,70.732,2060.000
2070-2100_annual,373.025,240.819,27.859,40.699,3.316,0.013,0.000,0.013,24.875,412.860,-39.835,195.063,155.228,0.559,0.297,0.226,0.223,0.163,0.000,0.000,0.000,0.163,0.007,0.156,0.538,0.007,0.001,0.003,0.003,0.007,0.017,0.288,0.007,0.007,0.315,115.079,55.715,
2070-2100_DJF,308.164,193.020,20.877,38.547,2.774,0.007,0.000,0.007,15.945,364.660,-56.496,156.346,99.850,0.359,0.201,0.154,0.129,0.147,0.000,0.000,0.000,0.147,0.004,0.150,0.738,0.005,0.000,0.002,0.003,0.004,0.008,0.321,0.004,-0.003,0.177,64.492,8.228,2084.997
2070-2100_MAM,363.796,276.863,28.810,27.155,3.431,0.006,0.000,0.006,25.509,415.627,-51.831,224.259,172.428,0.621,0.362,0.233,0.248,0.112,0.000,0.000,0.000,0.112,0.004,0.110,0.324,0.005,0.001,0.002,0.003,0.004,0.010,0.260,0.004,0.002,0.156,56.767,15.030,2085.000
2070-2100_JJA,439.928,272.649,32.927,54.372,4.279,0.019,0.000,0.019,31.866,451.748,-11.820,220.846,209.026,0.752,0.357,0.285,0.313,0.174,0.000,0.000,0.000,0.174,0.005,0.166,0.349,0.004,0.000,0.002,0.002,0.005,0.010,0.191,0.003,0.008,0.463,168.835,107.112,2085.000
2070-2100_SON,379.027,219.591,28.695,42.704,2.764,0.019,0.000,0.019,26.019,418.539,-39.513,177.869,138.356,0.498,0.266,0.231,0.200,0.220,0.000,0.000,0.000,0.220,0.017,0.199,0.746,0.015,0.003,0.008,0.004,0.017,0.040,0.382,0.015,0.021,0.465,169.840,91.967,2085.000
