,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.643,234.742,24.766,42.069,2.538,0.025,0.000,0.025,21.996,397.643,-44.001,190.141,146.140,0.526,0.257,0.196,0.203,0.836,0.010,0.026,0.010,0.847,0.070,0.781,3.298,0.070,0.014,0.033,0.024,0.066,0.148,2.359,0.070,0.056,0.610,222.723,-87.891,
2015-2045_DJF,291.057,178.082,16.377,53.638,2.281,0.014,0.000,0.014,12.046,345.414,-54.358,144.246,89.889,0.324,0.138,0.120,0.108,0.519,0.042,0.107,0.042,0.561,0.051,0.562,4.522,0.052,0.006,0.024,0.022,0.051,0.113,2.135,0.052,-0.043,0.344,125.710,-98.257,2030.005
2015-2045_MAM,343.255,271.981,25.246,29.940,2.665,0.022,0.000,0.022,21.950,396.141,-52.886,220.304,167.418,0.603,0.303,0.194,0.231,1.014,0.000,0.000,0.000,1.014,0.096,0.947,3.258,0.092,0.013,0.055,0.024,0.088,0.232,2.392,0.092,0.067,0.533,194.499,-184.832,2030.000
2015-2045_JJA,426.774,276.196,32.198,40.132,2.984,0.041,0.000,0.041,31.640,450.487,-23.713,223.719,200.006,0.720,0.361,0.274,0.298,1.188,0.000,0.000,0.000,1.188,0.076,1.084,2.693,0.070,0.017,0.028,0.025,0.067,0.133,2.449,0.070,0.104,0.995,363.236,-57.896,2030.000
2015-2045_SON,352.263,211.361,25.084,44.820,2.211,0.023,0.000,0.023,22.157,397.522,-45.259,171.203,125.943,0.453,0.221,0.194,0.175,0.617,0.000,0.000,0.000,0.617,0.058,0.523,2.736,0.067,0.018,0.024,0.025,0.057,0.111,2.458,0.067,0.094,0.563,205.389,-9.932,2030.000
2045-2075_annual,361.155,234.404,25.987,40.627,2.547,0.024,0.000,0.024,23.413,405.571,-44.416,189.867,145.451,0.524,0.266,0.210,0.205,0.777,0.009,0.040,0.009,0.786,0.059,0.727,2.839,0.059,0.009,0.028,0.022,0.055,0.126,2.134,0.059,0.050,0.582,212.559,-74.346,
2045-2075_DJF,295.757,179.394,17.266,51.760,2.349,0.015,0.000,0.015,12.912,349.643,-53.886,145.310,91.423,0.329,0.147,0.126,0.111,0.500,0.036,0.161,0.035,0.535,0.043,0.519,4.046,0.044,0.001,0.023,0.019,0.043,0.105,1.885,0.044,-0.019,0.363,132.654,-72.777,2060.000
2045-2075_MAM,353.139,272.310,26.279,29.442,2.632,0.021,0.000,0.021,23.223,403.168,-50.029,220.571,170.543,0.614,0.313,0.205,0.238,0.934,0.000,0.000,0.001,0.935,0.076,0.870,2.844,0.072,0.013,0.038,0.021,0.071,0.166,2.124,0.072,0.064,0.507,184.983,-158.805,2060.000
2045-2075_JJA,431.364,274.147,33.997,38.846,3.001,0.040,0.000,0.040,33.671,462.654,-31.290,222.059,190.769,0.687,0.368,0.299,0.288,1.159,0.000,0.000,0.000,1.159,0.075,1.072,2.539,0.067,0.009,0.036,0.023,0.071,0.161,2.267,0.067,0.087,0.960,350.255,-65.515,2060.000
2045-2075_SON,363.120,210.443,26.241,42.698,2.198,0.021,0.000,0.021,23.645,405.742,-42.622,170.459,127.836,0.460,0.232,0.206,0.180,0.507,0.000,0.000,0.000,0.507,0.042,0.441,1.940,0.052,0.014,0.016,0.023,0.033,0.072,2.257,0.052,0.066,0.494,180.452,0.560,2060.000
2070-2100_annual,370.589,234.912,27.254,40.775,2.560,0.025,0.000,0.025,24.900,413.860,-43.271,190.278,147.007,0.529,0.274,0.224,0.210,0.783,0.000,0.001,0.000,0.784,0.065,0.719,2.704,0.065,0.017,0.028,0.020,0.058,0.126,2.005,0.065,0.065,0.604,220.514,-65.590,
2070-2100_DJF,302.732,180.158,18.403,51.264,2.306,0.016,0.000,0.016,14.118,355.511,-52.778,145.928,93.150,0.335,0.152,0.134,0.116,0.508,0.001,0.003,0.001,0.510,0.036,0.499,3.629,0.038,0.001,0.020,0.017,0.036,0.093,1.725,0.038,0.010,0.377,137.739,-58.283,2084.997
2070-2100_MAM,362.772,274.053,27.478,27.782,2.594,0.018,0.000,0.018,24.664,411.165,-48.393,221.983,173.590,0.625,0.326,0.219,0.246,0.896,0.000,0.000,0.000,0.896,0.109,0.786,2.652,0.105,0.042,0.043,0.020,0.088,0.183,1.953,0.105,0.110,0.439,160.201,-165.164,2085.000
2070-2100_JJA,440.008,273.340,35.569,39.527,3.092,0.039,0.000,0.039,35.423,473.345,-33.337,221.405,188.068,0.677,0.376,0.323,0.288,1.163,0.000,0.000,0.000,1.163,0.080,1.086,2.517,0.075,0.021,0.034,0.021,0.073,0.153,2.056,0.075,0.076,0.947,345.578,-78.453,2085.000
2070-2100_SON,375.588,210.777,27.395,44.773,2.239,0.027,0.000,0.027,25.188,414.299,-38.710,170.729,132.019,0.475,0.238,0.219,0.188,0.558,0.000,0.000,0.000,0.558,0.036,0.496,2.028,0.042,0.003,0.016,0.023,0.034,0.073,2.283,0.042,0.062,0.650,237.120,40.840,2085.000
