,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,309.164,254.026,22.237,25.688,2.765,0.014,0.000,0.014,17.999,377.235,-68.072,205.761,137.690,0.496,0.275,0.178,0.184,0.191,0.000,0.000,0.000,0.191,0.009,0.186,0.922,0.009,0.002,0.003,0.004,0.009,0.018,0.382,0.008,0.005,0.335,122.229,51.157,
2015-2045_DJF,259.356,188.793,11.816,36.929,2.673,0.016,0.000,0.016,6.905,321.376,-62.019,152.922,90.903,0.327,0.147,0.094,0.098,0.299,0.000,0.000,0.000,0.299,0.009,0.328,1.939,0.007,0.000,0.003,0.004,0.009,0.016,0.401,0.006,-0.029,0.394,143.892,22.098,2030.005
2015-2045_MAM,305.166,282.996,22.639,22.796,3.034,0.016,0.000,0.016,18.131,376.513,-71.347,229.227,157.880,0.568,0.301,0.173,0.209,0.297,0.000,0.000,0.000,0.297,0.015,0.291,0.933,0.015,0.004,0.006,0.006,0.013,0.028,0.597,0.014,0.006,0.395,144.308,32.819,2030.000
2015-2045_JJA,366.193,309.293,31.418,17.763,2.902,0.012,0.000,0.012,28.359,431.848,-65.655,250.528,184.873,0.666,0.404,0.266,0.273,0.015,0.000,0.000,0.000,0.015,0.000,0.015,0.026,0.004,0.000,0.000,0.004,0.000,0.000,0.347,0.003,-0.000,0.276,100.854,94.468,2030.000
2015-2045_SON,304.933,233.542,22.881,25.480,2.446,0.011,0.000,0.011,18.392,378.138,-73.205,189.169,115.964,0.417,0.247,0.177,0.155,0.157,0.000,0.000,0.000,0.157,0.014,0.114,0.809,0.012,0.004,0.006,0.002,0.012,0.027,0.181,0.011,0.043,0.274,100.036,54.720,2030.000
2045-2075_annual,319.581,252.625,23.387,25.073,2.781,0.015,0.000,0.015,19.306,384.251,-64.670,204.627,139.957,0.504,0.287,0.190,0.191,0.190,0.000,0.000,0.000,0.190,0.006,0.184,0.819,0.006,0.000,0.002,0.004,0.007,0.013,0.366,0.006,0.006,0.352,128.449,59.407,
2045-2075_DJF,263.768,188.847,12.610,36.245,2.760,0.017,0.000,0.017,7.740,325.286,-61.518,152.966,91.448,0.329,0.153,0.099,0.100,0.314,0.000,0.000,0.000,0.314,0.012,0.328,1.858,0.009,0.000,0.004,0.004,0.012,0.024,0.416,0.008,-0.014,0.419,152.941,30.322,2060.000
2045-2075_MAM,314.070,282.301,23.787,22.299,2.996,0.016,0.000,0.016,19.403,383.243,-69.173,228.664,159.491,0.574,0.312,0.185,0.215,0.262,0.000,0.000,0.000,0.262,0.005,0.265,0.773,0.007,0.000,0.001,0.005,0.005,0.009,0.534,0.006,-0.003,0.393,143.309,44.406,2060.000
2045-2075_JJA,384.279,305.828,32.867,17.593,2.931,0.014,0.000,0.014,30.116,442.053,-57.774,247.721,189.946,0.684,0.422,0.286,0.284,0.046,0.000,0.000,0.000,0.046,0.003,0.045,0.097,0.005,0.000,0.001,0.003,0.003,0.006,0.322,0.004,0.001,0.331,120.652,102.980,2060.000
2045-2075_SON,315.082,232.073,24.083,24.364,2.435,0.011,0.000,0.011,19.746,385.296,-70.214,187.979,117.765,0.424,0.256,0.188,0.161,0.140,0.000,0.000,0.000,0.140,0.006,0.099,0.566,0.006,0.001,0.002,0.002,0.007,0.012,0.192,0.004,0.042,0.266,97.024,59.357,2060.000
2070-2100_annual,331.961,251.716,24.857,25.095,2.757,0.015,0.000,0.015,20.973,393.201,-61.240,203.890,142.650,0.514,0.298,0.205,0.198,0.188,0.000,0.000,0.000,0.188,0.008,0.181,0.814,0.008,0.001,0.004,0.004,0.008,0.018,0.376,0.007,0.008,0.357,130.287,61.769,
2070-2100_DJF,270.774,188.986,13.985,36.736,2.736,0.017,0.000,0.017,9.130,331.716,-60.942,153.078,92.137,0.332,0.160,0.107,0.104,0.349,0.000,0.000,0.000,0.349,0.013,0.341,1.909,0.009,0.000,0.005,0.004,0.013,0.028,0.373,0.008,0.008,0.415,151.407,23.773,2084.997
2070-2100_MAM,322.976,284.354,25.155,20.519,2.975,0.013,0.000,0.013,20.884,391.113,-68.136,230.327,162.191,0.584,0.328,0.198,0.223,0.210,0.000,0.000,0.000,0.210,0.012,0.215,0.639,0.014,0.001,0.007,0.006,0.011,0.030,0.582,0.013,-0.005,0.319,116.495,33.499,2085.000
2070-2100_JJA,404.189,301.540,34.602,17.748,2.930,0.014,0.000,0.014,32.180,454.263,-50.073,244.247,194.174,0.699,0.439,0.311,0.295,0.044,0.000,0.000,0.000,0.044,0.003,0.044,0.093,0.005,0.001,0.001,0.003,0.003,0.006,0.330,0.004,-0.001,0.335,122.307,104.534,2085.000
2070-2100_SON,328.687,230.546,25.482,25.607,2.381,0.015,0.000,0.015,21.476,394.541,-65.854,186.742,120.888,0.435,0.263,0.202,0.168,0.154,0.000,0.000,0.000,0.154,0.004,0.125,0.633,0.003,0.000,0.001,0.002,0.004,0.007,0.216,0.003,0.029,0.360,131.359,84.787,2085.000
