,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,319.858,254.230,24.041,27.271,3.184,0.011,0.000,0.011,19.862,386.147,-66.289,205.926,139.637,0.503,0.298,0.190,0.191,0.185,0.000,0.000,0.000,0.185,0.017,0.173,0.866,0.017,0.008,0.005,0.004,0.013,0.022,0.369,0.016,0.013,0.272,99.178,30.286,
2015-2045_DJF,274.086,196.362,14.651,38.748,3.188,0.015,0.000,0.015,9.950,335.298,-61.212,159.053,97.842,0.352,0.173,0.109,0.113,0.273,0.000,0.000,0.000,0.273,0.012,0.302,1.739,0.010,0.001,0.004,0.005,0.012,0.023,0.467,0.009,-0.030,0.358,130.494,16.718,2030.005
2015-2045_MAM,319.301,276.403,24.510,23.743,3.260,0.015,0.000,0.015,20.163,386.634,-67.333,223.886,156.553,0.564,0.323,0.188,0.213,0.245,0.000,0.000,0.000,0.245,0.020,0.230,0.764,0.021,0.010,0.006,0.005,0.020,0.027,0.515,0.020,0.015,0.367,133.944,42.819,2030.000
2015-2045_JJA,367.112,306.737,32.020,21.294,3.217,0.003,0.000,0.003,28.894,434.336,-67.224,248.457,181.233,0.652,0.406,0.270,0.269,0.026,0.000,0.000,0.000,0.026,0.000,0.026,0.057,0.003,0.000,0.000,0.003,0.000,0.000,0.300,0.002,-0.001,0.074,27.184,16.818,2030.000
2015-2045_SON,318.029,236.106,24.812,25.503,3.067,0.012,0.000,0.012,20.254,387.353,-69.324,191.246,121.922,0.439,0.286,0.192,0.168,0.200,0.000,0.000,0.000,0.200,0.036,0.135,0.920,0.033,0.023,0.008,0.002,0.021,0.039,0.193,0.032,0.065,0.290,105.765,44.685,2030.000
2045-2075_annual,328.511,252.857,25.084,26.304,3.227,0.010,0.000,0.010,20.967,392.118,-63.608,204.815,141.207,0.508,0.309,0.201,0.196,0.173,0.000,0.000,0.000,0.173,0.007,0.166,0.707,0.007,0.001,0.003,0.003,0.007,0.015,0.300,0.006,0.007,0.244,88.907,26.244,
2045-2075_DJF,277.644,196.543,15.335,36.134,3.330,0.013,0.000,0.013,10.637,338.617,-60.973,159.200,98.227,0.354,0.184,0.114,0.115,0.227,0.000,0.000,0.000,0.227,0.008,0.236,1.349,0.007,0.000,0.004,0.003,0.008,0.020,0.306,0.006,-0.009,0.301,109.847,21.402,2060.000
2045-2075_MAM,327.783,275.537,25.621,23.147,3.266,0.015,0.000,0.015,21.350,392.990,-65.208,223.185,157.977,0.569,0.335,0.199,0.219,0.284,0.000,0.000,0.000,0.284,0.015,0.277,0.873,0.014,0.002,0.007,0.004,0.016,0.033,0.417,0.013,0.008,0.359,131.191,25.420,2060.000
2045-2075_JJA,380.868,302.745,33.283,21.690,3.241,0.005,0.000,0.005,30.251,442.216,-61.348,245.223,183.876,0.662,0.417,0.288,0.276,0.051,0.000,0.000,0.000,0.051,0.000,0.050,0.109,0.003,0.000,0.000,0.003,0.000,0.000,0.307,0.002,0.001,0.124,45.321,26.066,2060.000
2045-2075_SON,326.747,235.328,25.920,24.415,3.070,0.008,0.000,0.008,21.434,393.634,-66.887,190.616,123.728,0.445,0.297,0.203,0.173,0.129,0.000,0.000,0.000,0.129,0.004,0.100,0.507,0.004,0.001,0.001,0.002,0.004,0.007,0.169,0.003,0.029,0.190,69.461,32.061,2060.000
2070-2100_annual,339.304,251.674,26.361,26.657,3.239,0.011,0.000,0.011,22.346,399.545,-60.241,203.856,143.615,0.517,0.319,0.215,0.203,0.168,0.000,0.000,0.000,0.168,0.013,0.156,0.723,0.013,0.005,0.004,0.003,0.013,0.020,0.287,0.012,0.012,0.256,93.556,32.259,
2070-2100_DJF,285.201,195.607,16.592,36.724,3.344,0.015,0.000,0.015,11.881,344.553,-59.352,158.442,99.090,0.357,0.192,0.122,0.119,0.258,0.000,0.000,0.000,0.258,0.010,0.261,1.388,0.010,0.002,0.004,0.003,0.010,0.021,0.318,0.009,-0.003,0.349,127.344,28.870,2084.997
2070-2100_MAM,335.309,277.860,26.857,21.478,3.272,0.012,0.000,0.012,22.644,399.963,-64.655,225.067,160.412,0.577,0.350,0.212,0.226,0.196,0.000,0.000,0.000,0.196,0.017,0.185,0.600,0.017,0.005,0.007,0.004,0.014,0.033,0.390,0.016,0.011,0.283,103.241,29.956,2085.000
2070-2100_JJA,397.285,297.520,34.660,22.874,3.301,0.004,0.000,0.004,31.743,450.992,-53.708,240.991,187.283,0.674,0.429,0.308,0.285,0.035,0.000,0.000,0.000,0.035,0.000,0.034,0.072,0.003,0.000,0.000,0.003,0.000,0.000,0.262,0.002,0.000,0.105,38.407,25.250,2085.000
2070-2100_SON,338.369,234.441,27.156,25.735,3.037,0.012,0.000,0.012,22.920,401.634,-63.265,189.897,126.632,0.456,0.303,0.216,0.180,0.188,0.000,0.000,0.000,0.188,0.023,0.147,0.849,0.021,0.014,0.006,0.002,0.027,0.025,0.177,0.020,0.041,0.290,106.018,45.032,2085.000
