,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,362.029,234.482,25.835,40.701,2.481,0.020,0.000,0.020,23.417,405.549,-43.520,189.930,146.410,0.527,0.262,0.207,0.206,0.248,0.000,0.000,0.000,0.248,0.016,0.237,1.306,0.016,0.003,0.006,0.006,0.015,0.029,0.610,0.015,0.011,0.490,178.720,86.792,
2015-2045_DJF,297.045,178.244,17.235,52.332,2.259,0.012,0.000,0.012,13.000,349.992,-52.946,144.378,91.431,0.329,0.143,0.126,0.111,0.394,0.000,0.000,0.000,0.394,0.018,0.419,2.850,0.014,0.001,0.007,0.007,0.018,0.036,0.645,0.013,-0.025,0.287,104.787,-52.995,2030.005
2015-2045_MAM,351.632,270.816,26.348,28.700,2.641,0.017,0.000,0.017,23.225,403.111,-51.479,219.361,167.882,0.604,0.311,0.206,0.235,0.386,0.000,0.000,0.000,0.386,0.025,0.377,1.284,0.026,0.006,0.010,0.010,0.023,0.049,0.959,0.025,0.009,0.404,147.341,0.593,2030.000
2015-2045_JJA,437.481,275.950,33.411,38.714,2.877,0.033,0.000,0.033,33.675,462.751,-25.269,223.520,198.251,0.714,0.366,0.291,0.298,0.025,0.000,0.000,0.000,0.025,0.000,0.025,0.049,0.006,0.000,0.000,0.006,0.000,0.000,0.557,0.005,-0.000,0.783,285.778,274.815,2030.000
2015-2045_SON,360.688,211.584,26.183,43.312,2.141,0.020,0.000,0.020,23.566,405.269,-44.580,171.383,126.803,0.456,0.227,0.205,0.178,0.191,0.000,0.000,0.000,0.191,0.019,0.130,1.067,0.017,0.007,0.007,0.003,0.018,0.033,0.276,0.016,0.061,0.481,175.513,122.447,2030.000
2045-2075_annual,369.698,234.087,27.061,39.296,2.490,0.020,0.000,0.020,24.915,414.091,-44.393,189.611,145.218,0.523,0.270,0.222,0.207,0.246,0.000,0.000,0.000,0.246,0.011,0.234,1.175,0.011,0.001,0.005,0.006,0.012,0.023,0.585,0.011,0.011,0.471,171.749,82.318,
2045-2075_DJF,301.773,179.316,18.135,50.439,2.346,0.013,0.000,0.013,13.880,354.340,-52.567,145.246,92.678,0.334,0.152,0.132,0.114,0.408,0.000,0.000,0.000,0.408,0.022,0.417,2.755,0.017,0.001,0.009,0.007,0.022,0.047,0.663,0.016,-0.009,0.315,114.808,-43.524,2060.000
2045-2075_MAM,362.398,271.016,27.380,28.371,2.602,0.016,0.000,0.016,24.559,410.579,-48.181,219.523,171.342,0.617,0.320,0.217,0.243,0.347,0.000,0.000,0.000,0.347,0.011,0.349,1.085,0.012,0.000,0.003,0.009,0.011,0.020,0.874,0.012,-0.001,0.393,143.370,11.842,2060.000
2045-2075_JJA,441.199,274.053,35.207,37.515,2.885,0.032,0.000,0.032,35.864,476.149,-34.950,221.983,187.033,0.673,0.369,0.317,0.285,0.062,0.000,0.000,0.000,0.062,0.004,0.060,0.141,0.008,0.001,0.002,0.005,0.004,0.009,0.517,0.007,0.002,0.761,277.665,253.202,2060.000
2045-2075_SON,372.140,210.654,27.352,41.094,2.120,0.017,0.000,0.017,25.146,414.144,-42.004,170.629,128.625,0.463,0.237,0.218,0.183,0.168,0.000,0.000,0.000,0.168,0.010,0.114,0.744,0.009,0.002,0.004,0.003,0.011,0.018,0.284,0.008,0.055,0.410,149.816,105.579,2060.000
2070-2100_annual,378.731,234.452,28.346,39.489,2.497,0.020,0.000,0.020,26.496,423.076,-44.345,189.906,145.561,0.524,0.277,0.237,0.210,0.241,0.000,0.000,0.000,0.241,0.014,0.228,1.163,0.014,0.002,0.006,0.006,0.013,0.029,0.568,0.013,0.013,0.491,179.289,91.533,
2070-2100_DJF,308.799,180.038,19.306,49.972,2.296,0.014,0.000,0.014,15.113,360.410,-51.611,145.830,94.219,0.339,0.158,0.141,0.119,0.444,0.000,0.000,0.000,0.444,0.024,0.428,2.795,0.018,0.002,0.010,0.006,0.023,0.050,0.602,0.018,0.016,0.332,121.100,-41.562,2084.997
2070-2100_MAM,372.762,272.736,28.596,26.685,2.556,0.014,0.000,0.014,26.085,419.176,-46.415,220.916,174.502,0.628,0.333,0.232,0.250,0.277,0.000,0.000,0.000,0.277,0.020,0.280,0.898,0.023,0.004,0.011,0.009,0.017,0.045,0.876,0.022,-0.003,0.327,119.520,9.257,2085.000
2070-2100_JJA,447.005,272.924,36.782,38.152,2.979,0.031,0.000,0.031,37.757,487.973,-40.968,221.069,180.101,0.648,0.372,0.342,0.278,0.059,0.000,0.000,0.000,0.059,0.003,0.059,0.134,0.007,0.001,0.001,0.005,0.004,0.007,0.489,0.007,-0.001,0.754,275.116,251.140,2085.000
2070-2100_SON,385.079,210.803,28.529,43.393,2.148,0.023,0.000,0.023,26.813,423.543,-38.463,170.750,132.287,0.476,0.242,0.232,0.191,0.188,0.000,0.000,0.000,0.188,0.007,0.147,0.852,0.006,0.000,0.002,0.003,0.007,0.013,0.305,0.005,0.042,0.549,200.528,145.314,2085.000
