,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.615,241.810,25.948,40.272,3.953,0.009,0.000,0.009,22.413,399.169,-45.554,195.866,150.312,0.541,0.302,0.204,0.211,0.136,0.000,0.000,0.000,0.136,0.006,0.135,0.545,0.006,0.001,0.002,0.002,0.006,0.013,0.226,0.005,0.002,0.210,76.737,25.598,
2015-2045_DJF,298.451,191.561,19.201,38.180,3.529,0.006,0.000,0.006,14.242,356.074,-57.623,155.164,97.542,0.351,0.207,0.140,0.123,0.131,0.000,0.000,0.000,0.131,0.003,0.169,0.878,0.004,0.000,0.001,0.003,0.003,0.007,0.288,0.003,-0.038,0.146,53.289,-9.532,2030.005
2015-2045_MAM,347.128,276.266,26.807,30.282,4.159,0.009,0.000,0.009,22.921,401.222,-54.094,223.775,169.681,0.611,0.361,0.210,0.239,0.170,0.000,0.000,0.000,0.170,0.008,0.159,0.513,0.008,0.003,0.003,0.003,0.010,0.016,0.274,0.008,0.011,0.214,78.191,17.356,2030.000
2015-2045_JJA,412.636,277.047,30.762,53.305,4.671,0.009,0.000,0.009,29.085,435.416,-22.780,224.408,201.628,0.726,0.356,0.255,0.296,0.070,0.000,0.000,0.000,0.070,0.000,0.071,0.115,0.002,0.000,0.000,0.002,0.000,0.001,0.182,0.001,-0.001,0.225,82.293,56.061,2030.000
2015-2045_SON,355.198,221.174,26.903,39.268,3.438,0.011,0.000,0.011,23.254,403.177,-47.979,179.151,131.173,0.472,0.281,0.211,0.185,0.176,0.000,0.000,0.000,0.176,0.013,0.141,0.682,0.010,0.003,0.006,0.002,0.011,0.028,0.161,0.010,0.035,0.255,92.897,37.964,2030.000
2045-2075_annual,363.206,240.731,26.872,39.789,4.054,0.010,0.000,0.010,23.415,404.672,-41.466,194.992,153.526,0.553,0.314,0.215,0.218,0.137,0.000,0.000,0.000,0.137,0.019,0.118,0.406,0.019,0.013,0.004,0.002,0.018,0.017,0.216,0.018,0.019,0.229,83.704,33.966,
2045-2075_DJF,302.735,192.339,19.974,35.763,3.746,0.006,0.000,0.006,15.016,359.952,-57.217,155.795,98.577,0.355,0.222,0.146,0.126,0.116,0.000,0.000,0.000,0.116,0.001,0.109,0.510,0.002,0.000,0.000,0.002,0.001,0.002,0.175,0.001,0.006,0.153,55.838,15.518,2060.000
2045-2075_MAM,355.909,274.112,27.774,30.302,4.185,0.011,0.000,0.011,23.940,406.841,-50.932,222.031,171.099,0.616,0.372,0.221,0.243,0.208,0.000,0.000,0.000,0.208,0.039,0.179,0.608,0.037,0.025,0.010,0.002,0.027,0.045,0.232,0.036,0.029,0.265,96.889,18.530,2060.000
2045-2075_JJA,426.585,274.873,31.619,54.726,4.783,0.011,0.000,0.011,30.096,441.290,-14.705,222.647,207.943,0.749,0.364,0.267,0.307,0.099,0.000,0.000,0.000,0.099,0.002,0.096,0.164,0.003,0.000,0.001,0.003,0.002,0.004,0.250,0.003,0.002,0.270,98.506,62.278,2060.000
2045-2075_SON,366.465,220.444,27.999,38.273,3.490,0.009,0.000,0.009,24.456,409.799,-43.335,178.559,135.225,0.487,0.297,0.223,0.194,0.125,0.000,0.000,0.000,0.125,0.034,0.087,0.344,0.034,0.028,0.004,0.002,0.042,0.017,0.208,0.033,0.038,0.228,83.038,39.239,2060.000
2070-2100_annual,374.958,239.789,27.907,40.709,4.100,0.010,0.000,0.010,24.595,411.138,-36.180,194.229,158.049,0.569,0.323,0.226,0.227,0.135,0.000,0.000,0.000,0.135,0.006,0.129,0.439,0.006,0.001,0.003,0.002,0.006,0.014,0.245,0.006,0.006,0.234,85.273,36.117,
2070-2100_DJF,310.806,191.197,21.148,35.778,3.741,0.008,0.000,0.008,16.223,365.989,-55.183,154.870,99.687,0.359,0.230,0.155,0.129,0.164,0.000,0.000,0.000,0.164,0.006,0.165,0.767,0.006,0.000,0.003,0.003,0.006,0.015,0.286,0.005,-0.001,0.192,70.170,8.051,2084.997
2070-2100_MAM,364.809,276.179,28.885,29.329,4.243,0.006,0.000,0.006,25.078,413.145,-48.336,223.705,175.369,0.631,0.390,0.234,0.253,0.109,0.000,0.000,0.000,0.109,0.004,0.108,0.307,0.005,0.001,0.002,0.003,0.004,0.010,0.271,0.004,0.001,0.141,51.379,10.332,2085.000
2070-2100_JJA,442.614,270.635,32.501,56.457,4.904,0.011,0.000,0.011,31.139,447.416,-4.801,219.214,214.413,0.772,0.372,0.279,0.320,0.095,0.000,0.000,0.000,0.095,0.002,0.093,0.152,0.003,0.000,0.001,0.002,0.002,0.005,0.180,0.002,0.002,0.266,97.184,62.392,2085.000
2070-2100_SON,380.425,219.994,28.978,41.180,3.499,0.014,0.000,0.014,25.792,417.199,-36.774,178.195,141.421,0.509,0.299,0.234,0.205,0.172,0.000,0.000,0.000,0.172,0.014,0.150,0.538,0.012,0.004,0.006,0.002,0.013,0.028,0.245,0.012,0.022,0.336,122.472,63.448,2085.000
