,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,315.730,253.885,22.773,29.740,3.286,0.011,0.000,0.011,18.652,379.775,-64.045,205.647,141.602,0.510,0.289,0.177,0.191,0.162,0.000,0.000,0.000,0.162,0.013,0.154,0.758,0.013,0.005,0.004,0.003,0.010,0.020,0.321,0.012,0.008,0.259,94.456,34.009,
2015-2045_DJF,266.440,196.950,13.528,39.204,3.278,0.010,0.000,0.010,8.751,329.661,-63.220,159.530,96.309,0.347,0.166,0.103,0.108,0.245,0.000,0.000,0.000,0.245,0.009,0.279,1.571,0.009,0.000,0.004,0.004,0.009,0.023,0.430,0.008,-0.034,0.230,84.093,-20.681,2030.005
2015-2045_MAM,312.552,283.876,23.400,24.058,3.533,0.011,0.000,0.011,18.984,380.427,-67.875,229.939,162.065,0.583,0.326,0.177,0.218,0.205,0.000,0.000,0.000,0.205,0.010,0.200,0.600,0.012,0.003,0.005,0.004,0.009,0.022,0.440,0.011,0.005,0.272,99.453,22.394,2030.000
2015-2045_JJA,368.255,299.843,30.446,26.263,3.386,0.013,0.000,0.013,27.527,426.506,-58.251,242.873,184.622,0.665,0.394,0.250,0.270,0.017,0.000,0.000,0.000,0.017,0.000,0.018,0.035,0.003,0.000,0.000,0.003,0.000,0.000,0.252,0.002,-0.000,0.312,113.858,106.831,2030.000
2015-2045_SON,314.710,233.551,23.548,29.615,2.945,0.009,0.000,0.009,19.160,381.558,-66.848,189.177,122.329,0.440,0.266,0.179,0.166,0.183,0.000,0.000,0.000,0.183,0.031,0.121,0.841,0.027,0.017,0.008,0.002,0.020,0.037,0.163,0.026,0.062,0.219,80.064,26.355,2030.000
2045-2075_annual,324.248,252.609,23.845,29.381,3.320,0.013,0.000,0.013,19.796,385.872,-61.625,204.613,142.988,0.515,0.299,0.188,0.196,0.147,0.000,0.000,0.000,0.147,0.005,0.142,0.584,0.005,0.000,0.002,0.002,0.005,0.011,0.234,0.004,0.005,0.308,112.575,59.142,
2045-2075_DJF,270.852,197.163,14.336,38.272,3.417,0.010,0.000,0.010,9.576,333.579,-62.727,159.702,96.975,0.349,0.174,0.108,0.111,0.201,0.000,0.000,0.000,0.201,0.007,0.212,1.166,0.006,0.001,0.003,0.003,0.007,0.015,0.248,0.005,-0.011,0.247,90.073,10.682,2060.000
2045-2075_MAM,320.533,282.400,24.421,23.786,3.513,0.013,0.000,0.013,20.096,386.314,-65.781,228.744,162.962,0.587,0.336,0.187,0.222,0.244,0.000,0.000,0.000,0.244,0.010,0.240,0.706,0.008,0.001,0.004,0.003,0.010,0.023,0.312,0.008,0.004,0.309,112.964,22.465,2060.000
2045-2075_JJA,380.286,297.522,31.820,26.614,3.403,0.017,0.000,0.017,28.915,434.454,-54.168,240.992,186.824,0.673,0.407,0.268,0.277,0.039,0.000,0.000,0.000,0.039,0.000,0.039,0.078,0.003,0.000,0.000,0.003,0.000,0.000,0.248,0.002,0.000,0.416,151.992,137.366,2060.000
2045-2075_SON,324.291,232.057,24.630,29.020,2.946,0.011,0.000,0.011,20.406,388.159,-63.867,187.967,124.099,0.447,0.275,0.190,0.171,0.106,0.000,0.000,0.000,0.106,0.002,0.079,0.394,0.002,0.000,0.001,0.001,0.002,0.006,0.125,0.001,0.027,0.259,94.644,65.184,2060.000
2070-2100_annual,334.928,251.485,25.136,29.993,3.326,0.014,0.000,0.014,21.168,393.152,-58.224,203.703,145.479,0.524,0.309,0.201,0.202,0.141,0.000,0.000,0.000,0.141,0.007,0.135,0.594,0.007,0.001,0.003,0.002,0.006,0.014,0.228,0.006,0.006,0.324,118.281,66.919,
2070-2100_DJF,278.189,196.337,15.660,38.603,3.403,0.011,0.000,0.011,10.878,339.709,-61.520,159.033,97.513,0.351,0.182,0.116,0.115,0.234,0.000,0.000,0.000,0.234,0.009,0.235,1.202,0.008,0.002,0.003,0.003,0.008,0.015,0.248,0.007,-0.001,0.253,92.372,4.051,2084.997
2070-2100_MAM,328.064,284.089,25.635,22.042,3.501,0.009,0.000,0.009,21.358,393.023,-64.959,230.112,165.154,0.595,0.352,0.199,0.229,0.162,0.000,0.000,0.000,0.162,0.007,0.161,0.452,0.007,0.001,0.003,0.003,0.007,0.016,0.315,0.006,0.001,0.226,82.633,21.639,2085.000
2070-2100_JJA,396.425,293.201,33.243,28.206,3.493,0.017,0.000,0.017,30.394,443.037,-46.612,237.492,190.881,0.687,0.420,0.287,0.287,0.023,0.000,0.000,0.000,0.023,0.000,0.024,0.046,0.002,0.000,0.000,0.002,0.000,0.000,0.210,0.002,-0.001,0.398,145.163,135.892,2085.000
2070-2100_SON,335.952,231.028,25.831,31.301,2.903,0.017,0.000,0.017,21.852,395.839,-59.886,187.133,127.246,0.458,0.279,0.201,0.178,0.148,0.000,0.000,0.000,0.148,0.011,0.122,0.690,0.009,0.002,0.005,0.001,0.009,0.025,0.137,0.008,0.026,0.419,152.830,105.298,2085.000
