,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.514,237.763,25.303,45.768,3.771,0.013,0.000,0.013,22.189,397.975,-43.461,192.588,149.127,0.537,0.264,0.197,0.207,0.143,0.000,0.000,0.000,0.143,0.003,0.145,0.438,0.003,0.000,0.001,0.002,0.003,0.005,0.198,0.002,-0.002,0.306,111.706,57.999,
2015-2045_DJF,298.498,191.466,19.161,42.115,2.612,0.005,0.000,0.005,14.026,355.015,-56.517,155.088,98.570,0.355,0.182,0.140,0.124,0.080,0.000,0.000,0.000,0.080,0.001,0.109,0.534,0.002,0.000,0.000,0.002,0.001,0.001,0.203,0.001,-0.029,0.116,42.282,1.938,2030.005
2015-2045_MAM,347.933,275.855,26.371,30.507,3.947,0.008,0.000,0.008,22.909,401.201,-53.267,223.443,170.176,0.613,0.340,0.205,0.238,0.129,0.000,0.000,0.000,0.129,0.002,0.126,0.309,0.002,0.000,0.001,0.002,0.002,0.004,0.157,0.001,0.003,0.189,68.841,22.465,2030.000
2015-2045_JJA,412.457,268.158,29.530,63.307,5.468,0.023,0.000,0.023,28.643,432.907,-20.451,217.208,196.757,0.708,0.299,0.241,0.285,0.199,0.000,0.000,0.000,0.199,0.004,0.183,0.409,0.002,0.000,0.001,0.001,0.004,0.005,0.138,0.001,0.016,0.545,198.939,131.585,2030.000
2015-2045_SON,358.126,214.427,26.039,47.088,3.026,0.015,0.000,0.015,23.031,401.991,-43.865,173.686,129.821,0.467,0.235,0.202,0.181,0.164,0.000,0.000,0.000,0.164,0.004,0.162,0.502,0.005,0.000,0.002,0.003,0.004,0.009,0.295,0.004,0.002,0.372,135.683,75.114,2030.000
2045-2075_annual,363.296,237.289,26.241,45.430,3.856,0.014,0.000,0.014,23.202,403.518,-40.222,192.204,151.982,0.547,0.274,0.207,0.214,0.177,0.000,0.000,0.000,0.177,0.018,0.159,0.507,0.018,0.011,0.004,0.003,0.015,0.019,0.290,0.017,0.018,0.327,119.248,54.856,
2045-2075_DJF,303.110,192.591,19.958,40.318,2.659,0.005,0.000,0.005,14.832,359.040,-55.930,155.999,100.069,0.360,0.191,0.146,0.127,0.104,0.000,0.000,0.000,0.104,0.001,0.103,0.445,0.003,0.000,0.000,0.003,0.001,0.001,0.263,0.002,0.001,0.125,45.667,7.417,2060.000
2045-2075_MAM,356.502,274.198,27.314,30.914,3.951,0.009,0.000,0.009,23.957,406.990,-50.488,222.101,171.613,0.618,0.348,0.216,0.243,0.170,0.000,0.000,0.000,0.170,0.028,0.145,0.434,0.027,0.020,0.005,0.002,0.013,0.024,0.201,0.026,0.025,0.205,74.680,12.248,2060.000
2045-2075_JJA,423.622,267.430,30.420,64.683,5.714,0.024,0.000,0.024,29.603,438.449,-14.826,216.618,201.792,0.726,0.306,0.251,0.295,0.251,0.000,0.000,0.000,0.251,0.009,0.236,0.572,0.006,0.000,0.003,0.003,0.009,0.018,0.260,0.006,0.014,0.567,206.852,118.521,2060.000
2045-2075_SON,368.849,213.819,27.159,45.710,3.069,0.017,0.000,0.017,24.267,408.791,-39.942,173.193,133.251,0.480,0.249,0.214,0.189,0.183,0.000,0.000,0.000,0.183,0.036,0.150,0.577,0.037,0.025,0.008,0.004,0.036,0.035,0.438,0.036,0.033,0.407,148.694,80.601,2060.000
2070-2100_annual,373.777,237.156,27.238,46.485,3.940,0.014,0.000,0.014,24.343,409.755,-35.979,192.097,156.118,0.562,0.282,0.218,0.222,0.183,0.000,0.000,0.000,0.183,0.013,0.170,0.569,0.013,0.004,0.005,0.004,0.014,0.025,0.351,0.012,0.013,0.345,125.756,59.068,
2070-2100_DJF,310.236,192.254,20.991,40.367,2.621,0.005,0.000,0.005,15.944,364.581,-54.345,155.726,101.381,0.365,0.197,0.154,0.131,0.113,0.000,0.000,0.000,0.113,0.002,0.129,0.561,0.006,0.000,0.002,0.004,0.002,0.008,0.407,0.005,-0.016,0.126,46.070,-2.781,2084.997
2070-2100_MAM,365.033,275.592,28.331,30.730,4.070,0.005,0.000,0.005,25.065,413.118,-48.085,223.230,175.145,0.631,0.363,0.228,0.251,0.096,0.000,0.000,0.000,0.096,0.003,0.092,0.243,0.005,0.000,0.002,0.003,0.003,0.009,0.261,0.004,0.004,0.123,45.015,10.014,2085.000
2070-2100_JJA,437.028,265.490,31.421,65.829,5.879,0.024,0.000,0.024,30.681,444.738,-7.709,215.047,207.338,0.746,0.314,0.264,0.306,0.239,0.000,0.000,0.000,0.239,0.012,0.220,0.552,0.009,0.001,0.006,0.002,0.012,0.026,0.230,0.009,0.019,0.583,212.824,129.316,2085.000
2070-2100_SON,381.671,214.173,28.098,48.922,3.157,0.023,0.000,0.023,25.535,415.779,-34.108,173.480,139.372,0.502,0.252,0.224,0.200,0.285,0.000,0.000,0.000,0.285,0.036,0.240,0.923,0.033,0.016,0.012,0.005,0.037,0.056,0.509,0.033,0.045,0.543,198.367,98.962,2085.000
