,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,369.247,237.977,26.461,44.043,2.908,0.013,0.000,0.013,24.161,408.756,-39.509,192.761,153.252,0.552,0.277,0.209,0.217,0.234,0.000,0.000,0.000,0.234,0.027,0.212,0.738,0.027,0.016,0.006,0.004,0.029,0.029,0.417,0.026,0.022,0.304,111.121,24.475,
2015-2045_DJF,311.050,185.210,19.641,53.824,2.349,0.007,0.000,0.007,15.946,364.517,-53.467,150.020,96.553,0.348,0.159,0.143,0.122,0.137,0.000,0.000,0.000,0.137,0.004,0.162,0.878,0.007,0.000,0.002,0.005,0.005,0.009,0.461,0.006,-0.025,0.169,61.762,0.241,2030.005
2015-2045_MAM,359.069,276.219,27.190,29.473,2.908,0.009,0.000,0.009,24.164,407.884,-48.815,223.738,174.923,0.630,0.333,0.213,0.247,0.177,0.000,0.000,0.000,0.177,0.012,0.161,0.443,0.012,0.004,0.005,0.003,0.011,0.022,0.326,0.011,0.016,0.207,75.487,12.779,2030.000
2015-2045_JJA,436.375,275.366,32.081,46.808,3.880,0.020,0.000,0.020,32.052,452.809,-16.434,223.046,206.612,0.744,0.372,0.272,0.307,0.369,0.000,0.000,0.000,0.369,0.055,0.304,0.790,0.051,0.038,0.010,0.003,0.056,0.046,0.330,0.050,0.065,0.479,174.868,45.566,2030.000
2015-2045_SON,369.374,213.834,26.806,46.280,2.479,0.015,0.000,0.015,24.326,408.963,-39.589,173.205,133.616,0.481,0.241,0.209,0.189,0.250,0.000,0.000,0.000,0.250,0.035,0.219,0.845,0.036,0.022,0.008,0.006,0.043,0.038,0.556,0.035,0.031,0.361,131.637,39.004,2030.000
2045-2075_annual,374.840,237.758,27.521,42.639,2.938,0.012,0.000,0.012,25.469,416.221,-41.381,192.584,151.203,0.544,0.285,0.222,0.216,0.219,0.000,0.000,0.000,0.219,0.020,0.199,0.651,0.020,0.011,0.005,0.004,0.020,0.026,0.391,0.019,0.020,0.284,103.825,24.110,
2045-2075_DJF,315.468,186.934,20.470,51.178,2.404,0.007,0.000,0.007,16.736,368.536,-53.067,151.416,98.349,0.354,0.169,0.150,0.126,0.143,0.000,0.000,0.000,0.143,0.004,0.152,0.706,0.006,0.000,0.001,0.004,0.004,0.008,0.425,0.005,-0.009,0.163,59.629,2.521,2060.000
2045-2075_MAM,368.443,275.626,28.074,29.284,2.901,0.008,0.000,0.008,25.224,413.865,-45.422,223.257,177.835,0.640,0.343,0.223,0.254,0.164,0.000,0.000,0.000,0.164,0.006,0.159,0.406,0.007,0.001,0.002,0.003,0.006,0.012,0.321,0.006,0.005,0.198,72.152,12.066,2060.000
2045-2075_JJA,435.427,274.138,33.620,46.089,3.954,0.018,0.000,0.018,34.073,464.962,-29.535,222.052,192.517,0.693,0.375,0.293,0.290,0.331,0.000,0.000,0.000,0.331,0.021,0.305,0.738,0.019,0.008,0.007,0.003,0.022,0.035,0.324,0.018,0.027,0.436,159.008,41.363,2060.000
2045-2075_SON,378.921,213.086,27.787,44.188,2.479,0.014,0.000,0.014,25.677,416.605,-37.684,172.600,134.916,0.486,0.252,0.221,0.193,0.238,0.000,0.000,0.000,0.238,0.049,0.181,0.755,0.049,0.033,0.010,0.005,0.048,0.047,0.497,0.048,0.057,0.339,123.877,40.248,2060.000
2070-2100_annual,382.427,238.454,28.615,42.954,2.978,0.013,0.000,0.013,26.853,424.124,-41.697,193.148,151.451,0.545,0.292,0.235,0.219,0.236,0.000,0.000,0.000,0.236,0.020,0.216,0.674,0.020,0.009,0.007,0.004,0.019,0.033,0.439,0.019,0.020,0.307,112.054,26.267,
2070-2100_DJF,322.125,187.425,21.506,50.489,2.370,0.007,0.000,0.007,17.826,374.059,-51.934,151.814,99.880,0.360,0.175,0.158,0.130,0.155,0.000,0.000,0.000,0.155,0.005,0.167,0.774,0.009,0.001,0.004,0.004,0.005,0.018,0.444,0.009,-0.011,0.170,61.900,-2.113,2084.997
2070-2100_MAM,377.597,277.331,29.095,28.093,2.899,0.006,0.000,0.006,26.482,421.033,-43.436,224.638,181.201,0.652,0.356,0.236,0.262,0.129,0.000,0.000,0.000,0.129,0.005,0.122,0.296,0.007,0.001,0.003,0.004,0.006,0.013,0.357,0.006,0.007,0.152,55.487,8.966,2085.000
2070-2100_JJA,438.340,273.480,34.981,47.005,4.064,0.019,0.000,0.019,35.818,475.647,-37.307,221.519,184.212,0.663,0.375,0.313,0.281,0.344,0.000,0.000,0.000,0.344,0.034,0.308,0.769,0.032,0.017,0.012,0.003,0.027,0.055,0.321,0.031,0.035,0.444,162.164,38.292,2085.000
2070-2100_SON,390.571,214.335,28.743,46.412,2.561,0.019,0.000,0.019,27.117,424.798,-34.227,173.611,139.384,0.502,0.257,0.232,0.201,0.313,0.000,0.000,0.000,0.313,0.035,0.266,0.860,0.032,0.016,0.009,0.006,0.036,0.045,0.636,0.031,0.047,0.461,168.309,59.741,2085.000
