,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,334.380,254.288,25.690,23.965,3.325,0.009,0.000,0.009,21.747,396.781,-62.401,205.973,143.572,0.517,0.331,0.210,0.201,0.148,0.000,0.000,0.000,0.148,0.006,0.147,0.637,0.006,0.001,0.002,0.003,0.006,0.013,0.251,0.005,0.001,0.207,75.584,20.318,
2015-2045_DJF,279.308,191.596,15.551,34.697,3.077,0.011,0.000,0.011,10.780,339.358,-60.051,155.193,95.142,0.343,0.182,0.116,0.112,0.238,0.000,0.000,0.000,0.238,0.006,0.274,1.429,0.006,0.000,0.002,0.003,0.006,0.014,0.331,0.005,-0.036,0.261,95.442,-6.261,2030.005
2015-2045_MAM,330.558,281.788,26.338,21.018,3.463,0.010,0.000,0.010,22.003,396.701,-66.143,228.249,162.106,0.584,0.354,0.208,0.226,0.197,0.000,0.000,0.000,0.197,0.011,0.189,0.551,0.012,0.002,0.006,0.004,0.011,0.027,0.357,0.011,0.008,0.247,90.190,17.351,2030.000
2015-2045_JJA,398.259,308.148,34.330,17.386,3.711,0.006,0.000,0.006,32.051,453.331,-55.072,249.600,194.528,0.700,0.480,0.304,0.295,0.026,0.000,0.000,0.000,0.026,0.000,0.026,0.046,0.002,0.000,0.000,0.002,0.000,0.000,0.201,0.001,0.000,0.133,48.363,38.644,2030.000
2015-2045_SON,328.269,234.190,26.352,22.955,3.042,0.008,0.000,0.008,21.946,396.626,-68.357,189.694,121.337,0.437,0.304,0.209,0.171,0.132,0.000,0.000,0.000,0.132,0.005,0.100,0.536,0.003,0.001,0.002,0.001,0.005,0.009,0.115,0.003,0.032,0.188,68.648,31.142,2030.000
2045-2075_annual,346.612,252.787,26.801,23.440,3.370,0.009,0.000,0.009,23.147,404.650,-58.039,204.758,146.719,0.528,0.345,0.223,0.209,0.152,0.000,0.000,0.000,0.152,0.004,0.148,0.566,0.004,0.000,0.001,0.002,0.004,0.009,0.243,0.003,0.004,0.227,82.947,27.884,
2045-2075_DJF,283.654,191.935,16.315,33.486,3.209,0.011,0.000,0.011,11.573,343.229,-59.575,155.467,95.892,0.345,0.191,0.121,0.114,0.241,0.000,0.000,0.000,0.241,0.009,0.248,1.226,0.007,0.001,0.004,0.003,0.008,0.019,0.291,0.007,-0.007,0.273,99.769,6.753,2060.000
2045-2075_MAM,342.350,280.723,27.436,20.636,3.443,0.010,0.000,0.010,23.392,404.397,-62.046,227.385,165.339,0.595,0.367,0.220,0.234,0.186,0.000,0.000,0.000,0.186,0.003,0.187,0.518,0.004,0.000,0.001,0.003,0.003,0.006,0.313,0.003,-0.001,0.252,91.813,22.326,2060.000
2045-2075_JJA,419.166,304.411,35.758,17.658,3.780,0.008,0.000,0.008,34.057,465.460,-46.295,246.573,200.278,0.721,0.502,0.326,0.308,0.068,0.000,0.000,0.000,0.068,0.002,0.066,0.128,0.003,0.000,0.000,0.002,0.002,0.003,0.208,0.002,0.001,0.198,72.452,47.705,2060.000
2045-2075_SON,339.991,232.689,27.502,22.159,3.041,0.008,0.000,0.008,23.343,404.328,-64.337,188.478,124.141,0.447,0.316,0.222,0.177,0.113,0.000,0.000,0.000,0.113,0.003,0.090,0.404,0.003,0.000,0.001,0.002,0.003,0.006,0.158,0.002,0.023,0.186,67.917,34.416,2060.000
2070-2100_annual,359.185,251.729,28.220,23.643,3.357,0.010,0.000,0.010,24.938,414.721,-55.536,203.900,148.364,0.534,0.355,0.239,0.214,0.158,0.000,0.000,0.000,0.158,0.011,0.148,0.572,0.011,0.005,0.003,0.003,0.010,0.014,0.259,0.010,0.010,0.238,86.742,29.237,
2070-2100_DJF,291.299,191.720,17.690,33.815,3.200,0.011,0.000,0.011,12.947,349.841,-58.542,155.293,96.751,0.348,0.199,0.130,0.118,0.239,0.000,0.000,0.000,0.239,0.006,0.236,1.120,0.005,0.000,0.002,0.003,0.006,0.012,0.257,0.004,0.003,0.270,98.419,10.964,2084.997
2070-2100_MAM,353.627,282.814,28.712,19.158,3.446,0.009,0.000,0.009,24.965,413.179,-59.552,229.079,169.527,0.610,0.386,0.235,0.244,0.172,0.000,0.000,0.000,0.172,0.009,0.166,0.489,0.009,0.001,0.004,0.003,0.009,0.020,0.346,0.008,0.005,0.214,78.170,14.433,2085.000
2070-2100_JJA,435.004,299.661,37.419,18.386,3.806,0.008,0.000,0.008,36.331,479.451,-44.447,242.725,198.278,0.714,0.512,0.353,0.308,0.053,0.000,0.000,0.000,0.053,0.001,0.054,0.095,0.003,0.000,0.000,0.002,0.001,0.002,0.234,0.002,-0.001,0.181,66.081,45.720,2085.000
2070-2100_SON,355.460,231.341,28.863,23.405,2.970,0.012,0.000,0.012,25.280,415.166,-59.706,187.386,127.680,0.460,0.322,0.237,0.185,0.171,0.000,0.000,0.000,0.171,0.026,0.137,0.593,0.026,0.019,0.005,0.002,0.026,0.023,0.200,0.025,0.034,0.287,104.720,45.656,2085.000
