,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,342.708,246.028,25.705,34.168,3.507,0.011,0.000,0.011,21.937,396.924,-54.216,199.282,145.067,0.522,0.305,0.204,0.203,0.164,0.000,0.000,0.000,0.164,0.012,0.156,0.679,0.012,0.005,0.004,0.003,0.009,0.020,0.313,0.012,0.008,0.271,98.857,37.853,
2015-2045_DJF,291.951,190.588,17.561,42.072,3.475,0.013,0.000,0.013,12.831,349.198,-57.246,154.376,97.130,0.350,0.189,0.129,0.119,0.248,0.000,0.000,0.000,0.248,0.009,0.280,1.358,0.009,0.000,0.004,0.004,0.009,0.022,0.412,0.008,-0.032,0.311,113.493,8.466,2030.005
2015-2045_MAM,340.342,271.970,26.332,27.272,3.531,0.015,0.000,0.015,22.353,398.229,-57.887,220.295,162.408,0.585,0.342,0.205,0.227,0.207,0.000,0.000,0.000,0.207,0.011,0.201,0.579,0.012,0.003,0.005,0.004,0.009,0.022,0.429,0.011,0.006,0.356,130.105,52.635,2030.000
2015-2045_JJA,395.417,292.832,32.251,35.270,3.674,0.005,0.000,0.005,29.941,440.405,-44.988,237.194,192.206,0.692,0.391,0.274,0.286,0.016,0.000,0.000,0.000,0.016,0.000,0.017,0.032,0.003,0.000,0.000,0.003,0.000,0.000,0.249,0.002,-0.000,0.124,45.123,38.464,2030.000
2015-2045_SON,342.137,227.450,26.527,32.188,3.345,0.012,0.000,0.012,22.452,398.966,-56.829,184.235,127.406,0.459,0.294,0.208,0.179,0.185,0.000,0.000,0.000,0.185,0.031,0.127,0.762,0.027,0.017,0.008,0.002,0.020,0.036,0.162,0.026,0.058,0.293,107.080,51.425,2030.000
2045-2075_annual,351.628,244.677,26.693,33.071,3.570,0.010,0.000,0.010,23.015,402.866,-51.238,198.188,146.951,0.529,0.317,0.215,0.208,0.149,0.000,0.000,0.000,0.149,0.005,0.144,0.530,0.005,0.000,0.002,0.002,0.005,0.011,0.232,0.004,0.005,0.244,89.181,35.242,
2045-2075_DJF,295.795,191.002,18.299,38.974,3.675,0.011,0.000,0.011,13.556,352.795,-57.000,154.712,97.712,0.352,0.203,0.134,0.121,0.203,0.000,0.000,0.000,0.203,0.007,0.213,1.014,0.006,0.001,0.003,0.002,0.007,0.015,0.240,0.005,-0.010,0.262,95.653,15.885,2060.000
2045-2075_MAM,349.352,270.663,27.344,26.513,3.549,0.014,0.000,0.014,23.449,404.231,-54.879,219.237,164.358,0.592,0.355,0.217,0.233,0.247,0.000,0.000,0.000,0.247,0.010,0.243,0.688,0.008,0.001,0.005,0.003,0.010,0.024,0.310,0.008,0.004,0.348,126.897,35.367,2060.000
2045-2075_JJA,408.359,289.374,33.383,36.009,3.717,0.007,0.000,0.007,31.237,448.027,-39.668,234.393,194.725,0.701,0.400,0.290,0.293,0.038,0.000,0.000,0.000,0.038,0.000,0.038,0.072,0.003,0.000,0.000,0.003,0.000,0.000,0.250,0.002,0.000,0.163,59.490,45.085,2060.000
2045-2075_SON,351.933,226.435,27.594,30.879,3.340,0.009,0.000,0.009,23.643,405.472,-53.539,183.412,129.873,0.468,0.307,0.220,0.185,0.107,0.000,0.000,0.000,0.107,0.002,0.082,0.351,0.002,0.000,0.001,0.001,0.002,0.006,0.126,0.001,0.026,0.205,74.650,44.355,2060.000
2070-2100_annual,362.405,243.253,27.812,33.869,3.626,0.011,0.000,0.011,24.255,409.643,-47.239,197.035,149.796,0.539,0.326,0.228,0.215,0.143,0.000,0.000,0.000,0.143,0.007,0.136,0.531,0.007,0.001,0.003,0.002,0.006,0.014,0.225,0.006,0.006,0.261,95.298,43.469,
2070-2100_DJF,303.907,189.579,19.541,39.379,3.711,0.014,0.000,0.014,14.805,358.946,-55.039,153.559,98.520,0.355,0.211,0.143,0.124,0.238,0.000,0.000,0.000,0.238,0.008,0.238,1.047,0.008,0.002,0.003,0.002,0.008,0.015,0.243,0.007,-0.000,0.329,119.947,30.587,2084.997
2070-2100_MAM,357.380,272.720,28.486,25.013,3.577,0.011,0.000,0.011,24.649,410.853,-53.473,220.903,167.430,0.603,0.372,0.230,0.240,0.164,0.000,0.000,0.000,0.164,0.007,0.161,0.436,0.007,0.001,0.004,0.003,0.007,0.017,0.309,0.006,0.002,0.253,92.259,31.120,2085.000
2070-2100_JJA,422.843,283.958,34.404,38.150,3.866,0.006,0.000,0.006,32.383,454.853,-32.009,230.006,197.997,0.713,0.408,0.305,0.300,0.022,0.000,0.000,0.000,0.022,0.000,0.023,0.042,0.002,0.000,0.000,0.002,0.000,0.000,0.209,0.002,-0.001,0.155,56.404,47.457,2085.000
2070-2100_SON,364.381,225.525,28.666,33.030,3.349,0.013,0.000,0.013,25.009,412.979,-48.598,182.675,134.077,0.483,0.311,0.232,0.193,0.149,0.000,0.000,0.000,0.149,0.011,0.124,0.612,0.009,0.002,0.006,0.001,0.010,0.026,0.137,0.009,0.025,0.310,113.252,64.693,2085.000
