,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.557,210.576,22.928,49.085,1.897,0.064,0.000,0.064,20.459,390.064,-39.507,170.566,131.060,0.472,0.202,0.181,0.179,1.240,0.000,0.000,0.000,1.240,0.173,1.071,4.193,0.172,0.061,0.077,0.034,0.150,0.329,3.409,0.172,0.168,1.539,561.893,107.949,
2015-2045_DJF,285.129,152.230,13.781,59.669,1.877,0.048,0.000,0.048,9.315,332.487,-47.359,123.306,75.948,0.273,0.102,0.105,0.086,0.965,0.000,0.000,0.000,0.965,0.170,0.860,5.968,0.172,0.059,0.082,0.031,0.155,0.348,3.107,0.173,0.106,1.143,417.271,40.427,2030.005
2015-2045_MAM,344.928,239.767,23.016,45.780,2.043,0.080,0.000,0.080,20.363,387.975,-43.047,194.211,151.164,0.544,0.226,0.174,0.203,1.632,0.000,0.000,0.000,1.632,0.268,1.397,4.512,0.260,0.097,0.127,0.037,0.206,0.526,3.641,0.260,0.235,1.930,704.525,99.679,2030.000
2015-2045_JJA,422.760,261.321,31.412,40.001,1.977,0.080,0.000,0.080,31.325,449.054,-26.294,211.670,185.376,0.667,0.306,0.266,0.273,1.454,0.000,0.000,0.000,1.454,0.124,1.305,3.012,0.128,0.046,0.046,0.036,0.116,0.216,3.546,0.128,0.148,1.927,703.415,180.200,2030.000
2015-2045_SON,348.125,187.610,23.330,51.118,1.689,0.048,0.000,0.048,20.622,389.625,-41.500,151.964,110.464,0.398,0.173,0.178,0.150,0.899,0.000,0.000,0.000,0.899,0.128,0.716,3.303,0.128,0.044,0.051,0.034,0.122,0.225,3.333,0.128,0.183,1.145,418.007,110.213,2030.000
2045-2075_annual,360.460,211.913,24.281,47.166,1.890,0.059,0.000,0.059,22.067,398.936,-38.475,171.650,133.175,0.479,0.213,0.195,0.184,1.128,0.000,0.000,0.000,1.128,0.137,0.991,3.643,0.137,0.044,0.062,0.031,0.117,0.271,3.046,0.137,0.137,1.414,516.132,104.217,
2045-2075_DJF,291.071,154.856,14.963,58.268,1.873,0.045,0.000,0.045,10.512,338.202,-47.132,125.434,78.302,0.282,0.109,0.112,0.091,0.890,0.000,0.000,0.000,0.890,0.117,0.789,5.183,0.115,0.025,0.062,0.029,0.102,0.268,2.848,0.115,0.101,1.074,391.953,62.008,2060.000
2045-2075_MAM,355.573,242.764,24.119,43.339,2.019,0.071,0.000,0.071,21.731,395.371,-39.797,196.639,156.841,0.565,0.240,0.185,0.214,1.417,0.000,0.000,0.000,1.417,0.188,1.261,3.779,0.186,0.059,0.095,0.033,0.160,0.397,3.248,0.186,0.156,1.703,621.600,93.516,2060.000
2045-2075_JJA,433.016,260.907,33.326,38.008,2.000,0.079,0.000,0.079,33.548,462.447,-29.432,211.335,181.903,0.655,0.316,0.292,0.273,1.421,0.000,0.000,0.000,1.421,0.155,1.245,3.007,0.148,0.058,0.059,0.031,0.141,0.269,3.063,0.147,0.176,1.892,690.757,182.593,2060.000
2045-2075_SON,360.848,187.764,24.538,49.287,1.666,0.041,0.000,0.041,22.256,398.547,-37.699,152.089,114.390,0.412,0.183,0.190,0.158,0.777,0.000,0.000,0.000,0.777,0.087,0.663,2.622,0.100,0.036,0.033,0.031,0.065,0.149,3.022,0.100,0.114,0.976,356.082,77.648,2060.000
2070-2100_annual,370.891,212.181,25.734,46.180,1.888,0.060,0.000,0.060,23.796,408.558,-37.668,171.867,134.199,0.483,0.221,0.211,0.189,1.153,0.000,0.000,0.000,1.153,0.153,1.000,3.583,0.153,0.064,0.059,0.030,0.129,0.257,2.987,0.153,0.153,1.445,527.499,106.698,
2070-2100_DJF,297.878,155.799,16.212,56.909,1.854,0.043,0.000,0.043,11.844,344.552,-46.675,126.197,79.522,0.286,0.116,0.120,0.095,0.872,0.000,0.000,0.000,0.872,0.100,0.793,4.820,0.098,0.019,0.051,0.027,0.091,0.224,2.673,0.098,0.079,1.038,379.019,53.727,2084.997
2070-2100_MAM,366.569,244.221,25.440,40.844,1.982,0.067,0.000,0.067,23.359,404.293,-37.725,197.819,160.095,0.576,0.252,0.199,0.222,1.323,0.000,0.000,0.000,1.323,0.189,1.151,3.353,0.186,0.077,0.078,0.031,0.149,0.330,3.092,0.186,0.173,1.612,588.469,100.619,2085.000
2070-2100_JJA,443.717,259.419,35.253,38.007,2.037,0.084,0.000,0.084,35.774,476.109,-32.392,210.129,177.737,0.640,0.323,0.321,0.271,1.552,0.000,0.000,0.000,1.552,0.225,1.328,3.411,0.221,0.122,0.069,0.030,0.184,0.305,2.942,0.221,0.224,2.015,735.601,170.124,2085.000
2070-2100_SON,374.025,187.935,25.847,49.202,1.678,0.046,0.000,0.046,23.978,408.039,-34.013,152.227,118.214,0.426,0.192,0.204,0.166,0.857,0.000,0.000,0.000,0.857,0.099,0.720,2.761,0.107,0.037,0.037,0.033,0.092,0.169,3.237,0.106,0.136,1.103,402.687,101.241,2085.000
