,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,330.719,246.787,24.016,34.851,2.792,0.015,0.000,0.015,20.451,389.219,-58.500,199.897,141.397,0.509,0.265,0.188,0.194,0.142,0.000,0.000,0.000,0.142,0.004,0.142,0.559,0.004,0.000,0.002,0.002,0.004,0.008,0.187,0.003,-0.001,0.348,127.096,74.014,
2015-2045_DJF,277.355,194.264,15.768,41.083,2.548,0.009,0.000,0.009,10.778,339.407,-62.052,157.354,95.302,0.343,0.161,0.117,0.112,0.176,0.000,0.000,0.000,0.176,0.003,0.208,1.102,0.003,0.000,0.001,0.002,0.003,0.006,0.208,0.002,-0.032,0.225,82.121,5.308,2030.005
2015-2045_MAM,325.940,279.229,24.814,24.888,2.980,0.012,0.000,0.012,20.971,390.993,-65.052,226.175,161.123,0.580,0.313,0.190,0.221,0.178,0.000,0.000,0.000,0.178,0.009,0.171,0.523,0.008,0.001,0.005,0.003,0.009,0.022,0.252,0.008,0.007,0.294,107.191,42.073,2030.000
2015-2045_JJA,387.394,287.140,30.608,37.841,3.218,0.022,0.000,0.022,28.799,433.818,-46.424,232.584,186.160,0.670,0.346,0.253,0.273,0.095,0.000,0.000,0.000,0.095,0.001,0.091,0.185,0.002,0.000,0.000,0.002,0.001,0.001,0.162,0.001,0.004,0.535,195.145,161.641,2030.000
2015-2045_SON,331.162,225.266,24.723,35.721,2.413,0.014,0.000,0.014,21.076,391.724,-60.562,182.465,121.903,0.439,0.238,0.190,0.168,0.119,0.000,0.000,0.000,0.119,0.002,0.101,0.436,0.002,0.000,0.000,0.001,0.002,0.003,0.126,0.001,0.018,0.337,123.015,85.836,2030.000
2045-2075_annual,339.473,245.820,25.053,34.422,2.827,0.016,0.000,0.016,21.596,395.419,-55.946,199.114,143.168,0.515,0.274,0.199,0.199,0.158,0.000,0.000,0.000,0.158,0.006,0.152,0.543,0.006,0.001,0.002,0.003,0.007,0.012,0.250,0.005,0.006,0.388,141.508,84.031,
2045-2075_DJF,281.976,194.736,16.607,39.852,2.636,0.010,0.000,0.010,11.633,343.545,-61.569,157.736,96.168,0.346,0.169,0.123,0.115,0.175,0.000,0.000,0.000,0.175,0.003,0.178,0.887,0.003,0.000,0.001,0.003,0.003,0.005,0.254,0.002,-0.003,0.241,88.147,22.415,2060.000
2045-2075_MAM,334.317,277.669,25.794,24.836,2.961,0.014,0.000,0.014,22.110,397.162,-62.845,224.912,162.067,0.583,0.321,0.201,0.225,0.185,0.000,0.000,0.000,0.185,0.006,0.183,0.515,0.006,0.001,0.003,0.002,0.006,0.013,0.247,0.005,0.002,0.327,119.237,50.900,2060.000
2045-2075_JJA,399.231,285.567,31.869,38.222,3.276,0.025,0.000,0.025,30.103,441.379,-42.148,231.309,189.161,0.681,0.357,0.269,0.280,0.149,0.000,0.000,0.000,0.149,0.005,0.143,0.309,0.004,0.001,0.001,0.002,0.005,0.009,0.234,0.003,0.006,0.609,222.403,168.997,2060.000
2045-2075_SON,341.280,224.086,25.788,34.888,2.427,0.015,0.000,0.015,22.353,398.626,-57.346,181.509,124.164,0.447,0.247,0.201,0.173,0.124,0.000,0.000,0.000,0.124,0.012,0.105,0.469,0.012,0.004,0.005,0.003,0.013,0.022,0.265,0.012,0.020,0.370,135.146,92.720,2060.000
2070-2100_annual,350.125,245.113,26.239,35.117,2.845,0.017,0.000,0.017,22.915,402.525,-52.400,198.542,146.142,0.526,0.283,0.211,0.206,0.168,0.000,0.000,0.000,0.168,0.012,0.156,0.572,0.012,0.006,0.004,0.003,0.014,0.017,0.269,0.011,0.012,0.404,147.359,86.309,
2070-2100_DJF,289.319,194.139,17.833,40.036,2.610,0.010,0.000,0.010,12.901,349.643,-60.323,157.252,96.929,0.349,0.176,0.131,0.119,0.182,0.000,0.000,0.000,0.182,0.004,0.182,0.899,0.004,0.000,0.001,0.003,0.004,0.008,0.281,0.003,-0.001,0.241,88.022,20.329,2084.997
2070-2100_MAM,342.407,279.244,26.942,23.487,2.968,0.010,0.000,0.010,23.384,404.074,-61.668,226.188,164.520,0.592,0.334,0.213,0.232,0.145,0.000,0.000,0.000,0.145,0.005,0.140,0.425,0.005,0.000,0.002,0.003,0.005,0.012,0.269,0.004,0.004,0.233,84.928,32.129,2085.000
2070-2100_JJA,414.150,282.140,33.148,39.603,3.360,0.025,0.000,0.025,31.452,449.295,-35.145,228.533,193.388,0.696,0.368,0.287,0.290,0.129,0.000,0.000,0.000,0.129,0.004,0.127,0.261,0.004,0.001,0.002,0.002,0.004,0.008,0.214,0.004,0.003,0.598,218.307,170.772,2085.000
2070-2100_SON,353.488,223.716,26.880,37.460,2.431,0.023,0.000,0.023,23.738,406.109,-52.621,181.210,128.589,0.463,0.251,0.212,0.182,0.216,0.000,0.000,0.000,0.216,0.036,0.176,0.711,0.034,0.022,0.009,0.003,0.042,0.042,0.312,0.034,0.041,0.541,197.582,121.113,2085.000
