,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,346.095,248.172,25.924,35.011,3.639,0.010,0.000,0.010,22.248,398.524,-52.429,201.019,148.591,0.535,0.312,0.206,0.209,0.215,0.000,0.000,0.000,0.215,0.017,0.202,0.972,0.017,0.007,0.006,0.004,0.015,0.027,0.420,0.016,0.013,0.239,87.380,7.514,
2015-2045_DJF,290.905,196.952,18.157,40.083,3.507,0.007,0.000,0.007,13.310,351.551,-60.646,159.531,98.885,0.356,0.199,0.133,0.122,0.256,0.000,0.000,0.000,0.256,0.011,0.297,1.794,0.011,0.001,0.004,0.005,0.011,0.023,0.515,0.010,-0.041,0.164,59.966,-52.010,2030.005
2015-2045_MAM,341.500,278.852,26.770,24.536,3.773,0.010,0.000,0.010,22.770,400.479,-58.980,225.870,166.890,0.601,0.366,0.210,0.235,0.294,0.000,0.000,0.000,0.294,0.028,0.262,0.917,0.028,0.013,0.009,0.006,0.023,0.042,0.566,0.027,0.032,0.231,84.154,-21.431,2030.000
2015-2045_JJA,404.752,287.609,31.958,41.126,4.038,0.013,0.000,0.013,29.860,439.906,-35.154,232.963,197.809,0.712,0.390,0.270,0.294,0.083,0.000,0.000,0.000,0.083,0.000,0.087,0.171,0.004,0.000,0.000,0.004,0.000,0.001,0.350,0.003,-0.004,0.314,114.631,81.943,2030.000
2015-2045_SON,346.160,228.068,26.670,34.389,3.230,0.010,0.000,0.010,22.887,401.282,-55.122,184.735,129.613,0.467,0.289,0.209,0.183,0.230,0.000,0.000,0.000,0.230,0.031,0.165,1.021,0.027,0.015,0.010,0.003,0.024,0.044,0.248,0.026,0.065,0.247,90.272,20.548,2030.000
2045-2075_annual,355.248,247.109,26.925,34.387,3.701,0.011,0.000,0.011,23.336,404.513,-49.265,200.158,150.893,0.543,0.323,0.217,0.215,0.184,0.000,0.000,0.000,0.184,0.009,0.175,0.717,0.009,0.002,0.003,0.003,0.008,0.017,0.326,0.008,0.009,0.275,100.542,33.669,
2045-2075_DJF,295.392,197.522,18.982,38.086,3.700,0.008,0.000,0.008,14.134,355.647,-60.255,159.993,99.738,0.359,0.212,0.139,0.125,0.208,0.000,0.000,0.000,0.208,0.005,0.210,1.165,0.004,0.000,0.001,0.003,0.005,0.007,0.333,0.004,-0.002,0.186,67.775,-10.343,2060.000
2045-2075_MAM,350.117,276.815,27.737,24.371,3.755,0.012,0.000,0.012,23.838,406.366,-56.249,224.220,167.971,0.605,0.376,0.221,0.239,0.267,0.000,0.000,0.000,0.267,0.019,0.256,0.826,0.018,0.006,0.008,0.004,0.018,0.038,0.389,0.017,0.010,0.283,103.157,3.458,2060.000
2045-2075_JJA,417.440,285.797,33.098,41.826,4.093,0.016,0.000,0.016,31.074,447.022,-29.582,231.496,201.914,0.727,0.401,0.286,0.303,0.111,0.000,0.000,0.000,0.111,0.001,0.109,0.226,0.004,0.000,0.000,0.003,0.001,0.002,0.321,0.003,0.002,0.376,137.402,96.761,2060.000
2045-2075_SON,356.906,227.128,27.739,33.327,3.249,0.011,0.000,0.011,24.128,408.115,-51.209,183.974,132.765,0.478,0.302,0.221,0.190,0.151,0.000,0.000,0.000,0.151,0.009,0.126,0.657,0.009,0.002,0.004,0.003,0.010,0.021,0.259,0.008,0.024,0.255,93.123,44.063,2060.000
2070-2100_annual,366.543,246.101,28.027,35.374,3.733,0.012,0.000,0.012,24.583,411.357,-44.814,199.342,154.528,0.556,0.332,0.230,0.223,0.203,0.000,0.000,0.000,0.203,0.020,0.183,0.799,0.020,0.010,0.006,0.004,0.018,0.029,0.373,0.019,0.020,0.286,104.395,30.503,
2070-2100_DJF,303.261,196.361,20.203,38.282,3.698,0.009,0.000,0.009,15.355,361.683,-58.422,159.053,100.630,0.362,0.220,0.148,0.129,0.265,0.000,0.000,0.000,0.265,0.013,0.257,1.398,0.012,0.003,0.005,0.004,0.013,0.025,0.390,0.012,0.009,0.208,75.773,-22.233,2084.997
2070-2100_MAM,358.605,278.604,28.868,22.976,3.758,0.007,0.000,0.007,25.045,413.046,-54.441,225.669,171.228,0.616,0.392,0.234,0.247,0.208,0.000,0.000,0.000,0.208,0.026,0.187,0.643,0.027,0.012,0.010,0.005,0.028,0.045,0.481,0.026,0.022,0.172,62.620,-15.016,2085.000
2070-2100_JJA,433.144,281.628,34.129,44.156,4.226,0.015,0.000,0.015,32.279,454.184,-21.040,228.119,207.079,0.745,0.409,0.301,0.313,0.104,0.000,0.000,0.000,0.104,0.001,0.103,0.199,0.003,0.000,0.000,0.003,0.001,0.001,0.327,0.003,0.001,0.365,133.063,94.582,2085.000
2070-2100_SON,369.980,226.640,28.767,36.147,3.243,0.017,0.000,0.017,25.485,415.605,-45.624,183.579,137.954,0.497,0.305,0.233,0.199,0.236,0.000,0.000,0.000,0.236,0.040,0.187,0.971,0.038,0.025,0.010,0.003,0.031,0.046,0.293,0.037,0.049,0.400,146.024,64.025,2085.000
