,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.457,242.719,25.745,41.878,3.945,0.008,0.000,0.008,22.341,398.784,-44.327,196.603,152.275,0.548,0.292,0.202,0.213,0.153,0.000,0.000,0.000,0.153,0.012,0.146,0.668,0.012,0.004,0.005,0.003,0.011,0.022,0.309,0.011,0.007,0.197,71.830,14.678,
2015-2045_DJF,298.380,195.074,19.302,36.136,3.187,0.004,0.000,0.004,14.248,356.122,-57.742,158.010,100.268,0.361,0.206,0.141,0.126,0.178,0.000,0.000,0.000,0.178,0.012,0.219,1.240,0.012,0.003,0.005,0.004,0.012,0.023,0.379,0.011,-0.041,0.108,39.334,-44.788,2030.005
2015-2045_MAM,346.765,278.814,26.659,30.813,4.229,0.007,0.000,0.007,22.835,400.783,-54.019,225.839,171.821,0.619,0.359,0.208,0.241,0.217,0.000,0.000,0.000,0.217,0.018,0.192,0.662,0.018,0.007,0.007,0.004,0.018,0.031,0.420,0.017,0.025,0.177,64.621,-11.703,2030.000
2015-2045_JJA,414.510,274.174,30.200,58.700,5.084,0.010,0.000,0.010,28.850,434.089,-19.579,222.081,202.502,0.729,0.336,0.249,0.295,0.029,0.000,0.000,0.000,0.029,0.000,0.036,0.052,0.003,0.000,0.000,0.003,0.000,0.000,0.250,0.002,-0.007,0.250,91.129,77.171,2030.000
2015-2045_SON,357.119,221.669,26.707,41.749,3.256,0.010,0.000,0.010,23.287,403.368,-46.249,179.552,133.302,0.480,0.266,0.209,0.188,0.188,0.000,0.000,0.000,0.188,0.018,0.136,0.731,0.015,0.005,0.007,0.002,0.013,0.035,0.187,0.014,0.052,0.252,91.828,37.128,2030.000
2045-2075_annual,364.029,241.861,26.686,41.639,4.049,0.010,0.000,0.010,23.364,404.392,-40.362,195.907,155.545,0.560,0.304,0.212,0.220,0.137,0.000,0.000,0.000,0.137,0.014,0.123,0.465,0.014,0.008,0.004,0.002,0.015,0.017,0.237,0.013,0.014,0.228,83.395,33.654,
2045-2075_DJF,302.809,195.968,20.089,34.192,3.352,0.005,0.000,0.005,15.040,360.091,-57.281,158.734,101.452,0.365,0.219,0.147,0.129,0.140,0.000,0.000,0.000,0.140,0.002,0.132,0.650,0.003,0.000,0.001,0.002,0.002,0.004,0.210,0.002,0.008,0.127,46.359,-2.501,2060.000
2045-2075_MAM,355.539,276.679,27.644,31.105,4.251,0.010,0.000,0.010,23.876,406.525,-50.986,224.110,173.124,0.623,0.369,0.220,0.246,0.215,0.000,0.000,0.000,0.215,0.027,0.202,0.677,0.025,0.013,0.010,0.003,0.026,0.041,0.286,0.025,0.013,0.233,85.034,2.322,2060.000
2045-2075_JJA,428.096,272.563,31.038,60.260,5.245,0.012,0.000,0.012,29.848,439.870,-11.775,220.776,209.001,0.752,0.344,0.260,0.307,0.059,0.000,0.000,0.000,0.059,0.001,0.058,0.093,0.003,0.000,0.000,0.003,0.001,0.002,0.250,0.002,0.001,0.299,109.295,87.431,2060.000
2045-2075_SON,368.543,221.125,27.860,40.847,3.324,0.011,0.000,0.011,24.542,410.290,-41.747,179.111,137.363,0.495,0.282,0.222,0.196,0.134,0.000,0.000,0.000,0.134,0.025,0.100,0.442,0.025,0.018,0.005,0.002,0.033,0.022,0.202,0.024,0.034,0.253,92.276,46.807,2060.000
2070-2100_annual,375.753,241.258,27.735,42.621,4.102,0.010,0.000,0.010,24.563,410.961,-35.208,195.419,160.210,0.577,0.313,0.224,0.230,0.142,0.000,0.000,0.000,0.142,0.012,0.130,0.514,0.012,0.005,0.005,0.003,0.013,0.021,0.270,0.012,0.012,0.232,84.815,33.015,
2070-2100_DJF,310.660,195.109,21.232,34.200,3.316,0.006,0.000,0.006,16.236,366.071,-55.411,158.039,102.628,0.369,0.226,0.156,0.133,0.201,0.000,0.000,0.000,0.201,0.010,0.198,0.938,0.010,0.002,0.004,0.003,0.009,0.019,0.301,0.009,0.004,0.154,56.140,-19.434,2084.997
2070-2100_MAM,364.502,278.631,28.767,30.462,4.330,0.005,0.000,0.005,25.030,412.905,-48.403,225.691,177.288,0.638,0.386,0.233,0.255,0.139,0.000,0.000,0.000,0.139,0.016,0.126,0.394,0.017,0.008,0.006,0.003,0.019,0.027,0.345,0.016,0.013,0.112,40.829,-11.186,2085.000
2070-2100_JJA,443.854,269.188,31.965,61.706,5.380,0.012,0.000,0.012,30.929,446.205,-2.351,218.042,215.691,0.776,0.352,0.272,0.320,0.051,0.000,0.000,0.000,0.051,0.000,0.050,0.079,0.002,0.000,0.000,0.002,0.000,0.001,0.225,0.002,0.000,0.298,108.859,89.842,2085.000
2070-2100_SON,382.818,220.993,28.861,43.967,3.358,0.015,0.000,0.015,25.910,417.874,-35.056,179.004,143.948,0.518,0.284,0.233,0.208,0.178,0.000,0.000,0.000,0.178,0.022,0.148,0.656,0.020,0.010,0.008,0.002,0.023,0.037,0.209,0.020,0.030,0.365,133.407,72.252,2085.000
