,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,290.217,252.160,19.207,29.061,2.510,0.020,0.000,0.020,14.776,360.451,-70.235,204.249,134.015,0.482,0.236,0.150,0.172,0.412,0.001,0.001,0.001,0.413,0.040,0.377,2.166,0.040,0.010,0.017,0.013,0.036,0.078,1.272,0.040,0.035,0.489,178.657,26.448,
2015-2045_DJF,244.590,184.897,8.925,39.155,2.571,0.022,0.000,0.021,3.834,307.243,-62.654,149.767,87.113,0.314,0.124,0.079,0.087,0.688,0.003,0.006,0.003,0.690,0.061,0.665,4.926,0.048,0.006,0.028,0.013,0.058,0.131,1.332,0.047,0.023,0.518,189.174,-70.628,2030.005
2015-2045_MAM,286.625,282.983,19.396,26.072,2.850,0.024,0.000,0.024,14.717,358.778,-72.153,229.216,157.063,0.565,0.265,0.144,0.198,0.680,0.000,0.000,0.000,0.680,0.069,0.654,2.330,0.073,0.021,0.031,0.020,0.060,0.137,2.029,0.073,0.027,0.581,212.092,-53.105,2030.000
2015-2045_JJA,341.417,307.615,28.408,21.859,2.428,0.020,0.000,0.020,25.205,413.576,-72.158,249.168,177.010,0.637,0.340,0.226,0.253,0.018,0.000,0.000,0.000,0.018,0.000,0.019,0.036,0.012,0.000,0.000,0.012,0.000,0.000,1.174,0.012,-0.001,0.470,171.728,160.413,2030.000
2015-2045_SON,287.325,231.622,19.908,29.355,2.190,0.016,0.000,0.016,15.139,361.191,-73.866,187.614,113.748,0.409,0.211,0.149,0.146,0.267,0.000,0.000,0.000,0.267,0.031,0.175,1.417,0.028,0.013,0.009,0.006,0.027,0.044,0.548,0.027,0.093,0.387,141.433,67.688,2030.000
2045-2075_annual,298.727,251.360,20.384,28.427,2.527,0.021,0.000,0.021,16.064,367.112,-68.385,203.602,135.216,0.487,0.245,0.160,0.176,0.405,0.000,0.000,0.000,0.405,0.032,0.373,2.043,0.032,0.005,0.014,0.013,0.032,0.067,1.243,0.032,0.032,0.505,184.237,36.403,
2045-2075_DJF,248.963,184.868,9.767,39.114,2.653,0.024,0.000,0.023,4.699,311.148,-62.184,149.743,87.559,0.315,0.130,0.083,0.090,0.686,0.000,0.000,0.000,0.686,0.063,0.663,4.818,0.054,0.010,0.030,0.014,0.062,0.138,1.374,0.054,0.024,0.572,208.843,-52.541,2060.000
2045-2075_MAM,293.969,283.092,20.592,25.424,2.806,0.023,0.000,0.023,15.935,364.971,-71.002,229.304,158.302,0.570,0.275,0.154,0.204,0.608,0.000,0.000,0.000,0.608,0.037,0.602,1.988,0.041,0.004,0.018,0.019,0.037,0.084,1.920,0.041,0.006,0.556,202.835,-31.983,2060.000
2045-2075_JJA,354.779,305.361,29.841,21.316,2.454,0.022,0.000,0.022,26.896,423.063,-68.284,247.343,179.059,0.645,0.354,0.243,0.260,0.061,0.000,0.000,0.000,0.061,0.004,0.060,0.144,0.014,0.001,0.002,0.011,0.004,0.009,1.128,0.014,0.001,0.534,195.023,167.828,2060.000
2045-2075_SON,296.209,230.611,21.139,28.058,2.194,0.015,0.000,0.015,16.511,368.198,-71.989,186.795,114.806,0.413,0.220,0.159,0.150,0.268,0.000,0.000,0.000,0.269,0.024,0.171,1.266,0.019,0.006,0.007,0.006,0.026,0.036,0.546,0.019,0.097,0.357,130.135,60.860,2060.000
2070-2100_annual,308.869,250.534,21.850,28.339,2.501,0.021,0.000,0.021,17.667,375.378,-66.508,202.932,136.424,0.491,0.255,0.173,0.182,0.386,0.000,0.000,0.000,0.386,0.036,0.349,1.991,0.036,0.009,0.016,0.011,0.033,0.073,1.116,0.036,0.036,0.505,184.419,43.830,
2070-2100_DJF,255.340,185.273,11.192,39.395,2.623,0.023,0.000,0.023,6.100,317.415,-62.074,150.071,87.997,0.317,0.136,0.090,0.094,0.723,0.000,0.000,0.000,0.723,0.063,0.689,4.927,0.055,0.013,0.029,0.013,0.062,0.134,1.254,0.054,0.033,0.552,201.624,-69.784,2084.997
2070-2100_MAM,300.895,285.250,22.010,23.271,2.764,0.019,0.000,0.019,17.403,372.459,-71.564,231.052,159.489,0.574,0.289,0.166,0.210,0.485,0.000,0.000,0.000,0.485,0.051,0.475,1.648,0.058,0.014,0.026,0.018,0.043,0.112,1.744,0.058,0.010,0.449,163.731,-30.711,2085.000
2070-2100_JJA,370.564,301.579,31.498,21.393,2.473,0.023,0.000,0.023,28.798,433.928,-63.364,244.279,180.915,0.651,0.368,0.264,0.267,0.046,0.000,0.000,0.000,0.046,0.002,0.047,0.099,0.011,0.000,0.001,0.010,0.002,0.005,0.964,0.010,-0.001,0.561,204.932,183.932,2085.000
2070-2100_SON,307.632,228.535,22.502,29.522,2.142,0.019,0.000,0.019,18.148,376.605,-68.972,185.113,116.141,0.418,0.224,0.171,0.155,0.295,0.000,0.000,0.000,0.295,0.031,0.191,1.338,0.022,0.007,0.010,0.005,0.026,0.044,0.499,0.021,0.104,0.459,167.539,90.197,2085.000
