,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,314.202,238.026,21.100,33.885,2.441,0.024,0.000,0.024,17.313,373.776,-59.574,192.801,133.227,0.480,0.235,0.166,0.176,0.671,0.101,2.001,0.100,0.771,0.126,0.649,4.769,0.126,0.033,0.064,0.029,0.110,0.272,2.840,0.126,0.022,0.588,214.549,-68.130,
2015-2045_DJF,261.476,176.608,11.537,44.033,2.419,0.020,0.000,0.020,6.588,320.138,-58.662,143.052,84.391,0.304,0.126,0.094,0.091,0.782,0.390,7.856,0.345,1.128,0.205,0.901,9.915,0.174,0.054,0.095,0.025,0.181,0.409,2.447,0.174,-0.119,0.490,178.758,-213.828,2030.005
2015-2045_MAM,308.749,269.822,21.462,28.107,2.701,0.026,0.000,0.026,17.388,372.823,-64.074,218.556,154.482,0.556,0.267,0.163,0.201,1.401,0.014,0.231,0.056,1.457,0.251,1.334,6.620,0.255,0.065,0.144,0.046,0.220,0.598,4.578,0.256,0.067,0.625,227.982,-352.456,2030.000
2015-2045_JJA,373.554,287.653,29.530,28.630,2.509,0.031,0.000,0.031,27.438,426.749,-53.195,232.999,179.804,0.647,0.336,0.242,0.260,0.111,0.000,0.000,0.000,0.111,0.001,0.118,0.274,0.030,0.000,0.000,0.030,0.001,0.001,2.955,0.030,-0.007,0.750,273.657,219.567,2030.000
2015-2045_SON,311.989,216.605,21.692,34.978,2.132,0.020,0.000,0.020,17.636,374.367,-62.378,175.450,113.072,0.407,0.207,0.166,0.149,0.388,0.004,0.007,0.003,0.391,0.046,0.242,2.341,0.042,0.012,0.017,0.014,0.041,0.079,1.355,0.042,0.146,0.484,176.698,72.921,2030.000
2045-2075_annual,322.708,237.313,22.284,33.004,2.446,0.024,0.000,0.024,18.647,380.891,-58.183,192.223,134.040,0.483,0.244,0.178,0.180,0.692,0.060,0.819,0.060,0.752,0.106,0.646,4.716,0.106,0.023,0.054,0.030,0.101,0.229,2.928,0.107,0.046,0.587,214.124,-60.532,
2045-2075_DJF,266.034,176.949,12.428,43.355,2.492,0.022,0.000,0.021,7.473,324.248,-58.214,143.329,85.115,0.306,0.132,0.099,0.093,0.925,0.227,3.245,0.225,1.150,0.199,0.973,10.575,0.174,0.045,0.100,0.029,0.184,0.429,2.899,0.174,-0.047,0.519,189.557,-229.133,2060.000
2045-2075_MAM,317.280,269.958,22.564,27.475,2.655,0.025,0.000,0.025,18.631,379.353,-62.073,218.666,156.593,0.564,0.277,0.173,0.208,1.258,0.010,0.059,0.016,1.274,0.157,1.206,5.505,0.163,0.026,0.091,0.046,0.148,0.383,4.529,0.163,0.051,0.603,220.080,-279.805,2060.000
2045-2075_JJA,384.478,285.450,31.090,27.884,2.517,0.032,0.000,0.032,29.222,437.054,-52.576,231.215,178.639,0.643,0.347,0.262,0.262,0.152,0.000,0.000,0.000,0.152,0.009,0.156,0.432,0.035,0.002,0.004,0.029,0.009,0.019,2.911,0.035,-0.004,0.777,283.469,213.430,2060.000
2045-2075_SON,321.938,215.493,22.872,33.507,2.118,0.019,0.000,0.019,19.052,381.827,-59.889,174.549,114.660,0.413,0.216,0.177,0.154,0.434,0.006,0.012,0.002,0.437,0.062,0.250,2.440,0.054,0.021,0.020,0.014,0.066,0.088,1.354,0.054,0.184,0.445,162.355,51.345,2060.000
2070-2100_annual,332.727,236.942,23.685,32.982,2.429,0.025,0.000,0.025,20.201,389.132,-56.405,191.923,135.518,0.488,0.253,0.192,0.185,0.663,0.027,0.259,0.027,0.691,0.108,0.583,4.300,0.108,0.037,0.047,0.025,0.091,0.200,2.429,0.108,0.080,0.594,216.980,-35.140,
2070-2100_DJF,272.693,177.381,13.764,43.461,2.448,0.021,0.000,0.021,8.800,330.363,-57.670,143.679,86.009,0.310,0.138,0.106,0.097,0.986,0.108,1.035,0.108,1.094,0.176,0.949,9.893,0.154,0.047,0.082,0.025,0.161,0.359,2.506,0.154,0.037,0.512,187.048,-215.558,2084.997
2070-2100_MAM,325.497,271.880,23.891,25.396,2.615,0.021,0.000,0.021,20.084,387.017,-61.520,220.223,158.703,0.571,0.291,0.186,0.214,1.066,0.003,0.011,0.003,1.070,0.177,0.979,4.601,0.187,0.067,0.082,0.038,0.136,0.344,3.806,0.187,0.087,0.503,183.446,-242.279,2085.000
2070-2100_JJA,397.682,282.709,32.743,28.101,2.559,0.033,0.000,0.033,31.069,447.847,-50.164,228.994,178.830,0.644,0.358,0.284,0.267,0.137,0.000,0.000,0.000,0.137,0.004,0.141,0.339,0.025,0.000,0.002,0.023,0.004,0.008,2.291,0.025,-0.004,0.781,285.050,224.609,2085.000
2070-2100_SON,333.890,214.403,24.156,35.195,2.091,0.024,0.000,0.024,20.635,390.179,-56.290,173.666,117.377,0.423,0.221,0.188,0.161,0.468,0.000,0.000,0.000,0.468,0.076,0.266,2.453,0.066,0.033,0.021,0.011,0.066,0.092,1.101,0.066,0.202,0.580,211.741,90.556,2085.000
