,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,360.479,236.757,25.646,45.109,3.404,0.016,0.000,0.016,22.722,401.010,-40.531,191.773,151.242,0.544,0.281,0.202,0.212,0.290,0.000,0.000,0.000,0.290,0.021,0.273,0.897,0.021,0.006,0.009,0.006,0.018,0.039,0.603,0.020,0.017,0.386,141.059,34.001,
2015-2045_DJF,302.203,183.285,18.368,55.463,2.669,0.007,0.000,0.007,14.311,356.370,-54.167,148.461,94.294,0.339,0.155,0.134,0.117,0.125,0.000,0.000,0.000,0.125,0.006,0.162,0.947,0.010,0.000,0.003,0.007,0.006,0.016,0.666,0.009,-0.037,0.180,65.681,3.257,2030.005
2015-2045_MAM,351.216,279.266,26.328,30.036,3.412,0.013,0.000,0.013,22.835,400.743,-49.527,226.205,176.678,0.636,0.344,0.204,0.247,0.222,0.000,0.000,0.000,0.222,0.016,0.194,0.522,0.016,0.004,0.007,0.004,0.017,0.032,0.399,0.015,0.028,0.317,115.530,39.358,2030.000
2015-2045_JJA,427.687,271.174,31.766,47.398,4.559,0.027,0.000,0.027,30.678,444.786,-17.099,219.651,202.552,0.729,0.378,0.268,0.300,0.454,0.000,0.000,0.000,0.454,0.019,0.429,0.931,0.016,0.002,0.008,0.005,0.018,0.040,0.527,0.015,0.025,0.646,235.854,73.900,2030.000
2015-2045_SON,359.680,212.001,25.988,47.767,2.956,0.017,0.000,0.017,22.904,401.284,-41.604,171.721,130.117,0.468,0.243,0.202,0.182,0.355,0.000,0.000,0.000,0.355,0.042,0.306,1.191,0.043,0.019,0.015,0.008,0.030,0.068,0.825,0.042,0.050,0.399,145.770,18.732,2030.000
2045-2075_annual,368.818,236.069,26.812,43.560,3.428,0.014,0.000,0.014,24.090,408.714,-39.897,191.216,151.319,0.545,0.293,0.216,0.215,0.243,0.000,0.000,0.000,0.243,0.010,0.233,0.705,0.010,0.001,0.004,0.005,0.010,0.020,0.463,0.009,0.010,0.347,126.595,38.198,
2045-2075_DJF,306.686,185.558,19.209,53.249,2.689,0.008,0.000,0.008,15.105,360.338,-53.651,150.302,96.651,0.348,0.165,0.140,0.122,0.137,0.000,0.000,0.000,0.137,0.007,0.137,0.747,0.009,0.001,0.003,0.005,0.005,0.012,0.493,0.008,-0.000,0.191,69.808,16.946,2060.000
2045-2075_MAM,360.212,279.083,27.350,29.362,3.406,0.011,0.000,0.011,23.938,406.878,-46.666,226.057,179.391,0.646,0.357,0.216,0.254,0.168,0.000,0.000,0.000,0.168,0.004,0.165,0.386,0.005,0.001,0.001,0.003,0.004,0.007,0.334,0.005,0.004,0.270,98.688,36.977,2060.000
2045-2075_JJA,436.915,267.203,33.438,46.229,4.661,0.023,0.000,0.023,32.855,457.673,-20.759,216.435,195.676,0.704,0.392,0.291,0.294,0.390,0.000,0.000,0.000,0.390,0.013,0.372,0.755,0.009,0.001,0.004,0.004,0.012,0.023,0.390,0.009,0.018,0.561,204.715,65.806,2060.000
2045-2075_SON,370.276,211.188,27.110,45.608,2.937,0.015,0.000,0.015,24.292,409.039,-38.763,171.062,132.299,0.476,0.256,0.214,0.188,0.275,0.000,0.000,0.000,0.275,0.016,0.258,0.936,0.016,0.001,0.008,0.006,0.016,0.038,0.638,0.015,0.018,0.362,132.134,32.591,2060.000
2070-2100_annual,375.805,238.039,27.957,44.076,3.494,0.016,0.000,0.016,25.438,416.280,-40.475,192.812,152.337,0.548,0.301,0.229,0.219,0.294,0.000,0.000,0.000,0.294,0.025,0.268,0.807,0.025,0.012,0.007,0.006,0.025,0.034,0.588,0.025,0.025,0.391,142.640,35.712,
2070-2100_DJF,313.308,186.743,20.236,52.761,2.659,0.009,0.000,0.009,16.178,365.683,-52.375,151.262,98.887,0.356,0.171,0.148,0.127,0.138,0.000,0.000,0.000,0.138,0.007,0.155,0.795,0.012,0.001,0.004,0.006,0.006,0.020,0.635,0.012,-0.016,0.209,76.134,15.366,2084.997
2070-2100_MAM,368.006,281.152,28.456,28.671,3.422,0.010,0.000,0.010,25.140,413.591,-45.584,227.733,182.149,0.656,0.370,0.230,0.261,0.165,0.000,0.000,0.000,0.165,0.003,0.156,0.357,0.005,0.000,0.001,0.004,0.003,0.006,0.424,0.004,0.009,0.233,85.191,26.641,2085.000
2070-2100_JJA,438.726,270.112,34.830,47.454,4.807,0.025,0.000,0.025,34.535,467.802,-29.077,218.791,189.714,0.683,0.396,0.312,0.289,0.417,0.000,0.000,0.000,0.417,0.023,0.394,0.836,0.019,0.004,0.010,0.004,0.023,0.050,0.444,0.018,0.023,0.592,215.948,65.636,2085.000
2070-2100_SON,382.042,212.888,28.161,47.622,3.068,0.022,0.000,0.022,25.725,417.076,-35.034,172.439,137.405,0.495,0.264,0.226,0.197,0.453,0.000,0.000,0.000,0.453,0.068,0.368,1.245,0.065,0.044,0.012,0.009,0.069,0.060,0.854,0.064,0.085,0.528,192.545,34.803,2085.000
