,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,346.390,233.879,24.475,41.476,2.285,0.032,0.000,0.032,21.485,395.008,-48.617,189.442,140.825,0.507,0.244,0.194,0.195,0.365,0.000,0.000,0.000,0.365,0.017,0.352,1.609,0.017,0.004,0.006,0.008,0.018,0.030,0.775,0.017,0.013,0.762,278.176,143.563,
2015-2045_DJF,284.544,177.545,15.534,52.236,2.041,0.017,0.000,0.017,10.975,340.245,-55.702,143.811,88.109,0.317,0.131,0.115,0.104,0.271,0.000,0.001,0.000,0.271,0.009,0.301,2.296,0.010,0.000,0.003,0.008,0.009,0.016,0.748,0.009,-0.030,0.398,145.390,31.988,2030.005
2015-2045_MAM,338.669,271.664,25.074,29.911,2.391,0.029,0.000,0.029,21.783,395.313,-56.644,220.048,163.404,0.588,0.289,0.193,0.225,0.402,0.000,0.000,0.000,0.402,0.017,0.397,1.362,0.016,0.001,0.006,0.009,0.016,0.031,0.844,0.015,0.005,0.687,250.748,100.141,2030.000
2015-2045_JJA,415.139,274.787,32.214,39.779,2.668,0.054,0.000,0.054,31.158,447.629,-32.490,222.577,190.087,0.684,0.343,0.274,0.283,0.482,0.000,0.000,0.000,0.482,0.021,0.447,1.227,0.020,0.006,0.006,0.007,0.023,0.035,0.738,0.019,0.035,1.285,468.977,298.664,2030.000
2015-2045_SON,346.012,210.176,24.910,44.213,2.034,0.028,0.000,0.028,21.826,395.795,-49.782,170.242,120.460,0.434,0.211,0.192,0.167,0.302,0.000,0.000,0.000,0.302,0.023,0.260,1.562,0.024,0.007,0.008,0.008,0.025,0.039,0.771,0.024,0.043,0.670,244.665,141.282,2030.000
2045-2075_annual,354.888,233.494,25.729,40.092,2.288,0.030,0.000,0.030,22.892,402.803,-47.915,189.130,141.215,0.508,0.254,0.208,0.198,0.352,0.000,0.001,0.000,0.352,0.017,0.336,1.441,0.017,0.003,0.006,0.007,0.017,0.030,0.742,0.016,0.016,0.726,264.928,136.491,
2045-2075_DJF,289.433,178.997,16.481,50.614,2.085,0.017,0.000,0.017,11.910,344.772,-55.338,144.988,89.649,0.323,0.139,0.121,0.107,0.289,0.001,0.004,0.001,0.290,0.013,0.297,2.255,0.012,0.001,0.005,0.007,0.013,0.027,0.688,0.012,-0.008,0.416,152.010,39.185,2060.000
2045-2075_MAM,348.185,272.192,26.153,29.225,2.364,0.027,0.000,0.027,23.101,402.566,-54.382,220.476,166.094,0.598,0.299,0.205,0.232,0.391,0.000,0.000,0.000,0.391,0.018,0.383,1.303,0.017,0.002,0.007,0.008,0.017,0.035,0.797,0.017,0.008,0.647,236.046,90.092,2060.000
2045-2075_JJA,423.897,272.180,33.997,38.406,2.681,0.052,0.000,0.052,33.027,458.762,-34.865,220.466,185.600,0.668,0.353,0.299,0.281,0.491,0.000,0.000,0.000,0.491,0.022,0.462,1.191,0.020,0.007,0.006,0.008,0.024,0.032,0.756,0.020,0.028,1.242,453.306,277.363,2060.000
2045-2075_SON,356.797,209.293,26.110,42.350,2.016,0.025,0.000,0.025,23.321,404.008,-47.210,169.527,122.317,0.440,0.221,0.205,0.172,0.235,0.000,0.000,0.000,0.235,0.014,0.198,1.028,0.016,0.003,0.006,0.007,0.014,0.026,0.726,0.016,0.036,0.591,215.635,137.457,2060.000
2070-2100_annual,364.631,234.226,27.026,40.246,2.306,0.031,0.000,0.031,24.353,410.856,-46.225,189.723,143.499,0.517,0.262,0.222,0.205,0.360,0.000,0.000,0.000,0.360,0.023,0.338,1.391,0.023,0.007,0.008,0.007,0.022,0.039,0.731,0.022,0.023,0.748,273.169,141.765,
2070-2100_DJF,296.627,179.929,17.679,50.241,2.050,0.018,0.000,0.018,13.202,350.998,-54.371,145.743,91.372,0.329,0.145,0.129,0.112,0.289,0.000,0.000,0.000,0.289,0.011,0.291,2.016,0.012,0.000,0.005,0.007,0.011,0.026,0.679,0.012,-0.001,0.430,156.804,46.278,2084.997
2070-2100_MAM,357.146,274.018,27.396,27.669,2.344,0.024,0.000,0.024,24.570,410.677,-53.531,221.955,168.424,0.606,0.311,0.218,0.238,0.337,0.000,0.000,0.000,0.337,0.029,0.307,1.095,0.028,0.008,0.012,0.007,0.026,0.054,0.740,0.027,0.029,0.582,212.304,90.139,2085.000
2070-2100_JJA,434.670,272.092,35.550,39.084,2.756,0.050,0.000,0.050,34.644,468.557,-33.886,220.395,186.508,0.671,0.363,0.322,0.286,0.509,0.000,0.000,0.000,0.509,0.037,0.477,1.238,0.036,0.020,0.010,0.007,0.038,0.050,0.670,0.036,0.033,1.209,441.210,254.196,2085.000
2070-2100_SON,368.816,209.550,27.300,44.229,2.066,0.032,0.000,0.032,24.786,412.051,-43.235,169.736,126.501,0.455,0.228,0.218,0.180,0.304,0.000,0.000,0.000,0.304,0.015,0.275,1.225,0.014,0.000,0.005,0.008,0.015,0.028,0.837,0.014,0.029,0.768,280.192,174.967,2085.000
