,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.953,242.560,25.896,40.521,3.903,0.008,0.000,0.008,22.427,399.283,-45.330,196.473,151.144,0.544,0.298,0.204,0.212,0.173,0.000,0.000,0.000,0.173,0.015,0.163,0.812,0.015,0.006,0.005,0.003,0.012,0.024,0.334,0.014,0.010,0.203,74.116,9.741,
2015-2045_DJF,297.947,193.253,19.192,37.089,3.320,0.005,0.000,0.005,14.182,355.801,-57.853,156.535,98.682,0.355,0.205,0.140,0.124,0.206,0.000,0.000,0.000,0.206,0.008,0.246,1.481,0.008,0.001,0.003,0.004,0.008,0.019,0.404,0.008,-0.041,0.124,45.103,-47.633,2030.005
2015-2045_MAM,346.966,277.889,26.787,29.866,4.153,0.008,0.000,0.008,22.933,401.319,-54.354,225.090,170.737,0.615,0.361,0.210,0.240,0.251,0.000,0.000,0.000,0.251,0.024,0.222,0.788,0.024,0.011,0.008,0.005,0.021,0.038,0.455,0.023,0.028,0.193,70.433,-19.267,2030.000
2015-2045_JJA,413.850,276.370,30.653,54.987,4.829,0.010,0.000,0.010,29.130,435.703,-21.853,223.860,202.007,0.727,0.349,0.254,0.296,0.036,0.000,0.000,0.000,0.036,0.000,0.040,0.089,0.003,0.000,0.000,0.003,0.000,0.000,0.277,0.002,-0.005,0.246,89.834,74.436,2030.000
2015-2045_SON,355.992,221.547,26.833,40.073,3.292,0.010,0.000,0.010,23.312,403.516,-47.524,179.453,131.929,0.475,0.273,0.210,0.186,0.200,0.000,0.000,0.000,0.200,0.026,0.142,0.906,0.024,0.013,0.008,0.002,0.020,0.040,0.200,0.023,0.058,0.249,90.717,30.549,2030.000
2045-2075_annual,363.499,241.608,26.844,40.166,4.001,0.010,0.000,0.010,23.457,404.942,-41.443,195.702,154.259,0.555,0.309,0.214,0.219,0.145,0.000,0.000,0.000,0.145,0.007,0.138,0.587,0.007,0.001,0.003,0.003,0.007,0.013,0.248,0.006,0.007,0.233,84.889,32.429,
2045-2075_DJF,302.357,194.070,19.986,35.014,3.505,0.006,0.000,0.006,14.979,359.792,-57.435,157.196,99.761,0.359,0.219,0.146,0.127,0.165,0.000,0.000,0.000,0.165,0.003,0.167,0.924,0.003,0.000,0.000,0.002,0.003,0.004,0.245,0.002,-0.003,0.142,51.708,-10.199,2060.000
2045-2075_MAM,355.769,275.741,27.766,30.026,4.170,0.010,0.000,0.010,23.976,407.080,-51.311,223.350,172.039,0.619,0.371,0.221,0.245,0.224,0.000,0.000,0.000,0.224,0.015,0.217,0.699,0.014,0.004,0.007,0.003,0.016,0.031,0.293,0.013,0.008,0.249,90.740,7.021,2060.000
2045-2075_JJA,427.383,274.574,31.539,56.390,4.961,0.012,0.000,0.012,30.162,441.698,-14.315,222.405,208.090,0.749,0.357,0.266,0.307,0.065,0.000,0.000,0.000,0.065,0.001,0.064,0.156,0.003,0.000,0.000,0.002,0.001,0.001,0.247,0.002,0.001,0.296,107.867,84.027,2060.000
2045-2075_SON,367.351,220.904,27.964,39.122,3.351,0.010,0.000,0.010,24.557,410.386,-43.035,178.932,135.898,0.489,0.289,0.223,0.194,0.125,0.000,0.000,0.000,0.125,0.008,0.105,0.575,0.007,0.002,0.003,0.002,0.008,0.017,0.208,0.006,0.021,0.243,88.639,48.215,2060.000
2070-2100_annual,375.213,240.851,27.898,41.140,4.048,0.010,0.000,0.010,24.660,411.544,-36.331,195.089,158.758,0.572,0.318,0.226,0.228,0.162,0.000,0.000,0.000,0.162,0.017,0.145,0.675,0.017,0.009,0.005,0.003,0.016,0.025,0.299,0.017,0.017,0.237,86.517,27.595,
2070-2100_DJF,310.287,193.091,21.155,35.050,3.482,0.007,0.000,0.007,16.188,365.833,-55.546,156.404,100.858,0.363,0.226,0.156,0.131,0.217,0.000,0.000,0.000,0.217,0.010,0.211,1.141,0.009,0.002,0.004,0.003,0.009,0.018,0.308,0.009,0.005,0.171,62.396,-17.808,2084.997
2070-2100_MAM,364.680,277.725,28.889,29.181,4.232,0.005,0.000,0.005,25.137,413.504,-48.824,224.957,176.134,0.634,0.389,0.234,0.254,0.175,0.000,0.000,0.000,0.175,0.022,0.156,0.548,0.023,0.010,0.009,0.004,0.025,0.039,0.385,0.022,0.019,0.127,46.190,-18.679,2085.000
2070-2100_JJA,443.260,270.821,32.467,58.056,5.091,0.012,0.000,0.012,31.249,448.093,-4.833,219.365,214.532,0.772,0.366,0.279,0.320,0.057,0.000,0.000,0.000,0.057,0.001,0.056,0.134,0.003,0.000,0.000,0.003,0.001,0.001,0.264,0.002,0.001,0.293,106.783,85.451,2085.000
2070-2100_SON,381.441,220.626,28.963,42.165,3.370,0.015,0.000,0.015,25.919,417.935,-36.494,178.707,142.213,0.512,0.291,0.234,0.206,0.201,0.000,0.000,0.000,0.201,0.037,0.157,0.887,0.035,0.024,0.009,0.002,0.028,0.040,0.240,0.034,0.044,0.358,130.712,60.903,2085.000
