,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,366.248,237.229,26.135,44.826,3.058,0.013,0.000,0.013,23.697,406.186,-39.938,192.155,152.217,0.548,0.277,0.206,0.215,0.214,0.000,0.000,0.000,0.214,0.021,0.197,0.661,0.021,0.011,0.006,0.004,0.020,0.026,0.384,0.020,0.016,0.313,114.239,35.006,
2015-2045_DJF,309.335,184.038,19.391,55.403,2.489,0.007,0.000,0.007,15.657,363.057,-53.722,149.071,95.349,0.343,0.157,0.141,0.120,0.095,0.000,0.000,0.000,0.095,0.002,0.122,0.676,0.005,0.000,0.001,0.004,0.002,0.005,0.390,0.004,-0.027,0.170,62.024,16.159,2030.005
2015-2045_MAM,356.693,276.462,26.778,30.149,3.075,0.009,0.000,0.009,23.644,405.033,-48.340,223.934,175.594,0.632,0.336,0.208,0.247,0.173,0.000,0.000,0.000,0.173,0.014,0.152,0.416,0.013,0.006,0.005,0.003,0.010,0.023,0.269,0.012,0.021,0.226,82.326,22.453,2030.000
2015-2045_JJA,431.824,274.136,31.812,46.702,4.028,0.021,0.000,0.021,31.535,449.768,-17.943,222.050,204.107,0.735,0.373,0.268,0.303,0.358,0.000,0.000,0.000,0.358,0.049,0.299,0.769,0.046,0.033,0.010,0.003,0.051,0.043,0.346,0.045,0.059,0.497,181.335,55.792,2030.000
2015-2045_SON,366.039,212.990,26.433,47.282,2.626,0.015,0.000,0.015,23.798,406.053,-40.014,172.522,132.508,0.477,0.241,0.205,0.187,0.227,0.000,0.000,0.000,0.227,0.017,0.215,0.783,0.019,0.006,0.007,0.005,0.018,0.033,0.533,0.018,0.012,0.357,130.441,45.370,2030.000
2045-2075_annual,372.399,236.874,27.217,43.348,3.087,0.012,0.000,0.012,25.015,413.682,-41.284,191.868,150.584,0.542,0.286,0.219,0.215,0.187,0.000,0.000,0.000,0.187,0.010,0.178,0.546,0.010,0.003,0.004,0.003,0.008,0.018,0.324,0.009,0.010,0.289,105.318,37.358,
2045-2075_DJF,313.712,185.838,20.210,52.851,2.541,0.007,0.000,0.007,16.426,366.960,-53.248,150.529,97.280,0.350,0.167,0.147,0.125,0.104,0.000,0.000,0.000,0.104,0.002,0.109,0.513,0.004,0.000,0.001,0.003,0.002,0.004,0.335,0.003,-0.005,0.169,61.789,20.943,2060.000
2045-2075_MAM,365.688,276.038,27.671,29.842,3.065,0.009,0.000,0.009,24.678,410.834,-45.146,223.591,178.444,0.642,0.346,0.219,0.254,0.138,0.000,0.000,0.000,0.138,0.004,0.134,0.324,0.005,0.001,0.002,0.002,0.005,0.008,0.239,0.004,0.004,0.207,75.621,25.146,2060.000
2045-2075_JJA,433.420,272.186,33.435,45.783,4.102,0.018,0.000,0.018,33.667,462.518,-29.098,220.471,191.373,0.689,0.378,0.290,0.288,0.291,0.000,0.000,0.000,0.291,0.011,0.275,0.579,0.009,0.002,0.004,0.003,0.010,0.022,0.273,0.007,0.015,0.442,161.270,58.186,2060.000
2045-2075_SON,375.678,212.181,27.421,45.117,2.623,0.014,0.000,0.014,25.123,413.514,-37.836,171.867,134.031,0.483,0.252,0.217,0.191,0.215,0.000,0.000,0.000,0.215,0.021,0.191,0.772,0.021,0.009,0.008,0.005,0.015,0.037,0.453,0.020,0.024,0.334,121.935,44.924,2060.000
2070-2100_annual,379.406,237.864,28.319,43.673,3.129,0.013,0.000,0.013,26.387,421.485,-42.079,192.670,150.591,0.542,0.293,0.232,0.217,0.219,0.000,0.000,0.000,0.219,0.016,0.202,0.626,0.016,0.006,0.006,0.004,0.016,0.029,0.419,0.016,0.016,0.316,115.486,35.899,
2070-2100_DJF,320.309,186.500,21.228,52.153,2.507,0.008,0.000,0.008,17.489,372.330,-52.021,151.065,99.044,0.357,0.174,0.155,0.129,0.118,0.000,0.000,0.000,0.118,0.004,0.133,0.640,0.008,0.000,0.004,0.004,0.003,0.016,0.421,0.007,-0.016,0.180,65.780,14.516,2084.997
2070-2100_MAM,374.240,277.826,28.688,28.697,3.057,0.007,0.000,0.007,25.888,417.677,-43.437,225.039,181.602,0.654,0.359,0.231,0.261,0.115,0.000,0.000,0.000,0.115,0.002,0.112,0.260,0.004,0.000,0.001,0.003,0.002,0.005,0.314,0.003,0.003,0.163,59.520,17.613,2085.000
2070-2100_JJA,435.148,272.326,34.839,46.774,4.220,0.019,0.000,0.019,35.444,473.357,-38.209,220.584,182.375,0.657,0.378,0.311,0.278,0.321,0.000,0.000,0.000,0.321,0.025,0.294,0.692,0.022,0.009,0.010,0.003,0.026,0.049,0.320,0.021,0.027,0.460,167.800,52.778,2085.000
2070-2100_SON,386.869,213.549,28.384,47.272,2.714,0.019,0.000,0.019,26.555,421.629,-34.759,172.975,138.215,0.498,0.257,0.228,0.199,0.321,0.000,0.000,0.000,0.321,0.034,0.270,0.916,0.031,0.015,0.010,0.006,0.033,0.047,0.623,0.031,0.050,0.462,168.461,58.520,2085.000
