,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,301.083,234.401,18.640,41.720,2.479,0.040,0.000,0.040,15.069,361.887,-60.804,189.865,129.061,0.465,0.207,0.144,0.165,0.618,0.033,0.329,0.033,0.652,0.065,0.591,3.494,0.065,0.011,0.033,0.021,0.061,0.143,2.084,0.065,0.028,0.956,348.866,109.603,
2015-2045_DJF,247.500,173.759,9.007,48.421,2.529,0.026,0.000,0.025,4.175,308.813,-61.314,140.744,79.431,0.286,0.109,0.079,0.080,0.677,0.134,1.328,0.134,0.810,0.092,0.739,6.997,0.073,0.009,0.045,0.019,0.091,0.199,1.837,0.073,-0.062,0.621,226.824,-69.321,2030.005
2015-2045_MAM,297.044,262.768,18.963,39.757,2.698,0.047,0.000,0.047,15.283,361.629,-64.585,212.842,148.257,0.534,0.229,0.140,0.186,1.185,0.001,0.003,0.001,1.187,0.133,1.123,4.579,0.133,0.026,0.074,0.032,0.121,0.316,3.172,0.133,0.063,1.118,408.186,-50.043,2030.000
2015-2045_JJA,360.431,284.685,27.026,35.940,2.449,0.056,0.000,0.056,25.142,413.261,-52.830,230.595,177.765,0.640,0.304,0.211,0.250,0.260,0.000,0.000,0.000,0.260,0.004,0.257,0.581,0.024,0.000,0.001,0.022,0.004,0.008,2.225,0.024,0.003,1.354,494.315,391.919,2030.000
2015-2045_SON,298.294,215.011,19.388,42.906,2.239,0.030,0.000,0.030,15.472,362.831,-64.537,174.159,109.622,0.395,0.185,0.144,0.140,0.349,0.000,0.000,0.000,0.350,0.031,0.243,1.871,0.030,0.008,0.011,0.011,0.029,0.050,1.087,0.031,0.106,0.720,262.851,162.988,2030.000
2045-2075_annual,309.696,234.605,19.872,40.452,2.451,0.038,0.000,0.038,16.440,368.939,-59.243,190.030,130.787,0.471,0.217,0.154,0.170,0.611,0.022,0.161,0.022,0.633,0.058,0.575,3.271,0.058,0.011,0.027,0.020,0.057,0.119,2.014,0.058,0.036,0.903,329.636,98.600,
2045-2075_DJF,252.593,174.673,10.119,48.161,2.564,0.026,0.000,0.025,5.283,313.818,-61.225,141.485,80.260,0.289,0.116,0.085,0.083,0.733,0.088,0.646,0.086,0.819,0.085,0.755,6.749,0.069,0.010,0.040,0.019,0.084,0.181,1.893,0.068,-0.022,0.614,224.083,-76.454,2060.000
2045-2075_MAM,305.084,264.800,20.088,37.837,2.613,0.043,0.000,0.043,16.556,368.134,-63.050,214.488,151.437,0.545,0.240,0.149,0.194,1.081,0.001,0.007,0.003,1.084,0.100,1.030,3.965,0.100,0.017,0.053,0.030,0.096,0.229,2.997,0.100,0.051,1.036,378.198,-34.421,2060.000
2045-2075_JJA,371.565,283.610,28.507,34.771,2.430,0.056,0.000,0.056,26.800,422.559,-50.995,229.724,178.730,0.643,0.316,0.228,0.256,0.274,0.000,0.000,0.000,0.274,0.013,0.270,0.639,0.030,0.004,0.005,0.021,0.012,0.022,2.111,0.030,0.003,1.342,489.950,380.235,2060.000
2045-2075_SON,308.427,213.958,20.593,41.196,2.197,0.025,0.000,0.025,16.912,370.195,-61.769,173.306,111.537,0.402,0.194,0.154,0.145,0.354,0.000,0.000,0.000,0.354,0.034,0.244,1.782,0.033,0.014,0.009,0.011,0.036,0.044,1.042,0.034,0.110,0.611,223.120,121.918,2060.000
2070-2100_annual,319.483,234.338,21.289,40.122,2.422,0.037,0.000,0.037,17.992,376.947,-57.464,189.814,132.350,0.476,0.226,0.167,0.176,0.594,0.006,0.031,0.006,0.600,0.061,0.539,3.073,0.061,0.017,0.027,0.018,0.056,0.119,1.755,0.061,0.055,0.899,328.133,109.171,
2070-2100_DJF,259.011,175.483,11.516,48.576,2.487,0.025,0.000,0.025,6.709,320.242,-61.231,142.141,80.910,0.291,0.120,0.091,0.087,0.756,0.023,0.123,0.023,0.779,0.076,0.734,6.354,0.061,0.009,0.035,0.017,0.075,0.159,1.662,0.061,0.022,0.604,220.406,-69.640,2084.997
2070-2100_MAM,313.231,266.144,21.421,35.167,2.569,0.040,0.000,0.040,17.995,375.522,-62.291,215.577,153.285,0.552,0.254,0.160,0.200,0.954,0.001,0.001,0.001,0.955,0.117,0.885,3.492,0.118,0.036,0.055,0.027,0.104,0.236,2.651,0.119,0.069,0.966,352.501,-13.864,2085.000
2070-2100_JJA,384.836,281.515,30.195,34.769,2.455,0.055,0.000,0.055,28.597,432.805,-47.969,228.027,180.057,0.648,0.328,0.249,0.263,0.268,0.000,0.000,0.000,0.268,0.007,0.264,0.583,0.021,0.001,0.003,0.018,0.007,0.013,1.756,0.021,0.005,1.328,484.650,380.533,2085.000
2070-2100_SON,319.691,212.843,21.842,42.163,2.176,0.029,0.000,0.029,18.456,378.139,-58.447,172.403,113.956,0.410,0.200,0.164,0.151,0.399,0.000,0.000,0.000,0.399,0.046,0.273,1.914,0.044,0.019,0.015,0.010,0.040,0.067,0.941,0.044,0.126,0.691,252.070,136.503,2085.000
