,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,348.267,230.767,24.254,46.316,2.973,0.029,0.000,0.029,21.327,393.792,-45.525,186.921,141.396,0.509,0.249,0.190,0.195,0.456,0.000,0.000,0.000,0.456,0.031,0.429,1.434,0.031,0.007,0.013,0.011,0.030,0.062,1.055,0.031,0.027,0.701,255.842,87.871,
2015-2045_DJF,290.372,175.950,15.968,57.722,2.384,0.014,0.000,0.014,11.925,344.764,-54.392,142.520,88.128,0.317,0.130,0.117,0.104,0.219,0.000,0.000,0.000,0.219,0.015,0.254,1.627,0.021,0.001,0.009,0.011,0.016,0.039,1.125,0.021,-0.035,0.342,125.011,24.437,2030.005
2015-2045_MAM,341.276,272.398,24.824,33.263,2.972,0.026,0.000,0.026,21.530,393.800,-52.524,220.643,168.119,0.605,0.302,0.190,0.231,0.402,0.000,0.000,0.000,0.402,0.035,0.357,0.978,0.034,0.014,0.012,0.008,0.033,0.051,0.772,0.033,0.044,0.628,229.070,86.474,2030.000
2015-2045_JJA,411.880,267.289,31.455,45.132,3.896,0.049,0.000,0.049,30.153,441.698,-29.818,216.504,186.686,0.672,0.348,0.264,0.276,0.729,0.000,0.000,0.000,0.729,0.035,0.683,1.506,0.030,0.005,0.015,0.010,0.034,0.073,0.993,0.029,0.046,1.166,425.537,165.621,2030.000
2015-2045_SON,348.423,206.103,24.613,49.400,2.625,0.028,0.000,0.028,21.522,393.963,-45.539,166.944,121.404,0.437,0.215,0.189,0.167,0.470,0.000,0.000,0.000,0.470,0.038,0.420,1.631,0.039,0.007,0.019,0.013,0.037,0.084,1.333,0.039,0.050,0.660,241.067,73.573,2030.000
2045-2075_annual,356.525,230.407,25.493,44.703,2.989,0.027,0.000,0.027,22.702,401.408,-44.883,186.630,141.747,0.510,0.261,0.204,0.198,0.420,0.000,0.000,0.000,0.420,0.022,0.398,1.236,0.022,0.003,0.010,0.009,0.022,0.046,0.895,0.022,0.022,0.651,237.740,84.585,
2045-2075_DJF,294.969,178.473,16.891,55.577,2.400,0.015,0.000,0.015,12.794,349.000,-54.030,144.563,90.533,0.326,0.139,0.123,0.109,0.228,0.000,0.000,0.000,0.228,0.014,0.226,1.294,0.018,0.004,0.006,0.009,0.013,0.027,0.869,0.018,0.001,0.357,130.323,41.002,2060.000
2045-2075_MAM,350.081,272.624,25.883,32.213,2.955,0.023,0.000,0.023,22.712,400.282,-50.202,220.825,170.624,0.614,0.314,0.201,0.237,0.332,0.000,0.000,0.000,0.332,0.012,0.322,0.797,0.012,0.001,0.005,0.007,0.012,0.024,0.665,0.012,0.010,0.557,203.226,81.475,2060.000
2045-2075_JJA,421.087,263.887,33.233,43.793,3.966,0.046,0.000,0.046,32.177,453.619,-32.532,213.749,181.216,0.652,0.362,0.288,0.272,0.712,0.000,0.000,0.000,0.712,0.031,0.670,1.458,0.023,0.001,0.014,0.009,0.031,0.067,0.859,0.023,0.042,1.113,406.356,153.480,2060.000
2045-2075_SON,358.802,205.372,25.802,47.470,2.621,0.024,0.000,0.024,22.936,401.726,-42.924,166.351,123.427,0.444,0.227,0.201,0.173,0.404,0.000,0.000,0.000,0.404,0.031,0.370,1.396,0.034,0.008,0.014,0.012,0.031,0.064,1.188,0.034,0.034,0.572,208.668,61.289,2060.000
2070-2100_annual,364.507,232.299,26.712,44.928,3.049,0.029,0.000,0.029,24.077,408.991,-44.484,188.162,143.678,0.517,0.270,0.218,0.204,0.472,0.000,0.000,0.000,0.472,0.039,0.434,1.341,0.038,0.016,0.012,0.010,0.038,0.059,1.032,0.038,0.039,0.699,255.065,82.964,
2070-2100_DJF,301.669,179.817,17.987,54.855,2.371,0.015,0.000,0.015,13.940,354.564,-52.894,145.652,92.758,0.334,0.146,0.131,0.114,0.235,0.000,0.000,0.000,0.235,0.017,0.241,1.337,0.024,0.004,0.009,0.010,0.016,0.041,1.023,0.024,-0.006,0.367,133.811,37.050,2084.997
2070-2100_MAM,357.966,274.889,27.074,31.026,2.984,0.022,0.000,0.022,24.025,407.505,-49.540,222.660,173.121,0.623,0.328,0.214,0.244,0.324,0.000,0.000,0.000,0.324,0.010,0.305,0.718,0.012,0.000,0.004,0.008,0.010,0.019,0.789,0.011,0.018,0.523,190.867,75.340,2085.000
2070-2100_JJA,427.707,266.510,34.705,44.872,4.096,0.046,0.000,0.046,33.822,463.476,-35.770,215.873,180.103,0.648,0.370,0.310,0.274,0.743,0.000,0.000,0.000,0.743,0.041,0.702,1.554,0.034,0.009,0.016,0.009,0.043,0.078,0.915,0.033,0.041,1.112,406.009,138.007,2085.000
2070-2100_SON,369.530,206.687,26.916,49.196,2.727,0.033,0.000,0.033,24.327,409.372,-39.843,167.417,127.574,0.459,0.234,0.213,0.181,0.584,0.000,0.000,0.000,0.584,0.086,0.483,1.760,0.085,0.050,0.021,0.014,0.083,0.098,1.405,0.084,0.100,0.788,287.589,80.546,2085.000
