,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.021,233.410,24.458,50.455,3.939,0.019,0.000,0.019,21.790,395.764,-39.743,189.062,149.318,0.538,0.272,0.190,0.206,0.399,0.000,0.000,0.000,0.399,0.027,0.376,1.256,0.027,0.006,0.012,0.009,0.026,0.054,0.919,0.027,0.023,0.448,163.602,16.533,
2015-2045_DJF,302.681,179.740,17.421,62.257,2.941,0.008,0.000,0.008,14.159,355.562,-52.881,145.589,92.708,0.334,0.143,0.127,0.113,0.189,0.000,0.000,0.000,0.189,0.012,0.226,1.402,0.017,0.001,0.006,0.010,0.012,0.029,0.979,0.017,-0.037,0.202,73.728,-14.871,2030.005
2015-2045_MAM,347.743,279.266,25.016,35.093,3.847,0.015,0.000,0.015,21.715,394.568,-46.825,226.206,179.380,0.646,0.338,0.191,0.247,0.343,0.000,0.000,0.000,0.343,0.033,0.302,0.830,0.031,0.014,0.011,0.007,0.030,0.047,0.658,0.030,0.041,0.361,131.731,10.386,2030.000
2015-2045_JJA,416.880,265.279,30.554,50.967,5.550,0.030,0.000,0.030,29.390,437.229,-20.349,214.876,194.527,0.700,0.372,0.252,0.285,0.637,0.000,0.000,0.000,0.637,0.031,0.595,1.339,0.026,0.004,0.013,0.009,0.031,0.066,0.869,0.026,0.042,0.709,258.614,31.985,2030.000
2015-2045_SON,355.749,208.044,24.709,53.766,3.392,0.022,0.000,0.022,21.748,394.914,-39.165,168.515,129.350,0.466,0.234,0.188,0.178,0.423,0.000,0.000,0.000,0.423,0.034,0.378,1.460,0.035,0.006,0.017,0.012,0.033,0.075,1.174,0.035,0.046,0.517,188.876,38.261,2030.000
2045-2075_annual,363.664,232.924,25.630,48.573,3.978,0.016,0.000,0.016,23.119,403.194,-39.530,188.669,149.138,0.537,0.286,0.203,0.209,0.367,0.000,0.000,0.000,0.367,0.019,0.347,1.084,0.019,0.003,0.008,0.008,0.019,0.041,0.773,0.019,0.019,0.392,143.216,9.533,
2045-2075_DJF,306.779,183.096,18.272,59.316,2.952,0.009,0.000,0.009,14.899,359.246,-52.467,148.308,95.841,0.345,0.154,0.133,0.119,0.202,0.000,0.000,0.000,0.202,0.012,0.202,1.120,0.016,0.003,0.005,0.008,0.011,0.023,0.751,0.016,-0.000,0.219,79.821,0.253,2060.000
2045-2075_MAM,356.007,278.842,26.003,33.877,3.840,0.012,0.000,0.012,22.693,399.936,-43.929,225.862,181.933,0.655,0.352,0.202,0.253,0.276,0.000,0.000,0.000,0.276,0.010,0.268,0.661,0.011,0.001,0.004,0.006,0.010,0.021,0.565,0.010,0.008,0.282,102.819,1.270,2060.000
2045-2075_JJA,424.992,261.133,32.274,49.899,5.692,0.027,0.000,0.027,31.676,450.613,-25.621,211.518,185.896,0.669,0.388,0.275,0.277,0.623,0.000,0.000,0.000,0.623,0.027,0.585,1.302,0.020,0.001,0.012,0.007,0.027,0.060,0.739,0.020,0.038,0.643,234.873,14.013,2060.000
2045-2075_SON,365.804,207.387,25.831,51.440,3.402,0.018,0.000,0.018,23.051,402.123,-36.319,167.983,131.665,0.474,0.249,0.200,0.184,0.362,0.000,0.000,0.000,0.362,0.028,0.331,1.256,0.030,0.007,0.012,0.010,0.028,0.058,1.039,0.030,0.031,0.423,154.251,22.559,2060.000
2070-2100_annual,369.429,236.092,26.723,49.002,4.080,0.019,0.000,0.019,24.390,410.285,-40.856,191.234,150.378,0.541,0.295,0.215,0.213,0.417,0.000,0.000,0.000,0.417,0.035,0.382,1.192,0.035,0.015,0.011,0.009,0.035,0.052,0.911,0.035,0.035,0.462,168.651,16.603,
2070-2100_DJF,312.697,184.807,19.232,58.233,2.915,0.009,0.000,0.009,15.835,363.898,-51.200,149.694,98.494,0.355,0.162,0.140,0.124,0.212,0.000,0.000,0.000,0.212,0.015,0.220,1.180,0.020,0.004,0.008,0.009,0.013,0.035,0.901,0.021,-0.008,0.226,82.539,-5.405,2084.997
2070-2100_MAM,362.897,281.538,27.065,33.173,3.917,0.011,0.000,0.011,23.777,405.920,-43.023,228.046,185.023,0.666,0.368,0.214,0.261,0.270,0.000,0.000,0.000,0.270,0.008,0.254,0.594,0.010,0.000,0.003,0.007,0.008,0.015,0.694,0.009,0.016,0.275,100.286,4.153,2085.000
2070-2100_JJA,425.797,266.707,33.637,51.412,5.907,0.028,0.000,0.028,33.387,460.809,-35.011,216.033,181.022,0.652,0.393,0.294,0.273,0.653,0.000,0.000,0.000,0.653,0.037,0.615,1.398,0.031,0.008,0.014,0.008,0.039,0.071,0.800,0.030,0.038,0.683,249.316,13.787,2085.000
2070-2100_SON,375.294,210.043,26.813,53.418,3.553,0.028,0.000,0.028,24.398,409.612,-34.318,170.135,135.817,0.489,0.255,0.211,0.192,0.530,0.000,0.000,0.000,0.530,0.082,0.435,1.601,0.080,0.049,0.019,0.013,0.079,0.088,1.251,0.079,0.095,0.662,241.597,53.856,2085.000
