,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,355.461,245.552,25.593,43.041,3.968,0.009,0.000,0.009,22.171,397.562,-42.101,198.897,156.796,0.564,0.298,0.199,0.219,0.196,0.000,0.000,0.000,0.196,0.015,0.186,0.736,0.015,0.006,0.005,0.004,0.013,0.025,0.352,0.014,0.011,0.207,75.699,2.772,
2015-2045_DJF,304.232,196.614,20.250,40.025,3.654,0.009,0.000,0.009,15.397,361.749,-57.517,159.257,101.741,0.366,0.218,0.148,0.130,0.235,0.000,0.000,0.000,0.235,0.009,0.272,1.267,0.009,0.001,0.003,0.004,0.009,0.019,0.418,0.008,-0.037,0.213,77.600,-24.623,2030.005
2015-2045_MAM,345.534,275.864,26.045,34.105,4.230,0.011,0.000,0.011,22.256,397.491,-51.957,223.450,171.493,0.617,0.349,0.201,0.239,0.276,0.000,0.000,0.000,0.276,0.025,0.248,0.774,0.024,0.011,0.008,0.005,0.021,0.038,0.478,0.024,0.029,0.269,98.110,-0.918,2030.000
2015-2045_JJA,416.567,281.497,29.562,56.896,4.491,0.004,0.000,0.004,28.126,429.878,-13.311,228.013,214.701,0.773,0.344,0.240,0.311,0.057,0.000,0.000,0.000,0.057,0.000,0.061,0.106,0.003,0.000,0.000,0.003,0.000,0.000,0.298,0.002,-0.004,0.089,32.649,9.721,2030.000
2015-2045_SON,354.515,227.090,26.420,41.059,3.489,0.011,0.000,0.011,22.783,400.472,-45.958,183.943,137.985,0.497,0.281,0.205,0.194,0.218,0.000,0.000,0.000,0.218,0.027,0.163,0.808,0.025,0.014,0.009,0.002,0.020,0.041,0.215,0.024,0.055,0.259,94.679,26.638,2030.000
2045-2075_annual,367.090,244.171,26.355,42.473,4.077,0.008,0.000,0.008,23.068,402.494,-35.404,197.778,162.375,0.585,0.312,0.207,0.229,0.166,0.000,0.000,0.000,0.166,0.007,0.159,0.547,0.007,0.001,0.003,0.003,0.007,0.015,0.274,0.006,0.007,0.199,72.688,12.302,
2045-2075_DJF,307.734,197.280,20.810,36.751,3.916,0.007,0.000,0.007,15.961,364.603,-56.870,159.797,102.927,0.371,0.235,0.152,0.133,0.191,0.000,0.000,0.000,0.191,0.003,0.193,0.827,0.003,0.000,0.001,0.003,0.003,0.005,0.273,0.003,-0.002,0.178,65.134,-6.143,2060.000
2045-2075_MAM,354.181,273.836,26.938,33.774,4.267,0.013,0.000,0.013,23.133,402.285,-48.105,221.807,173.703,0.625,0.362,0.211,0.245,0.249,0.000,0.000,0.000,0.249,0.016,0.241,0.692,0.015,0.004,0.007,0.003,0.017,0.034,0.324,0.013,0.008,0.300,109.671,17.013,2060.000
2045-2075_JJA,438.427,278.360,30.223,58.921,4.588,0.005,0.000,0.005,29.215,436.155,2.272,225.472,227.744,0.820,0.355,0.248,0.332,0.086,0.000,0.000,0.000,0.086,0.001,0.085,0.159,0.003,0.000,0.000,0.003,0.001,0.001,0.273,0.002,0.002,0.131,47.866,16.153,2060.000
2045-2075_SON,366.870,226.106,27.353,40.313,3.529,0.008,0.000,0.008,23.835,406.241,-39.370,183.146,143.776,0.518,0.296,0.215,0.204,0.139,0.000,0.000,0.000,0.139,0.008,0.119,0.514,0.008,0.002,0.004,0.002,0.008,0.018,0.223,0.007,0.020,0.186,67.884,21.933,2060.000
2070-2100_annual,380.590,242.929,27.255,43.073,4.122,0.008,0.000,0.008,24.159,408.481,-27.892,196.773,168.881,0.608,0.324,0.217,0.241,0.185,0.000,0.000,0.000,0.185,0.018,0.167,0.613,0.018,0.009,0.006,0.003,0.016,0.026,0.324,0.017,0.018,0.200,73.170,6.031,
2070-2100_DJF,315.434,195.584,21.761,36.785,3.917,0.011,0.000,0.011,16.960,369.645,-54.212,158.423,104.211,0.375,0.243,0.160,0.137,0.246,0.000,0.000,0.000,0.246,0.011,0.239,1.021,0.010,0.002,0.004,0.003,0.010,0.020,0.336,0.009,0.007,0.253,92.425,1.750,2084.997
2070-2100_MAM,364.084,276.112,27.949,32.693,4.344,0.007,0.000,0.007,24.147,407.876,-43.793,223.651,179.858,0.647,0.382,0.223,0.257,0.193,0.000,0.000,0.000,0.193,0.023,0.173,0.540,0.023,0.010,0.009,0.004,0.025,0.040,0.415,0.022,0.020,0.173,63.140,-8.109,2085.000
2070-2100_JJA,459.044,273.431,30.998,59.998,4.675,0.005,0.000,0.005,30.290,442.411,16.633,221.479,238.112,0.857,0.369,0.258,0.350,0.079,0.000,0.000,0.000,0.079,0.001,0.079,0.137,0.003,0.000,0.000,0.003,0.001,0.001,0.286,0.002,0.001,0.124,45.248,15.702,2085.000
2070-2100_SON,382.563,225.487,28.217,42.691,3.542,0.011,0.000,0.011,25.111,413.297,-30.734,182.644,151.910,0.547,0.301,0.225,0.218,0.221,0.000,0.000,0.000,0.221,0.038,0.177,0.761,0.037,0.025,0.009,0.003,0.029,0.042,0.259,0.036,0.044,0.253,92.448,14.793,2085.000
