,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,331.651,251.388,25.075,22.746,4.744,0.009,0.000,0.009,20.521,390.231,-58.581,203.624,145.043,0.522,0.390,0.207,0.203,0.176,0.000,0.000,0.000,0.176,0.007,0.172,0.839,0.007,0.001,0.003,0.003,0.007,0.014,0.339,0.007,0.003,0.225,82.063,16.752,
2015-2045_DJF,279.297,179.563,13.666,35.412,3.960,0.015,0.000,0.015,9.503,333.282,-53.985,145.446,91.461,0.329,0.184,0.104,0.103,0.295,0.000,0.000,0.000,0.295,0.009,0.324,1.853,0.007,0.000,0.003,0.004,0.009,0.016,0.444,0.006,-0.029,0.366,133.477,12.945,2030.005
2015-2045_MAM,331.396,274.674,25.463,22.186,4.574,0.012,0.000,0.012,21.063,391.668,-60.271,222.486,162.215,0.584,0.381,0.199,0.224,0.227,0.000,0.000,0.000,0.227,0.007,0.233,0.676,0.009,0.001,0.004,0.005,0.007,0.016,0.501,0.008,-0.006,0.288,105.277,17.247,2030.000
2015-2045_JJA,391.162,319.900,35.489,11.815,6.074,0.000,0.000,0.000,30.885,446.501,-55.339,259.119,203.780,0.734,0.638,0.321,0.312,0.005,0.000,0.000,0.000,0.005,0.000,0.005,0.014,0.003,0.000,0.000,0.003,0.000,0.000,0.255,0.002,-0.000,0.008,2.882,0.628,2030.000
2015-2045_SON,323.650,229.793,25.466,21.803,4.349,0.010,0.000,0.010,20.419,388.355,-64.705,186.133,121.428,0.437,0.354,0.201,0.169,0.178,0.000,0.000,0.000,0.178,0.014,0.131,0.834,0.011,0.005,0.005,0.002,0.011,0.023,0.157,0.010,0.047,0.240,87.667,36.326,2030.000
2045-2075_annual,343.091,249.681,26.202,21.994,4.791,0.009,0.000,0.009,21.991,398.503,-55.411,202.241,146.830,0.529,0.407,0.221,0.208,0.168,0.000,0.000,0.000,0.168,0.004,0.164,0.699,0.004,0.000,0.001,0.003,0.004,0.007,0.288,0.003,0.004,0.211,77.083,16.241,
2045-2075_DJF,283.012,179.608,14.293,33.920,4.117,0.013,0.000,0.013,10.173,336.533,-53.521,145.483,91.961,0.331,0.193,0.109,0.105,0.259,0.000,0.000,0.000,0.259,0.007,0.284,1.562,0.005,0.000,0.002,0.003,0.007,0.012,0.324,0.004,-0.026,0.315,114.807,9.553,2060.000
2045-2075_MAM,341.732,273.886,26.632,21.682,4.562,0.014,0.000,0.014,22.459,399.328,-57.596,221.847,164.251,0.591,0.397,0.212,0.230,0.267,0.000,0.000,0.000,0.267,0.007,0.269,0.732,0.007,0.000,0.002,0.004,0.007,0.013,0.417,0.006,-0.002,0.338,123.417,23.050,2060.000
2045-2075_JJA,412.424,314.826,37.113,11.813,6.064,0.001,0.000,0.001,33.443,461.821,-49.397,255.009,205.612,0.740,0.662,0.347,0.319,0.016,0.000,0.000,0.000,0.016,0.000,0.017,0.041,0.003,0.000,0.000,0.003,0.000,0.000,0.279,0.002,-0.001,0.025,9.286,2.508,2060.000
2045-2075_SON,333.938,228.825,26.544,20.780,4.406,0.007,0.000,0.007,21.658,395.096,-61.158,185.348,124.190,0.447,0.370,0.213,0.175,0.130,0.000,0.000,0.000,0.130,0.002,0.086,0.473,0.002,0.000,0.000,0.001,0.002,0.003,0.132,0.001,0.044,0.168,61.379,29.874,2060.000
2070-2100_annual,354.275,248.978,27.751,21.915,4.714,0.009,0.000,0.009,23.926,409.342,-55.067,201.672,146.605,0.528,0.419,0.239,0.211,0.162,0.000,0.000,0.000,0.162,0.007,0.156,0.725,0.007,0.001,0.003,0.003,0.007,0.014,0.294,0.006,0.007,0.208,76.035,17.011,
2070-2100_DJF,290.577,179.195,15.546,35.607,4.029,0.018,0.000,0.018,11.490,342.768,-52.192,145.148,92.956,0.335,0.198,0.116,0.109,0.351,0.000,0.000,0.000,0.351,0.016,0.343,1.930,0.015,0.004,0.008,0.003,0.015,0.037,0.307,0.014,0.008,0.424,154.706,24.487,2084.997
2070-2100_MAM,351.356,277.076,27.998,20.127,4.636,0.009,0.000,0.009,24.075,408.282,-56.926,224.432,167.506,0.603,0.421,0.227,0.239,0.169,0.000,0.000,0.000,0.169,0.006,0.179,0.496,0.008,0.000,0.003,0.005,0.006,0.016,0.475,0.008,-0.010,0.219,79.828,11.672,2085.000
2070-2100_JJA,425.538,309.933,39.134,11.484,5.831,0.001,0.000,0.001,36.221,478.768,-53.230,251.045,197.815,0.712,0.669,0.381,0.311,0.007,0.000,0.000,0.000,0.007,0.000,0.008,0.018,0.003,0.000,0.000,0.003,0.000,0.000,0.259,0.002,-0.001,0.015,5.399,1.991,2085.000
2070-2100_SON,348.336,228.137,28.094,20.694,4.341,0.007,0.000,0.007,23.676,406.231,-57.895,184.791,126.896,0.457,0.383,0.230,0.182,0.126,0.000,0.000,0.000,0.126,0.006,0.096,0.476,0.002,0.000,0.001,0.001,0.006,0.005,0.132,0.001,0.030,0.180,65.611,30.183,2085.000
