"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
2018-02-20,0.00353917400305353,0,0,0,0.00353917400305353,3.60339722437686e-06,0.0221100019241087,0.15264239787638,9.86733961415318e-05,0,0,9.86733961415318e-05,3.60339722437686e-06,0,0.013371625302085,0,"2018",-0.0185708279210552
2018-02-21,0,0,0,0,0,0,0.0233258698612812,0.129316528015099,9.79505881827606e-05,0,0,9.79505881827606e-05,0,3.60339722437686e-06,0.0132736747139022,0,"2018",-0.0233258698612812
2018-02-22,0,0,0,0,0,0,0.0187899761036014,0.110526551911498,9.72594707876057e-05,0,0,9.72594707876057e-05,0,0,0.013180018640339,0,"2018",-0.0187899761036014
2018-02-23,0.140871225061711,0,0,0,0.140871225061711,9.3433344828926e-05,0.0153280822266482,0.235976261401731,9.65470201950435e-05,0,0,9.65470201950435e-05,9.3433344828926e-05,0,0.013083471620144,0,"2018",0.125543142835062
2018-02-24,0,0,0,0,0,0,0.0384227248224517,0.19755353657928,9.58397884859765e-05,0,0,9.58397884859765e-05,0,9.3433344828926e-05,0.012987631831658,0,"2018",-0.0384227248224517
2018-02-25,0.029523366042565,0,0,0,0.029523366042565,3.45798760097817e-05,0.0329177643728624,0.194124558372972,9.58221606683917e-05,0,0,9.58221606683917e-05,3.45798760097817e-05,0,0.0129852430158185,0,"2018",-0.00339439833029744
2018-02-26,0.385104480622857,0,0,0,0.385104480622857,0.000443393983814169,0.0241836918340736,0.554601953177942,9.51202387414477e-05,0,0,9.51202387414477e-05,0.000443393983814169,3.45798760097817e-05,0.0128901227770771,0,"2018",0.360920788788784
2018-02-27,1.51246752267245e-05,0,0,0,1.51246752267245e-05,4.86772610859637e-08,0.092590243227564,0.462026785948343,9.46767650421481e-05,0,0,9.46767650421481e-05,4.86772610859637e-08,0.000443393983814169,0.0128300258880447,0,"2018",-0.0925751185523373
2018-02-28,0.125398682304771,0,0,0,0.125398682304771,0.000337494490519548,0.0692970285193042,0.517790945243291,9.72312081944588e-05,0,0,9.72312081944588e-05,0.000337494490519548,4.86772610859637e-08,0.0131761886636644,0,"2018",0.0561016537854672
2018-03-01,0.249965507472074,0,0,0,0.249965507472074,0.000752164651668014,0.081365480275075,0.685638807788622,9.65193212060813e-05,0,0,9.65193212060813e-05,0.000752164651668014,0.000337494490519548,0.0130797180197194,0,"2018",0.168600027196999
2018-03-02,0.0246532206195609,0,0,0,0.0246532206195609,9.76593705342957e-05,0.0983236546622024,0.611870714375446,9.82845261859138e-05,0,0,9.82845261859138e-05,9.76593705342957e-05,0.000752164651668014,0.0133189279840531,0,"2018",-0.0736704340426415
2018-03-03,0.119303438188403,0,0,0,0.119303438188403,0.000422750957375344,0.04619929162075,0.684552109985724,0.000103074365973154,0,0,0.000103074365973154,0.000422750957375344,9.76593705342957e-05,0.0139680182697479,0,"2018",0.0731041465676526
2018-03-04,0,0,0,0,0,0,0.108943299851727,0.575608810133997,0.000103034699741393,0,0,0.000103034699741393,0,0.000422750957375344,0.0139626429405408,0,"2018",-0.108943299851727
2018-03-05,0,0,0,0,0,0,0.0984506594193592,0.477158150714638,0.000105376703408065,0,0,0.000105376703408065,0,0,0.0142800171945081,0,"2018",-0.0984506594193592
2018-03-06,0,0,0,0,0,0,0.0738991021641582,0.40325904855048,0.000104604792002652,0,0,0.000104604792002652,0,0,0.0141754124025054,0,"2018",-0.0738991021641582
2018-03-07,0,0,0,0,0,0,0.0659916027985517,0.337267445751928,0.000103838535046454,0,0,0.000103838535046454,0,0,0.014071573867459,0,"2018",-0.0659916027985517
2018-03-08,0,0,0,0,0,0,0.0556289879906034,0.281638457761324,0.000103077891119179,0,0,0.000103077891119179,0,0,0.0139684959763398,0,"2018",-0.0556289879906034
2018-03-09,0,0,0,0,0,0,0.049535016531657,0.232103441229667,0.000102322819103947,0,0,0.000102322819103947,0,0,0.0138661731572359,0,"2018",-0.049535016531657
2018-03-10,0,0,0,0,0,0,0.0425849518735424,0.189518489356125,0.000101573278185074,0,0,0.000101573278185074,0,0,0.0137645998790508,0,"2018",-0.0425849518735424
2018-03-11,0,0,0,0,0,0,0.0351201849517964,0.154398304404329,0.000100829227845859,0,0,0.000100829227845859,0,0,0.0136637706512049,0,"2018",-0.0351201849517964
2018-03-12,0,0,0,0,0,0,0.0285754276617008,0.125822876742628,0.000100090627866395,0,0,0.000100090627866395,0,0,0.0135636800233385,0,"2018",-0.0285754276617008
2018-03-13,0,0,0,0,0,0,0.0222047796897932,0.103618097052835,9.9357438321399e-05,0,0,9.9357438321399e-05,0,0,0.0134643225850171,0,"2018",-0.0222047796897932
2018-03-14,0,0,0,0,0,0,0.0172787737323223,0.0863393233205123,9.86296195780488e-05,0,0,9.86296195780488e-05,0,0,0.0133656929654391,0,"2018",-0.0172787737323223
2018-03-15,0,0,0,0,0,0,0.0151408801270643,0.071198443193448,9.79071322938437e-05,0,0,9.79071322938437e-05,0,0,0.0132677858331452,0,"2018",-0.0151408801270643
2018-03-16,0,0,0,0,0,0,0.0127323829961657,0.0584660601972824,9.71899374144767e-05,0,0,9.71899374144767e-05,0,0,0.0131705958957308,0,"2018",-0.0127323829961657
2018-03-17,0,0,0,0,0,0,0.0109316211253656,0.0475344390719168,9.64779961717237e-05,0,0,9.64779961717237e-05,0,0,0.013074117899559,0,"2018",-0.0109316211253656
2018-03-18,0,0,0,0,0,0,0.00842365308400709,0.0391107859879097,9.57712700813477e-05,0,0,9.57712700813477e-05,0,0,0.0129783466294777,0,"2018",-0.00842365308400709
2018-03-19,0.116233129117376,0,0,0,0.116233129117376,2.78748942687415e-05,0.00585506731413404,0.149460972896883,9.50697209410188e-05,0,0,9.50697209410188e-05,2.78748942687415e-05,0,0.0128832769085367,0,"2018",0.110378061803242
2018-03-20,0,0,0,0,0,0,0.0253098577453114,0.124151115151572,9.43733108282488e-05,0,0,9.43733108282488e-05,0,2.78748942687415e-05,0.0127889035977084,0,"2018",-0.0253098577453114
2018-03-21,0,0,0,0,0,0,0.023859104987035,0.100292010164537,9.38861928550724e-05,0,0,9.38861928550724e-05,0,0,0.0127228922991221,0,"2018",-0.023859104987035
2018-03-22,0,0,0,0,0,0,0.0196464355711691,0.0806455745933677,9.31984523893744e-05,0,0,9.31984523893744e-05,0,0,0.0126296938467327,0,"2018",-0.0196464355711691
2018-03-23,0,0,0,0,0,0,0.0161478347467575,0.0644977398466101,9.25157497991486e-05,0,0,9.25157497991486e-05,0,0,0.0125371780969336,0,"2018",-0.0161478347467575
2018-03-24,0,0,0,0,0,0,0.0135239517906854,0.0509737880559247,9.18380481806638e-05,0,0,9.18380481806638e-05,0,0,0.0124453400487529,0,"2018",-0.0135239517906854
2018-03-25,0,0,0,0,0,0,0.0102112157291523,0.0407625723267724,9.1165310900518e-05,0,0,9.1165310900518e-05,0,0,0.0123541747378524,0,"2018",-0.0102112157291523
2018-03-26,0,0,0,0,0,0,0.00787878130572488,0.0328837910210475,9.04975015936585e-05,0,0,9.04975015936585e-05,0,0,0.0122636772362587,0,"2018",-0.00787878130572488
2018-03-27,0,0,0,0,0,0,0.00675305563258277,0.0261307353884647,8.98345841614159e-05,0,0,8.98345841614159e-05,0,0,0.0121738426520973,0,"2018",-0.00675305563258277
2018-03-28,0,0,0,0,0,0,0.00546267607893163,0.0206680593095331,8.91765227695526e-05,0,0,8.91765227695526e-05,0,0,0.0120846661293277,0,"2018",-0.00546267607893163
2018-03-29,0,0,0,0,0,0,0.00426189254300725,0.0164061667665259,8.85232818463262e-05,0,0,8.85232818463262e-05,0,0,0.0119961428474814,0,"2018",-0.00426189254300725
2018-03-30,0,0,0,0,0,0,0.00342984219340277,0.0129763245731231,8.78748260805665e-05,0,0,8.78748260805665e-05,0,0,0.0119082680214009,0,"2018",-0.00342984219340277
2018-03-31,0,0,0,0,0,0,0.00269357932031394,0.0102827452528091,8.72311204197664e-05,0,0,8.72311204197664e-05,0,0,0.0118210369009811,0,"2018",-0.00269357932031394
2018-04-01,0,0,0,0,0,0,0.00222806270493259,0.00805468254787655,8.65921300681877e-05,0,0,8.65921300681877e-05,0,0,0.0117344447709129,0,"2018",-0.00222806270493259
2018-04-02,0,0,0,0,0,0,0.00167715433872135,0.0063775282091552,8.59578204849799e-05,0,0,8.59578204849799e-05,0,0,0.0116484869504279,0,"2018",-0.00167715433872135
2018-04-03,0,0,0,0,0,0,0.00139230036509178,0.00498522784406343,8.53281573823129e-05,0,0,8.53281573823129e-05,0,0,0.0115631587930456,0,"2018",-0.00139230036509178
2018-04-04,0,0,0,0,0,0,0.00107810150258246,0.00390712634148097,8.47031067235238e-05,0,0,8.47031067235238e-05,0,0,0.0114784556863221,0,"2018",-0.00107810150258246
2018-04-05,0,0,0,0,0,0,0.000843583370586948,0.00306354297089402,8.40826347212772e-05,0,0,8.40826347212772e-05,0,0,0.0113943730516008,0,"2018",-0.000843583370586948
2018-04-06,0,0,0,0,0,0,0.000707624773201496,0.00235591819769253,8.34667078357383e-05,0,0,8.34667078357383e-05,0,0,0.0113109063437651,0,"2018",-0.000707624773201496
2018-04-07,0,0,0,0,0,0,0.000540396596879583,0.00181552160081294,8.28552927727606e-05,0,0,8.28552927727606e-05,0,0,0.0112280510509923,0,"2018",-0.000540396596879583
