"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-02,0,0,0,0,0,0,5.87161784934799,94.128382150652,0,0,0,0,0,0,0,0,"1981",-5.87161784934799
1981-01-03,0,0,0,0,0,0,5.13001773268381,88.9983644179682,0,0,0,0,0,0,0,0,"1981",-5.13001773268381
1981-01-04,0.117700222614369,0,0,0,0.117700222614369,0.0547012569047673,5.68504819108247,83.3763151925953,0,0,0,0,0.0547012569047673,0,0,0,"1981",-5.5673479684681
1981-01-05,0.00405341296076095,0,0,0,0.00405341296076095,0.00176721886768601,4.76766662215787,78.6109347645305,0,0,0,0,0.00176721886768601,0.0547012569047673,0,0,"1981",-4.76361320919711
1981-01-06,0.00145196882176555,0,0,0,0.00145196882176555,0.000597582795373031,4.65235449570677,73.9594346548502,0.000400700750066844,0,0,0.000400700750066844,0.000597582795373031,0.00176721886768601,0.0543005561547005,0,"1981",-4.650902526885
1981-01-07,0,0,0,0,0,0,4.47762652161689,69.4818081332333,0.000410710846099248,0,0,0.000410710846099248,0,0.000597582795373031,0.0556570641762872,0,"1981",-4.47762652161689
1981-01-08,0,0,0,0,0,0,4.64920529645167,64.8326028367816,0.000412079731102582,0,0,0.000412079731102582,0,0,0.0558425672405577,0,"1981",-4.64920529645167
1981-01-09,0,0,0,0,0,0,4.68636431322663,60.146238523555,0.00040906114128064,0,0,0.00040906114128064,0,0,0.055433506099277,0,"1981",-4.68636431322663
1981-01-10,0,0,0,0,0,0,4.94950552761504,55.1967329959399,0.000406064663404095,0,0,0.000406064663404095,0,0,0.0550274414358729,0,"1981",-4.94950552761504
1981-01-11,0,0,0,0,0,0,4.80965713127551,50.3870758646644,0.00040309013549727,0,0,0.00040309013549727,0,0,0.0546243513003757,0,"1981",-4.80965713127551
1981-01-12,0,0,0,0,0,0,4.59308693600783,45.7939889286566,0.000400137396771001,0,0,0.000400137396771001,0,0,0.0542242139036047,0,"1981",-4.59308693600783
1981-01-13,0,0,0,0,0,0,4.38123874512425,41.4127501835323,0.000397206287613947,0,0,0.000397206287613947,0,0,0.0538270076159907,0,"1981",-4.38123874512425
1981-01-14,0,0,0,0,0,0,4.08488054273532,37.327869640797,0.00039429664958396,0,0,0.00039429664958396,0,0,0.0534327109664068,0,"1981",-4.08488054273532
1981-01-15,0,0,0,0,0,0,3.85161583710123,33.4762538036958,0.000391408325399523,0,0,0.000391408325399523,0,0,0.0530413026410072,0,"1981",-3.85161583710123
1981-01-16,0,0,0,0,0,0,3.50816754073778,29.968086262958,0.000388541158931245,0,0,0.000388541158931245,0,0,0.052652761482076,0,"1981",-3.50816754073778
1981-01-17,0,0,0,0,0,0,3.3213539388304,26.6467323241276,0.000385694995193424,0,0,0.000385694995193424,0,0,0.0522670664868825,0,"1981",-3.3213539388304
1981-01-18,0,0,0,0,0,0,3.08722036065689,23.5595119634707,0.000382869680335667,0,0,0.000382869680335667,0,0,0.0518841968065469,0,"1981",-3.08722036065689
1981-01-19,0,0,0,0,0,0,2.9521395024152,20.6073724610555,0.000380065061634575,0,0,0.000380065061634575,0,0,0.0515041317449123,0,"1981",-2.9521395024152
1981-01-20,0,0,0,0,0,0,2.35602465028757,18.251347810768,0.000377280987485487,0,0,0.000377280987485487,0,0,0.0511268507574268,0,"1981",-2.35602465028757
1981-01-21,0,0,0,0,0,0,2.28292564470137,15.9684221660666,0.000374517307394285,0,0,0.000374517307394285,0,0,0.0507523334500325,0,"1981",-2.28292564470137
1981-01-22,0.0101789064275844,0,0,0,0.0101789064275844,0.000879635902565458,1.87740494754872,14.1003164890429,0.000371773871969261,0,0,0.000371773871969261,0.000879635902565458,0,0.0503805595780633,0,"1981",-1.86722604112113
1981-01-23,0,0,0,0,0,0,1.61829280760508,12.4820236814378,0.000369050532913036,0,0,0.000369050532913036,0,0.000879635902565458,0.0500115090451502,0,"1981",-1.61829280760508
1981-01-24,0,0,0,0,0,0,1.17567685588322,11.3063468255546,0.000372790701826322,0,0,0.000372790701826322,0,0,0.0505183542458894,0,"1981",-1.17567685588322
1981-01-25,0,0,0,0,0,0,1.193133770517,10.1132130550376,0.000370059914230348,0,0,0.000370059914230348,0,0,0.050148294331659,0,"1981",-1.193133770517
1981-01-26,0,0,0,0,0,0,1.00611362028404,9.10709943475356,0.000367349130354578,0,0,0.000367349130354578,0,0,0.0497809452013044,0,"1981",-1.00611362028404
1981-01-27,0,0,0,0,0,0,1.05306756030103,8.05403187445253,0.000364658203666627,0,0,0.000364658203666627,0,0,0.0494162869976378,0,"1981",-1.05306756030103
1981-01-28,0,0,0,0,0,0,0.985469931833456,7.06856194261908,0.000361986988707497,0,0,0.000361986988707497,0,0,0.0490543000089303,0,"1981",-0.985469931833456
