"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-02,0.00438615581574889,0,0,0,0.00438615581574889,0.00228491675902056,5.94371373516215,94.0583875038946,0,0,0,0,0.00228491675902056,0,0,0,"1981",-5.9393275793464
1981-01-03,0.000967979214510367,0,0,0,0.000967979214510367,0.000474900467020617,4.84891403950192,89.2099665431401,0,0,0,0,0.000474900467020617,0.00228491675902056,0,0,"1981",-4.84794606028741
1981-01-04,0.613078710315277,0,0,0,0.613078710315277,0.285592093188036,4.84214411001124,84.6953090502562,1.67376018575552e-05,0,0,1.67376018575552e-05,0.285592093188036,0.000474900467020617,0.002268179157163,0,"1981",-4.22906539969596
1981-01-05,0.244883616595895,0,0,0,0.244883616595895,0.108418713836687,4.5294012449689,80.3023727080465,2.00937624672324e-05,0,0,2.00937624672324e-05,0.108418713836687,0.285592093188036,0.00272298586171639,0,"1981",-4.28451762837301
1981-01-06,0.031837441352255,0,0,0,0.031837441352255,0.0133792657947825,4.8687531534918,75.4520777301121,0.00211198197204037,0,0,0.00211198197204037,0.0133792657947825,0.108418713836687,0.286203097077712,0,"1981",-4.83691571213955
1981-01-07,0,0,0,0,0,0,4.77504188132953,70.6770358487826,0.00289070607465978,0,0,0.00289070607465978,0,0.0133792657947825,0.391731104839739,0,"1981",-4.77504188132953
1981-01-08,0,0,0,0,0,0,4.76247590871895,65.9145599400637,0.00296753746729653,0,0,0.00296753746729653,0,0,0.402142833167225,0,"1981",-4.76247590871895
1981-01-09,0,0,0,0,0,0,5.07664220131361,60.83791773875,0.00294579949350431,0,0,0.00294579949350431,0,0,0.399197033673721,0,"1981",-5.07664220131361
1981-01-10,0,0,0,0,0,0,5.10544623746956,55.7324715012805,0.00292422075595083,0,0,0.00292422075595083,0,0,0.39627281291777,0,"1981",-5.10544623746956
1981-01-11,0,0,0,0,0,0,4.69511110823385,51.0373603930466,0.00290280008818975,0,0,0.00290280008818975,0,0,0.39337001282958,0,"1981",-4.69511110823385
1981-01-12,0,0,0,0,0,0,4.20061054355909,46.8367498494876,0.00288153633231926,0,0,0.00288153633231926,0,0,0.390488476497261,0,"1981",-4.20061054355909
1981-01-13,0,0,0,0,0,0,4.23007642510018,42.6066734243874,0.00286042833891949,0,0,0.00286042833891949,0,0,0.387628048158341,0,"1981",-4.23007642510018
1981-01-14,0,0,0,0,0,0,4.29591668229728,38.3107567420901,0.00283947496699034,0,0,0.00283947496699034,0,0,0.384788573191351,0,"1981",-4.29591668229728
1981-01-15,0,0,0,0,0,0,4.49883084665463,33.8119258954355,0.00281867508388985,0,0,0.00281867508388985,0,0,0.381969898107461,0,"1981",-4.49883084665463
1981-01-16,0,0,0,0,0,0,3.93001122375767,29.8819146716778,0.00279802756527294,0,0,0.00279802756527294,0,0,0.379171870542188,0,"1981",-3.93001122375767
1981-01-17,0,0,0,0,0,0,3.38380590280828,26.4981087688695,0.00277753129503066,0,0,0.00277753129503066,0,0,0.376394339247158,0,"1981",-3.38380590280828
1981-01-18,0,0,0,0,0,0,3.04784738710174,23.4502613817678,0.00275718516522983,0,0,0.00275718516522983,0,0,0.373637154081928,0,"1981",-3.04784738710174
1981-01-19,0,0,0,0,0,0,2.96727118887882,20.482990192889,0.00273698807605317,0,0,0.00273698807605317,0,0,0.370900166005875,0,"1981",-2.96727118887882
1981-01-20,4.53740256801734e-05,0,0,0,4.53740256801734e-05,5.00373024915245e-06,2.48530040848836,17.997730154696,0.00271693893573986,0,0,0.00271693893573986,5.00373024915245e-06,0,0.368183227070135,0,"1981",-2.48525503446268
1981-01-21,0,0,0,0,0,0,2.42976928221073,15.5679608724853,0.00269703666052647,0,0,0.00269703666052647,0,5.00373024915245e-06,0.365486190409608,0,"1981",-2.42976928221073
1981-01-22,0.00727496878405447,0,0,0,0.00727496878405447,0.000613241950141479,1.7163856956323,13.8582369036869,0.00267731682819712,0,0,0.00267731682819712,0.000613241950141479,0,0.36281387731166,0,"1981",-1.70911072684824
1981-01-23,0.00276781556648937,0,0,0,0.00276781556648937,0.000208191900664234,1.44560789678251,12.4151886305702,0.00265770479509351,0,0,0.00265770479509351,0.000208191900664234,0.000613241950141479,0.360156172516567,0,"1981",-1.44284008121602
1981-01-24,0,0,0,0,0,0,1.07234625716342,11.3428423734068,0.0026427285798873,0,0,0.0026427285798873,0,0.000208191900664234,0.358126685886821,0,"1981",-1.07234625716342
1981-01-25,0,0,0,0,0,0,1.27323957273749,10.0696028006693,0.00262489497370293,0,0,0.00262489497370293,0,0,0.355709982813782,0,"1981",-1.27323957273749
1981-01-26,0,0,0,0,0,0,1.11035579863308,8.95924700203625,0.00260566694414155,0,0,0.00260566694414155,0,0,0.353104315869641,0,"1981",-1.11035579863308
1981-01-27,0,0,0,0,0,0,0.971267322927812,7.98797967910844,0.00258657976483304,0,0,0.00258657976483304,0,0,0.350517736104808,0,"1981",-0.971267322927812
1981-01-28,0,0,0,0,0,0,1.01493023798295,6.97304944112549,0.00256763240401315,0,0,0.00256763240401315,0,0,0.347950103700794,0,"1981",-1.01493023798295
1981-01-29,1.51246752267245e-05,0,0,0,1.51246752267245e-05,5.80663932579771e-07,1.04849764185671,5.92456634328007,0.00254882383747554,0,0,0.00254882383747554,5.80663932579771e-07,0,0.345401279863319,0,"1981",-1.04848251718149
1981-01-30,0.000181496102720693,0,0,0,0.000181496102720693,5.94032489984312e-06,0.601204508147941,5.32353739090995,0.00253015304851647,0,0,0.00253015304851647,5.94032489984312e-06,5.80663932579771e-07,0.342871126814802,0,"1981",-0.60102301204522
1981-01-31,0,0,0,0,0,0,0.509820952458477,4.81371643845147,0.00251162328139219,0,0,0.00251162328139219,0,5.94032489984312e-06,0.340360084197343,0,"1981",-0.509820952458477
1981-02-01,0,0,0,0,0,0,0.598707371185043,4.21500906726643,0.00249326851046171,0,0,0.00249326851046171,0,0,0.337872756011781,0,"1981",-0.598707371185043
1981-02-02,0,0,0,0,0,0,0.590054063349171,3.62495500391726,0.00247500467853552,0,0,0.00247500467853552,0,0,0.335397751333245,0,"1981",-0.590054063349171
1981-02-03,4.2095601078028,0,0,0,4.2095601078028,0.0851644662421564,0.421689436715731,7.32766120876217,0.00245687463386699,0,0,0.00245687463386699,0.0851644662421564,0,0.332940876699378,0,"1981",3.78787067108707
1981-02-04,0.0619809190791157,0,0,0,0.0619809190791157,0.0024979966980775,0.790933583972856,6.59621054717036,0.00243887739643011,0,0,0.00243887739643011,0.0024979966980775,0.0851644662421564,0.330501999302948,0,"1981",-0.72895266489374
1981-02-05,0.000378116880668112,0,0,0,0.000378116880668112,1.37479494650773e-05,0.737533259292563,5.859041656809,0.00304486357254145,0,0,0.00304486357254145,1.37479494650773e-05,0.0024979966980775,0.412621601972563,0,"1981",-0.737155142411895
1981-02-06,0,0,0,0,0,0,0.729736352443161,5.12930530436584,0.00304085763229101,0,0,0.00304085763229101,0,1.37479494650773e-05,0.41207874103835,0,"1981",-0.729736352443161
1981-02-07,0,0,0,0,0,0,0.664690148998965,4.46461515536687,0.0030186832767263,0,0,0.0030186832767263,0,0,0.409073805711088,0,"1981",-0.664690148998965
1981-02-08,0,0,0,0,0,0,0.597488147506896,3.86712700785998,0.00299657064674954,0,0,0.00299657064674954,0,0,0.406077235064339,0,"1981",-0.597488147506896
1981-02-09,0,0,0,0,0,0,0.526056024997163,3.34107098286281,0.00297461999746426,0,0,0.00297461999746426,0,0,0.403102615066875,0,"1981",-0.526056024997163
1981-02-10,0,0,0,0,0,0,0.47750546122502,2.86356552163779,0.00295283014232029,0,0,0.00295283014232029,0,0,0.400149784924554,0,"1981",-0.47750546122502
