index,year,variable,annual_mean,long_term_mean,anomaly
3,2014,SLZ,0.2206940150257283,0.9694646718585213,-0.748770656832793
3,2014,q_sim,0,0.007475063563466002,-0.007475063563466002
3,2014,WB,5.081647718164247e-4,0.0020602750282264826,-0.0015521102564100579
3,2015,Prain,0.08872930087350198,0.19709780817283837,-0.10836850729933639
3,2015,Psnow,0,0,0
3,2015,SWE,0,0,0
3,2015,Msnow,0,0,0
3,2015,Total,0.08872930087350198,0.19709780817283837,-0.10836850729933639
3,2015,Rech,2.863670139930216e-4,0.008570213015159664,-0.008283846001166642
3,2015,Eac,0.08853206157049814,0.1950375331446122,-0.10650547157411405
3,2015,SM,0.531325881428579,1.2912161453922437,-0.7598902639636648
3,2015,Qg,4.2459911466306583e-4,0.00821197790092017,-0.007787378786257105
3,2015,Q0,0,0,0
3,2015,Q1,0,0.0010579955352461473,-0.0010579955352461473
3,2015,Q2,4.2459911466306583e-4,0.007153982365674009,-0.006729383251010943
3,2015,STZ,2.863670139930216e-4,0.008570213015159664,-0.008283846001166642
3,2015,SUZ,2.863670139930215e-4,0.015248727295601283,-0.014962360281608262
