,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,299.345,239.980,18.890,40.013,2.808,0.036,0.000,0.036,10.939,341.153,-41.807,194.384,152.576,0.549,0.239,0.146,0.196,1.369,0.038,0.208,0.038,1.407,0.120,1.290,4.695,0.120,0.017,0.061,0.042,0.115,0.262,4.180,0.120,0.079,0.863,314.905,-199.745,
hist_DJF,252.538,167.836,9.110,42.167,2.503,0.032,0.001,0.031,1.958,299.112,-46.575,135.947,89.373,0.322,0.122,0.080,0.090,0.861,0.134,0.759,0.134,0.995,0.101,0.844,6.166,0.089,0.012,0.048,0.029,0.096,0.210,2.898,0.088,0.017,0.763,278.427,-61.929,2001.507
hist_MAM,293.484,286.407,20.072,32.523,3.222,0.042,0.000,0.041,10.428,337.858,-44.374,231.990,187.616,0.675,0.300,0.152,0.240,1.695,0.020,0.080,0.020,1.715,0.168,1.614,5.278,0.163,0.017,0.100,0.047,0.162,0.420,4.638,0.164,0.081,0.996,363.544,-285.309,2001.500
hist_JJA,358.132,284.313,26.358,51.032,3.029,0.058,0.000,0.058,19.614,383.383,-25.251,230.293,205.043,0.738,0.311,0.204,0.286,2.306,0.000,0.000,0.000,2.306,0.186,2.095,5.017,0.170,0.039,0.082,0.049,0.175,0.356,4.845,0.170,0.212,1.388,506.612,-320.068,2001.500
hist_SON,292.242,219.744,19.840,34.307,2.469,0.012,0.000,0.012,11.587,343.467,-51.226,177.992,126.767,0.456,0.221,0.147,0.163,0.596,0.000,0.000,0.000,0.596,0.024,0.591,2.322,0.056,0.001,0.012,0.044,0.025,0.058,4.316,0.057,0.005,0.296,108.081,-128.222,2001.500
