,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,325.152,252.881,24.809,23.690,5.857,0.006,0.000,0.006,15.209,361.893,-36.741,204.834,168.093,0.605,0.444,0.205,0.234,0.098,0.001,0.004,0.001,0.099,0.002,0.100,0.456,0.002,0.000,0.000,0.001,0.002,0.003,0.141,0.001,-0.002,0.149,54.456,17.403,
hist_DJF,285.019,172.348,13.315,37.915,3.510,0.016,0.000,0.016,6.877,321.111,-36.091,139.602,103.511,0.373,0.174,0.103,0.116,0.253,0.004,0.017,0.004,0.257,0.006,0.258,1.425,0.003,0.000,0.001,0.002,0.006,0.010,0.173,0.003,-0.004,0.392,143.061,47.966,2001.507
hist_MAM,332.470,292.147,26.385,22.037,5.238,0.007,0.000,0.007,16.147,365.969,-33.499,236.639,203.140,0.731,0.450,0.213,0.284,0.116,0.000,0.000,0.000,0.116,0.002,0.123,0.317,0.003,0.000,0.000,0.002,0.002,0.003,0.243,0.002,-0.007,0.165,60.213,14.656,2001.500
hist_JJA,363.119,320.448,34.816,13.963,9.478,0.000,0.000,0.000,22.662,399.647,-36.529,259.563,223.034,0.803,0.766,0.310,0.340,0.004,0.000,0.000,0.000,0.004,0.000,0.004,0.007,0.001,0.000,0.000,0.001,0.000,0.000,0.105,0.000,-0.000,0.009,3.128,1.444,2001.500
hist_SON,319.158,224.712,24.493,21.094,5.147,0.001,0.000,0.001,14.985,360.034,-40.876,182.017,141.141,0.508,0.379,0.192,0.194,0.021,0.000,0.000,0.000,0.021,0.000,0.018,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.003,0.035,12.689,6.016,2001.500
