,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,346.195,241.650,24.685,45.868,4.181,0.021,0.000,0.021,15.597,374.962,-28.767,195.736,166.969,0.601,0.287,0.191,0.230,0.240,0.000,0.000,0.000,0.240,0.023,0.221,0.834,0.022,0.012,0.006,0.004,0.021,0.029,0.389,0.022,0.019,0.510,186.065,97.461,
hist_DJF,299.996,190.987,18.533,37.793,2.961,0.010,0.000,0.010,10.591,340.544,-40.548,154.699,114.151,0.411,0.201,0.135,0.142,0.257,0.000,0.000,0.000,0.257,0.016,0.249,1.414,0.014,0.005,0.006,0.003,0.016,0.029,0.340,0.013,0.008,0.251,91.616,-3.966,2001.507
hist_MAM,337.412,293.101,27.202,32.764,5.008,0.009,0.000,0.009,18.210,376.288,-38.875,237.412,198.537,0.715,0.404,0.216,0.280,0.204,0.000,0.000,0.000,0.204,0.004,0.208,0.666,0.005,0.000,0.001,0.004,0.004,0.007,0.366,0.005,-0.004,0.208,75.920,-1.680,2001.500
hist_JJA,399.335,258.881,27.227,69.630,5.458,0.056,0.000,0.056,19.587,403.876,-4.541,209.693,205.152,0.739,0.275,0.214,0.290,0.406,0.000,0.000,0.000,0.406,0.066,0.339,0.987,0.062,0.043,0.015,0.004,0.059,0.068,0.390,0.061,0.067,1.349,492.368,346.276,2001.500
hist_SON,347.149,222.439,25.671,43.097,3.262,0.009,0.000,0.009,13.883,378.511,-31.362,180.176,148.814,0.536,0.265,0.198,0.206,0.093,0.000,0.000,0.000,0.093,0.005,0.088,0.276,0.008,0.000,0.003,0.005,0.005,0.011,0.461,0.007,0.005,0.223,81.387,46.694,2001.500
