,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,331.824,233.703,22.875,42.580,2.708,0.039,0.000,0.039,15.601,363.974,-32.150,189.300,157.149,0.566,0.257,0.179,0.213,0.677,0.000,0.000,0.000,0.677,0.064,0.616,1.800,0.064,0.026,0.023,0.014,0.053,0.104,1.388,0.064,0.061,0.944,344.516,96.406,
hist_DJF,280.727,168.250,13.826,42.456,2.289,0.023,0.000,0.023,7.005,321.697,-40.970,136.283,95.312,0.343,0.144,0.105,0.108,0.291,0.000,0.000,0.000,0.291,0.013,0.273,1.489,0.018,0.003,0.004,0.011,0.012,0.023,1.048,0.018,0.018,0.553,202.021,95.753,2001.507
hist_MAM,323.350,283.702,24.647,31.855,3.095,0.035,0.000,0.035,15.272,361.596,-38.245,229.799,191.553,0.690,0.335,0.194,0.262,0.449,0.000,0.000,0.000,0.449,0.012,0.445,1.128,0.013,0.001,0.004,0.009,0.012,0.021,0.881,0.014,0.003,0.835,304.876,137.331,2001.500
hist_JJA,392.934,269.483,29.351,54.786,3.058,0.080,0.000,0.080,23.685,405.169,-12.235,218.281,206.046,0.742,0.318,0.238,0.298,1.573,0.000,0.000,0.000,1.573,0.169,1.371,3.431,0.130,0.048,0.068,0.014,0.145,0.293,1.429,0.130,0.201,1.914,698.520,150.708,2001.500
hist_SON,329.265,211.870,23.506,41.204,2.379,0.019,0.000,0.019,16.281,366.644,-37.379,171.615,134.236,0.483,0.228,0.178,0.182,0.384,0.000,0.000,0.000,0.384,0.061,0.365,1.140,0.093,0.053,0.018,0.022,0.040,0.075,2.197,0.093,0.019,0.460,167.961,0.778,2001.500
