,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,344.698,238.453,25.298,41.803,2.933,0.024,0.000,0.024,18.515,378.515,-33.817,193.147,159.329,0.574,0.281,0.199,0.222,0.527,0.000,0.000,0.000,0.527,0.044,0.486,1.506,0.044,0.011,0.021,0.012,0.039,0.094,1.181,0.044,0.041,0.572,208.949,15.707,
hist_DJF,304.378,176.100,17.784,40.266,2.406,0.012,0.000,0.012,11.100,340.929,-36.551,142.641,106.091,0.382,0.177,0.130,0.130,0.391,0.000,0.000,0.000,0.391,0.025,0.357,2.009,0.024,0.003,0.012,0.009,0.026,0.056,0.886,0.023,0.034,0.295,107.757,-30.987,2001.507
hist_MAM,338.197,287.663,27.391,28.776,3.441,0.012,0.000,0.012,18.441,377.673,-39.476,233.007,193.531,0.697,0.379,0.219,0.274,0.457,0.000,0.000,0.000,0.457,0.029,0.451,1.217,0.031,0.004,0.015,0.012,0.029,0.067,1.198,0.031,0.006,0.287,104.820,-71.029,2001.500
hist_JJA,385.650,272.694,29.808,56.845,3.493,0.059,0.000,0.059,25.096,412.815,-27.165,220.882,193.717,0.697,0.316,0.243,0.282,1.021,0.000,0.000,0.000,1.021,0.109,0.893,2.091,0.097,0.034,0.051,0.012,0.090,0.221,1.150,0.096,0.128,1.421,518.671,157.527,2001.500
hist_SON,349.840,215.898,26.070,41.291,2.377,0.012,0.000,0.012,19.290,381.952,-32.112,174.877,142.765,0.514,0.248,0.202,0.200,0.231,0.000,0.000,0.000,0.231,0.012,0.237,0.707,0.024,0.002,0.007,0.015,0.012,0.032,1.485,0.023,-0.006,0.278,101.414,6.308,2001.500
