,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,280.090,254.152,17.222,31.156,2.995,0.027,0.001,0.026,8.265,328.323,-48.232,205.863,157.631,0.567,0.252,0.135,0.196,0.465,0.032,0.165,0.032,0.496,0.041,0.458,2.406,0.041,0.006,0.019,0.016,0.038,0.086,1.596,0.041,0.007,0.639,233.359,51.210,
hist_DJF,244.554,179.437,7.471,41.672,3.009,0.041,0.003,0.038,0.335,292.194,-47.640,145.344,97.704,0.352,0.126,0.073,0.094,0.673,0.123,0.632,0.118,0.791,0.079,0.675,5.708,0.057,0.006,0.037,0.013,0.076,0.169,1.296,0.056,-0.003,0.975,355.883,88.779,2001.507
hist_MAM,277.577,297.334,17.862,27.940,3.623,0.028,0.000,0.028,7.945,326.147,-48.571,240.841,192.270,0.692,0.299,0.135,0.237,0.662,0.005,0.034,0.010,0.672,0.035,0.696,2.334,0.043,0.001,0.016,0.026,0.035,0.075,2.543,0.043,-0.034,0.672,245.308,-24.355,2001.500
hist_JJA,325.906,305.241,25.665,30.557,2.798,0.030,0.000,0.030,15.925,364.497,-38.591,247.246,208.654,0.751,0.351,0.197,0.289,0.399,0.000,0.000,0.000,0.399,0.046,0.350,0.950,0.052,0.016,0.020,0.015,0.036,0.088,1.518,0.051,0.049,0.711,259.642,113.343,2001.500
hist_SON,271.542,232.915,17.705,24.587,2.547,0.008,0.000,0.008,8.707,329.767,-58.225,188.661,130.437,0.470,0.229,0.132,0.161,0.125,0.000,0.000,0.000,0.125,0.006,0.111,0.677,0.014,0.001,0.003,0.010,0.006,0.014,1.014,0.014,0.014,0.201,73.239,27.543,2001.500
