,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,293.357,238.619,17.762,40.437,2.788,0.040,0.001,0.040,9.828,335.928,-42.571,193.282,150.711,0.543,0.229,0.138,0.190,0.538,0.206,4.663,0.205,0.743,0.087,0.660,3.180,0.087,0.023,0.042,0.022,0.072,0.178,2.197,0.087,-0.122,0.966,352.444,80.078,
hist_DJF,247.814,165.103,7.921,43.077,2.591,0.038,0.002,0.035,0.780,294.065,-46.252,133.733,87.481,0.315,0.115,0.075,0.085,0.398,0.730,14.233,0.423,0.820,0.087,0.687,5.532,0.066,0.010,0.042,0.014,0.081,0.186,1.371,0.066,-0.289,0.900,328.671,53.954,2001.507
hist_MAM,288.051,284.164,18.711,34.263,3.221,0.049,0.000,0.049,9.287,332.490,-44.440,230.173,185.734,0.669,0.283,0.142,0.233,0.957,0.092,4.535,0.397,1.355,0.223,1.213,4.901,0.221,0.078,0.107,0.036,0.170,0.441,3.596,0.221,-0.255,1.171,427.322,-95.887,2001.500
hist_JJA,350.600,285.336,25.478,50.072,2.867,0.061,0.000,0.061,18.609,378.212,-27.612,231.122,203.510,0.733,0.303,0.195,0.281,0.619,0.000,0.000,0.000,0.619,0.029,0.585,1.331,0.040,0.002,0.014,0.024,0.029,0.065,2.376,0.040,0.033,1.459,532.638,304.224,2001.500
hist_SON,286.000,218.226,18.757,34.322,2.463,0.013,0.000,0.013,10.467,338.156,-52.156,176.763,124.607,0.449,0.213,0.139,0.157,0.171,0.008,0.021,0.003,0.174,0.007,0.149,0.977,0.018,0.000,0.003,0.014,0.007,0.016,1.421,0.018,0.022,0.324,118.135,57.267,2001.500
