,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
hist_annual,347.876,241.266,25.296,43.323,3.354,0.022,0.000,0.022,17.666,376.577,-28.701,195.425,166.724,0.600,0.283,0.198,0.232,0.286,0.000,0.000,0.000,0.286,0.039,0.251,0.842,0.038,0.020,0.013,0.006,0.036,0.055,0.587,0.038,0.035,0.538,196.192,90.765,
hist_DJF,298.882,187.287,18.403,36.515,2.559,0.012,0.000,0.012,10.723,339.500,-40.617,151.702,111.085,0.400,0.192,0.135,0.138,0.219,0.000,0.000,0.000,0.219,0.030,0.197,0.925,0.031,0.020,0.006,0.005,0.038,0.027,0.518,0.031,0.022,0.293,107.127,23.955,2001.507
hist_MAM,341.346,291.831,27.761,32.088,3.905,0.011,0.000,0.011,18.546,378.090,-36.744,236.383,199.639,0.719,0.383,0.222,0.284,0.125,0.000,0.000,0.000,0.125,0.001,0.132,0.309,0.004,0.000,0.000,0.003,0.001,0.002,0.327,0.003,-0.006,0.268,97.713,48.632,2001.500
hist_JJA,401.986,263.371,28.615,63.970,4.246,0.056,0.000,0.056,23.192,407.021,-5.035,213.331,208.296,0.750,0.296,0.229,0.299,0.657,0.000,0.000,0.000,0.657,0.112,0.528,1.712,0.101,0.057,0.038,0.006,0.093,0.163,0.567,0.100,0.129,1.344,490.455,261.466,2001.500
hist_SON,348.341,221.309,26.283,40.558,2.682,0.010,0.000,0.010,18.075,381.026,-32.684,179.261,146.576,0.528,0.259,0.204,0.205,0.142,0.000,0.000,0.000,0.142,0.011,0.146,0.417,0.017,0.002,0.006,0.009,0.010,0.029,0.939,0.017,-0.004,0.237,86.551,27.019,2001.500
