,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.228,230.237,24.407,49.833,3.914,0.017,0.000,0.017,21.728,395.491,-39.263,186.492,147.229,0.530,0.272,0.190,0.203,0.380,0.000,0.000,0.000,0.380,0.020,0.365,1.287,0.020,0.002,0.009,0.009,0.020,0.044,0.866,0.020,0.016,0.403,147.223,6.872,
2015-2045_DJF,302.173,177.882,17.210,62.501,3.045,0.012,0.000,0.012,13.966,354.624,-52.452,144.085,91.633,0.330,0.142,0.125,0.111,0.275,0.000,0.000,0.000,0.275,0.021,0.284,1.789,0.023,0.003,0.011,0.009,0.020,0.051,0.897,0.023,-0.009,0.287,104.725,-7.491,2030.005
2015-2045_MAM,346.625,276.219,24.728,37.260,3.784,0.017,0.000,0.017,21.517,393.550,-46.924,223.738,176.813,0.637,0.326,0.188,0.242,0.420,0.000,0.000,0.000,0.420,0.022,0.404,1.084,0.021,0.001,0.011,0.009,0.021,0.050,0.871,0.021,0.016,0.413,150.644,-4.249,2030.000
2015-2045_JJA,421.393,258.105,30.871,49.390,5.486,0.023,0.000,0.023,29.677,438.889,-17.497,209.065,191.568,0.690,0.377,0.256,0.281,0.529,0.000,0.000,0.000,0.529,0.020,0.507,1.109,0.017,0.003,0.006,0.008,0.019,0.035,0.813,0.017,0.023,0.554,202.308,11.301,2030.000
2015-2045_SON,353.650,207.483,24.683,50.432,3.318,0.015,0.000,0.015,21.600,394.096,-40.446,168.062,127.616,0.459,0.239,0.188,0.176,0.294,0.000,0.000,0.000,0.294,0.019,0.261,1.177,0.020,0.002,0.008,0.009,0.019,0.041,0.883,0.020,0.034,0.357,130.211,27.879,2030.000
2045-2075_annual,360.649,232.862,25.006,50.586,3.950,0.019,0.000,0.019,22.492,399.695,-39.046,188.618,149.572,0.538,0.276,0.196,0.208,0.416,0.000,0.000,0.000,0.416,0.033,0.383,1.247,0.033,0.014,0.010,0.009,0.033,0.049,0.855,0.033,0.033,0.467,170.585,18.843,
2045-2075_DJF,304.882,180.837,17.791,61.165,2.995,0.012,0.000,0.012,14.511,357.310,-52.428,146.478,94.050,0.339,0.148,0.129,0.115,0.251,0.000,0.000,0.000,0.251,0.016,0.235,1.346,0.018,0.004,0.007,0.008,0.014,0.032,0.745,0.017,0.015,0.290,105.709,13.560,2060.000
2045-2075_MAM,351.813,275.262,25.206,38.379,3.762,0.019,0.000,0.019,22.084,396.573,-44.761,222.962,178.202,0.642,0.327,0.193,0.246,0.464,0.000,0.000,0.000,0.464,0.015,0.442,1.098,0.014,0.001,0.004,0.008,0.016,0.026,0.815,0.014,0.022,0.450,164.418,-2.125,2060.000
2045-2075_JJA,423.350,265.856,31.604,50.576,5.616,0.029,0.000,0.029,30.785,445.379,-22.029,215.344,193.315,0.696,0.383,0.266,0.286,0.611,0.000,0.000,0.000,0.611,0.058,0.545,1.332,0.053,0.029,0.016,0.008,0.056,0.075,0.815,0.052,0.065,0.696,254.117,35.954,2060.000
2045-2075_SON,361.485,208.222,25.287,52.448,3.402,0.018,0.000,0.018,22.435,398.690,-37.205,168.660,131.455,0.473,0.242,0.194,0.183,0.336,0.000,0.000,0.000,0.336,0.042,0.306,1.213,0.047,0.022,0.014,0.011,0.045,0.063,1.046,0.047,0.030,0.429,156.694,27.982,2060.000
2070-2100_annual,361.977,238.136,25.467,48.683,3.973,0.018,0.000,0.018,22.929,402.070,-40.093,192.890,152.797,0.550,0.287,0.201,0.213,0.384,0.000,0.000,0.000,0.384,0.033,0.351,1.047,0.033,0.015,0.010,0.008,0.032,0.046,0.794,0.032,0.033,0.430,156.911,16.977,
2070-2100_DJF,307.246,184.775,18.377,58.605,2.931,0.007,0.000,0.007,15.028,359.864,-52.618,149.668,97.050,0.349,0.157,0.133,0.120,0.155,0.000,0.000,0.000,0.155,0.005,0.155,0.819,0.009,0.000,0.001,0.007,0.005,0.010,0.736,0.008,0.000,0.165,60.064,0.633,2084.997
2070-2100_MAM,354.483,279.550,25.686,35.796,3.838,0.016,0.000,0.016,22.495,398.822,-44.338,226.436,182.097,0.656,0.343,0.198,0.253,0.401,0.000,0.000,0.000,0.401,0.013,0.374,0.902,0.011,0.000,0.005,0.007,0.013,0.025,0.651,0.011,0.026,0.373,136.308,-4.197,2085.000
2070-2100_JJA,423.680,270.169,32.128,49.853,5.716,0.033,0.000,0.033,31.377,448.863,-25.184,218.837,193.654,0.697,0.392,0.273,0.288,0.672,0.000,0.000,0.000,0.672,0.095,0.563,1.426,0.087,0.058,0.021,0.007,0.092,0.096,0.723,0.086,0.109,0.798,291.154,54.213,2085.000
2070-2100_SON,361.438,216.787,25.540,50.692,3.380,0.016,0.000,0.016,22.658,399.893,-38.454,175.597,137.143,0.494,0.253,0.197,0.191,0.302,0.000,0.000,0.000,0.302,0.017,0.309,1.037,0.023,0.001,0.012,0.011,0.017,0.054,1.069,0.023,-0.006,0.378,138.047,16.943,2085.000
