,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,317.724,251.998,23.701,24.561,3.200,0.015,0.000,0.015,19.461,384.704,-66.981,204.119,137.138,0.494,0.307,0.193,0.188,0.245,0.001,0.010,0.001,0.246,0.012,0.239,1.221,0.012,0.001,0.005,0.006,0.012,0.024,0.592,0.011,0.006,0.363,132.614,41.455,
2015-2045_DJF,269.950,180.126,12.161,38.812,3.046,0.027,0.000,0.027,7.937,325.956,-56.006,145.902,89.896,0.324,0.152,0.096,0.098,0.468,0.006,0.042,0.006,0.474,0.024,0.466,3.053,0.017,0.001,0.009,0.007,0.023,0.047,0.697,0.016,0.002,0.658,240.276,64.201,2030.005
2015-2045_MAM,314.717,276.551,23.668,25.210,3.461,0.022,0.000,0.022,19.356,382.706,-67.989,224.006,156.016,0.562,0.319,0.183,0.210,0.376,0.000,0.000,0.000,0.376,0.020,0.373,1.238,0.021,0.004,0.007,0.009,0.018,0.037,0.906,0.020,0.003,0.534,194.815,51.126,2030.000
2015-2045_JJA,374.717,316.260,34.371,12.604,3.527,0.003,0.000,0.003,30.391,443.208,-68.490,256.171,187.681,0.676,0.479,0.303,0.285,0.011,0.000,0.000,0.000,0.011,0.000,0.016,0.029,0.005,0.000,0.000,0.005,0.000,0.001,0.514,0.005,-0.005,0.062,22.614,14.996,2030.000
2015-2045_SON,310.511,233.470,24.387,21.864,2.758,0.008,0.000,0.008,19.941,385.828,-75.316,189.110,113.794,0.410,0.275,0.190,0.156,0.126,0.000,0.000,0.000,0.126,0.005,0.102,0.590,0.004,0.000,0.002,0.003,0.005,0.009,0.249,0.003,0.025,0.203,74.192,35.876,2030.000
2045-2075_annual,325.413,250.313,24.569,23.678,3.111,0.014,0.000,0.014,20.453,390.018,-64.604,202.753,138.149,0.497,0.313,0.202,0.191,0.218,0.000,0.000,0.000,0.218,0.008,0.211,0.971,0.008,0.000,0.003,0.005,0.008,0.015,0.484,0.007,0.007,0.331,120.864,41.210,
2045-2075_DJF,271.397,181.963,12.969,35.911,2.908,0.021,0.000,0.021,8.680,329.425,-58.029,147.390,89.361,0.322,0.158,0.100,0.099,0.353,0.000,0.000,0.000,0.353,0.010,0.359,2.113,0.007,0.000,0.003,0.005,0.010,0.018,0.450,0.007,-0.006,0.495,180.794,47.231,2060.000
2045-2075_MAM,319.898,275.489,24.500,25.108,3.364,0.024,0.000,0.024,20.235,387.225,-67.327,223.146,155.819,0.561,0.323,0.190,0.212,0.386,0.000,0.000,0.000,0.386,0.015,0.386,1.207,0.014,0.000,0.006,0.008,0.015,0.031,0.809,0.014,0.000,0.586,214.055,68.395,2060.000
2045-2075_JJA,389.725,311.680,35.224,12.617,3.466,0.002,0.000,0.002,31.578,450.193,-60.467,252.461,191.994,0.691,0.487,0.316,0.294,0.010,0.000,0.000,0.000,0.010,0.000,0.010,0.019,0.005,0.000,0.000,0.005,0.000,0.000,0.458,0.004,-0.000,0.060,21.887,16.834,2060.000
2045-2075_SON,319.528,230.587,25.369,21.286,2.698,0.008,0.000,0.008,21.097,392.082,-72.554,186.776,114.221,0.411,0.280,0.200,0.159,0.126,0.000,0.000,0.000,0.126,0.006,0.091,0.562,0.005,0.001,0.002,0.002,0.006,0.011,0.216,0.004,0.035,0.184,67.292,32.400,2060.000
2070-2100_annual,327.988,251.853,25.107,22.252,3.110,0.012,0.000,0.012,20.975,392.771,-64.783,204.001,139.218,0.501,0.321,0.207,0.194,0.187,0.000,0.000,0.000,0.187,0.008,0.180,0.826,0.008,0.002,0.003,0.004,0.008,0.013,0.359,0.007,0.008,0.280,102.158,34.032,
2070-2100_DJF,273.101,184.455,13.830,33.649,2.870,0.016,0.000,0.016,9.433,332.923,-59.822,149.409,89.587,0.323,0.166,0.105,0.101,0.296,0.000,0.000,0.000,0.296,0.007,0.293,1.725,0.005,0.000,0.002,0.003,0.007,0.013,0.314,0.004,0.004,0.381,138.937,30.700,2084.997
2070-2100_MAM,322.897,277.407,25.224,22.728,3.337,0.020,0.000,0.020,20.964,391.142,-68.245,224.700,156.455,0.563,0.333,0.197,0.215,0.333,0.000,0.000,0.000,0.333,0.021,0.320,1.071,0.020,0.007,0.007,0.006,0.021,0.034,0.605,0.020,0.013,0.477,174.122,50.226,2085.000
2070-2100_JJA,396.358,310.415,35.766,12.319,3.500,0.003,0.000,0.003,32.150,453.607,-57.249,251.436,194.187,0.699,0.497,0.324,0.298,0.012,0.000,0.000,0.000,0.012,0.000,0.012,0.022,0.003,0.000,0.000,0.003,0.000,0.000,0.339,0.002,-0.000,0.070,25.503,20.336,2085.000
2070-2100_SON,318.434,233.635,25.392,20.512,2.723,0.008,0.000,0.008,21.130,392.253,-73.819,189.245,115.426,0.416,0.284,0.200,0.160,0.110,0.000,0.000,0.000,0.110,0.003,0.096,0.499,0.003,0.000,0.001,0.002,0.003,0.006,0.173,0.002,0.014,0.193,70.434,34.808,2085.000
