,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,318.109,248.302,23.553,23.668,4.007,0.010,0.000,0.010,18.920,381.699,-63.590,201.125,137.534,0.495,0.336,0.191,0.188,0.214,0.006,0.047,0.006,0.221,0.009,0.216,1.056,0.009,0.001,0.003,0.005,0.009,0.018,0.469,0.008,-0.002,0.251,91.697,9.882,
2015-2045_DJF,271.769,180.674,12.840,36.984,3.809,0.016,0.001,0.016,8.477,328.583,-56.815,146.346,89.532,0.322,0.171,0.100,0.099,0.309,0.026,0.190,0.026,0.335,0.011,0.353,2.270,0.009,0.001,0.003,0.005,0.012,0.019,0.506,0.009,-0.044,0.390,142.231,10.103,2030.005
2015-2045_MAM,318.796,270.059,23.625,23.457,3.927,0.016,0.000,0.016,19.155,381.712,-62.916,218.748,155.832,0.561,0.337,0.183,0.210,0.394,0.000,0.000,0.000,0.394,0.018,0.381,1.250,0.017,0.002,0.007,0.007,0.018,0.035,0.701,0.016,0.012,0.384,140.238,-4.878,2030.000
2015-2045_JJA,368.939,311.774,33.382,12.893,4.531,0.002,0.000,0.002,28.888,434.794,-65.855,252.537,186.682,0.672,0.516,0.291,0.281,0.008,0.000,0.000,0.000,0.008,0.000,0.013,0.023,0.005,0.000,0.000,0.004,0.000,0.000,0.441,0.004,-0.005,0.038,14.032,8.108,2030.000
2015-2045_SON,311.972,229.188,24.166,21.574,3.756,0.008,0.000,0.008,18.958,380.672,-68.701,185.642,116.942,0.421,0.316,0.188,0.160,0.147,0.000,0.000,0.000,0.147,0.007,0.118,0.703,0.006,0.001,0.003,0.002,0.007,0.016,0.227,0.005,0.030,0.195,71.036,26.377,2030.000
2045-2075_annual,324.288,247.285,24.276,23.400,3.976,0.011,0.000,0.011,19.686,385.791,-61.503,200.301,138.797,0.500,0.343,0.198,0.191,0.214,0.001,0.005,0.001,0.215,0.008,0.208,0.966,0.008,0.000,0.003,0.005,0.008,0.015,0.457,0.007,0.006,0.254,92.722,14.349,
2045-2075_DJF,273.670,182.127,13.526,35.167,3.694,0.014,0.000,0.014,9.018,331.110,-57.440,147.522,90.082,0.324,0.177,0.104,0.101,0.293,0.006,0.022,0.006,0.299,0.009,0.307,1.846,0.008,0.000,0.003,0.005,0.009,0.018,0.462,0.007,-0.013,0.341,124.519,10.039,2060.000
2045-2075_MAM,323.424,268.675,24.261,24.213,3.893,0.020,0.000,0.020,19.827,385.189,-61.765,217.627,155.862,0.561,0.340,0.188,0.212,0.398,0.000,0.000,0.000,0.398,0.014,0.396,1.268,0.012,0.000,0.005,0.007,0.014,0.026,0.714,0.011,0.003,0.483,176.291,27.663,2060.000
2045-2075_JJA,380.321,308.458,34.135,13.140,4.528,0.002,0.000,0.002,29.835,440.316,-59.995,249.851,189.856,0.683,0.526,0.302,0.288,0.014,0.000,0.000,0.000,0.014,0.000,0.014,0.027,0.004,0.000,0.000,0.004,0.000,0.000,0.430,0.004,0.000,0.041,14.887,8.542,2060.000
2045-2075_SON,318.699,228.417,24.982,21.284,3.780,0.006,0.000,0.006,19.859,385.491,-66.792,185.018,118.225,0.426,0.325,0.196,0.163,0.151,0.000,0.000,0.000,0.151,0.009,0.116,0.740,0.007,0.001,0.004,0.002,0.009,0.017,0.220,0.006,0.035,0.152,55.399,11.032,2060.000
2070-2100_annual,326.328,248.989,24.763,22.090,4.011,0.009,0.000,0.009,20.155,388.293,-61.965,201.681,139.716,0.503,0.352,0.203,0.194,0.171,0.000,0.000,0.000,0.171,0.006,0.165,0.746,0.006,0.001,0.002,0.003,0.006,0.012,0.300,0.005,0.006,0.206,75.170,12.980,
2070-2100_DJF,275.339,183.800,14.244,33.369,3.679,0.012,0.000,0.012,9.610,333.870,-58.532,148.878,90.346,0.325,0.185,0.108,0.103,0.257,0.001,0.001,0.001,0.258,0.008,0.250,1.505,0.007,0.001,0.003,0.003,0.008,0.015,0.299,0.006,0.008,0.288,105.215,12.039,2084.997
2070-2100_MAM,326.247,272.471,24.962,21.885,3.931,0.014,0.000,0.014,20.492,388.741,-62.494,220.702,158.207,0.570,0.354,0.195,0.217,0.294,0.000,0.000,0.000,0.294,0.008,0.295,0.889,0.007,0.000,0.003,0.005,0.008,0.015,0.467,0.007,-0.002,0.332,121.060,10.732,2085.000
2070-2100_JJA,385.581,306.986,34.690,12.927,4.500,0.002,0.000,0.002,30.540,444.463,-58.882,248.659,189.777,0.683,0.531,0.311,0.289,0.012,0.000,0.000,0.000,0.012,0.000,0.012,0.024,0.003,0.000,0.000,0.003,0.000,0.000,0.273,0.002,-0.000,0.039,14.095,9.126,2085.000
2070-2100_SON,317.063,231.247,24.953,20.377,3.927,0.007,0.000,0.007,19.769,385.014,-67.950,187.310,119.360,0.430,0.332,0.196,0.165,0.123,0.000,0.000,0.000,0.123,0.008,0.105,0.580,0.007,0.002,0.003,0.002,0.008,0.016,0.158,0.006,0.017,0.166,60.732,20.084,2085.000
