,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,358.012,214.555,22.701,55.477,2.594,0.051,0.000,0.051,20.601,390.439,-32.427,173.790,141.363,0.509,0.218,0.178,0.192,1.367,0.000,0.000,0.000,1.367,0.235,1.136,4.825,0.234,0.096,0.100,0.038,0.193,0.422,3.782,0.234,0.230,1.221,445.488,-54.846,
2015-2045_DJF,290.759,159.099,13.720,70.013,2.357,0.042,0.000,0.042,10.253,336.720,-45.961,128.870,82.909,0.298,0.100,0.103,0.094,1.250,0.000,0.000,0.000,1.250,0.240,1.012,7.593,0.228,0.089,0.105,0.034,0.205,0.442,3.363,0.228,0.238,1.006,367.101,-85.425,2030.005
2015-2045_MAM,347.108,247.180,22.426,51.762,2.801,0.073,0.000,0.073,19.974,385.699,-38.591,200.216,161.625,0.582,0.239,0.168,0.215,2.206,0.000,0.000,0.000,2.206,0.510,1.733,6.489,0.498,0.236,0.215,0.047,0.387,0.883,4.651,0.498,0.473,1.764,643.722,-170.731,2030.000
2015-2045_JJA,440.192,257.784,31.384,45.245,2.928,0.060,0.000,0.060,31.424,449.365,-9.173,208.805,199.632,0.719,0.339,0.264,0.295,1.322,0.000,0.000,0.000,1.322,0.117,1.199,2.684,0.126,0.042,0.044,0.039,0.115,0.200,3.910,0.126,0.123,1.444,527.104,43.742,2030.000
2015-2045_SON,352.632,192.852,23.104,55.163,2.283,0.027,0.000,0.027,20.553,388.917,-36.286,156.210,119.924,0.432,0.189,0.175,0.162,0.679,0.000,0.000,0.000,0.679,0.070,0.593,2.561,0.084,0.015,0.037,0.032,0.065,0.160,3.188,0.084,0.086,0.658,240.282,-7.038,2030.000
2045-2075_annual,365.412,215.537,23.477,55.706,2.582,0.053,0.000,0.053,21.560,395.691,-30.279,174.585,144.306,0.520,0.223,0.186,0.198,1.366,0.000,0.000,0.000,1.366,0.201,1.164,4.289,0.201,0.078,0.086,0.037,0.164,0.367,3.642,0.201,0.202,1.264,461.231,-37.099,
2045-2075_DJF,293.903,161.192,14.504,67.720,2.277,0.034,0.000,0.034,10.937,339.981,-46.078,130.565,84.487,0.304,0.106,0.108,0.097,0.944,0.000,0.000,0.000,0.944,0.120,0.813,5.175,0.114,0.034,0.051,0.029,0.098,0.227,2.887,0.114,0.130,0.805,293.900,-44.525,2060.000
2045-2075_MAM,354.776,246.230,23.066,52.522,2.744,0.078,0.000,0.078,20.785,389.920,-35.145,199.447,164.302,0.591,0.242,0.174,0.221,2.308,0.000,0.000,0.000,2.308,0.490,1.838,6.428,0.472,0.216,0.213,0.042,0.374,0.876,4.197,0.472,0.470,1.864,680.332,-162.973,2060.000
2045-2075_JJA,447.958,260.951,32.431,46.073,3.004,0.066,0.000,0.066,32.786,457.535,-9.578,211.370,201.792,0.726,0.347,0.278,0.301,1.453,0.000,0.000,0.000,1.453,0.116,1.334,2.999,0.123,0.036,0.047,0.041,0.111,0.220,4.034,0.123,0.118,1.593,581.545,49.537,2060.000
2045-2075_SON,363.614,192.475,23.736,56.750,2.294,0.032,0.000,0.032,21.525,394.237,-30.622,155.904,125.282,0.451,0.194,0.181,0.171,0.744,0.000,0.000,0.000,0.744,0.075,0.659,2.552,0.091,0.025,0.032,0.035,0.071,0.139,3.434,0.092,0.084,0.778,283.995,9.934,2060.000
2070-2100_annual,367.759,218.853,24.119,53.146,2.606,0.049,0.000,0.049,22.189,399.109,-31.350,177.271,145.921,0.525,0.234,0.192,0.202,1.285,0.000,0.000,0.000,1.285,0.182,1.104,3.931,0.182,0.068,0.079,0.035,0.154,0.338,3.436,0.182,0.182,1.179,430.400,-38.777,
2070-2100_DJF,296.986,164.057,15.269,65.563,2.244,0.025,0.000,0.025,11.642,343.349,-46.363,132.886,86.522,0.311,0.113,0.113,0.101,0.763,0.000,0.000,0.000,0.763,0.085,0.669,4.197,0.088,0.018,0.042,0.028,0.079,0.185,2.796,0.088,0.094,0.612,223.211,-53.170,2084.997
2070-2100_MAM,359.530,249.179,23.751,48.672,2.756,0.069,0.000,0.069,21.455,393.541,-34.011,201.835,167.824,0.604,0.257,0.180,0.227,2.094,0.000,0.000,0.000,2.094,0.430,1.683,5.624,0.413,0.197,0.179,0.037,0.320,0.740,3.683,0.413,0.411,1.652,603.101,-161.725,2085.000
2070-2100_JJA,449.544,262.671,33.172,44.475,3.104,0.069,0.000,0.069,33.557,462.210,-12.666,212.763,200.097,0.720,0.358,0.289,0.300,1.475,0.000,0.000,0.000,1.475,0.116,1.340,2.970,0.115,0.029,0.049,0.037,0.120,0.225,3.677,0.115,0.136,1.652,602.943,71.985,2085.000
2070-2100_SON,363.565,198.225,24.114,54.126,2.310,0.033,0.000,0.033,21.893,396.229,-32.664,160.562,127.898,0.460,0.204,0.185,0.175,0.794,0.000,0.000,0.000,0.794,0.093,0.711,2.929,0.108,0.027,0.045,0.036,0.093,0.198,3.577,0.109,0.083,0.786,286.787,-12.187,2085.000
