,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,295.379,248.341,19.344,31.271,2.718,0.023,0.000,0.023,15.048,361.859,-66.480,201.156,134.677,0.485,0.240,0.151,0.173,0.692,0.187,5.926,0.187,0.880,0.181,0.702,5.380,0.180,0.060,0.088,0.033,0.148,0.367,3.250,0.180,-0.010,0.556,202.952,-119.300,
2015-2045_DJF,248.417,185.325,9.350,43.911,2.783,0.028,0.001,0.027,4.406,309.970,-61.553,150.113,88.560,0.319,0.125,0.082,0.090,0.791,0.689,21.639,0.447,1.237,0.198,0.941,10.167,0.152,0.041,0.084,0.027,0.179,0.368,2.648,0.149,-0.151,0.681,248.669,-149.228,2030.005
2015-2045_MAM,291.596,277.231,19.407,28.657,3.011,0.028,0.000,0.028,14.951,360.142,-68.546,224.557,156.011,0.562,0.265,0.145,0.197,1.586,0.062,2.287,0.299,1.885,0.477,1.555,9.002,0.484,0.187,0.243,0.054,0.372,0.992,5.367,0.487,0.030,0.679,247.795,-497.481,2030.000
2015-2045_JJA,349.614,299.622,28.288,23.436,2.635,0.021,0.000,0.021,25.270,414.027,-64.414,242.693,178.280,0.642,0.347,0.225,0.254,0.069,0.000,0.000,0.000,0.069,0.006,0.087,0.232,0.041,0.003,0.003,0.035,0.003,0.013,3.417,0.041,-0.017,0.503,183.532,136.974,2030.000
2015-2045_SON,290.936,229.770,20.149,29.304,2.441,0.015,0.000,0.015,15.363,362.300,-71.363,186.114,114.750,0.413,0.223,0.151,0.148,0.321,0.007,0.017,0.007,0.328,0.040,0.226,2.179,0.043,0.007,0.021,0.016,0.038,0.091,1.535,0.043,0.095,0.361,131.923,33.622,2030.000
2045-2075_annual,301.688,246.817,20.092,31.450,2.640,0.024,0.000,0.024,15.884,366.104,-64.416,199.922,135.506,0.488,0.243,0.157,0.176,0.731,0.089,1.729,0.094,0.824,0.141,0.683,4.969,0.140,0.042,0.069,0.030,0.126,0.290,2.931,0.140,0.048,0.576,210.158,-90.318,
2045-2075_DJF,250.685,187.108,10.221,41.095,2.740,0.022,0.001,0.021,5.102,313.098,-62.413,151.558,89.145,0.321,0.133,0.086,0.093,0.762,0.329,6.352,0.273,1.035,0.128,0.923,9.403,0.107,0.016,0.066,0.026,0.122,0.291,2.565,0.107,-0.161,0.531,193.765,-182.303,2060.000
2045-2075_MAM,296.755,275.127,20.064,29.804,2.881,0.035,0.000,0.035,15.676,363.704,-66.949,222.853,155.903,0.561,0.265,0.150,0.199,1.586,0.024,0.617,0.099,1.685,0.354,1.427,7.634,0.349,0.122,0.180,0.047,0.319,0.739,4.690,0.349,0.159,0.839,306.364,-341.933,2060.000
2045-2075_JJA,358.514,296.743,28.982,24.412,2.613,0.025,0.000,0.025,26.148,418.931,-60.417,240.362,179.945,0.648,0.350,0.234,0.259,0.122,0.000,0.000,0.000,0.122,0.002,0.132,0.312,0.031,0.000,0.000,0.031,0.002,0.003,3.065,0.031,-0.011,0.594,216.830,157.136,2060.000
2045-2075_SON,299.795,226.922,20.921,30.668,2.326,0.014,0.000,0.014,16.408,367.678,-67.883,183.806,115.923,0.417,0.221,0.158,0.151,0.450,0.005,0.017,0.005,0.455,0.078,0.250,2.586,0.072,0.028,0.030,0.014,0.061,0.125,1.378,0.072,0.201,0.335,122.403,5.093,2060.000
2070-2100_annual,303.666,248.999,20.624,29.855,2.654,0.021,0.000,0.021,16.380,368.588,-64.922,201.689,136.767,0.492,0.251,0.161,0.179,0.676,0.049,0.573,0.049,0.724,0.112,0.613,4.257,0.112,0.032,0.055,0.026,0.103,0.232,2.552,0.112,0.062,0.500,182.475,-82.422,
2070-2100_DJF,252.764,189.252,11.016,39.597,2.668,0.017,0.000,0.017,5.798,316.199,-63.435,153.294,89.859,0.323,0.138,0.090,0.095,0.734,0.178,2.223,0.175,0.909,0.115,0.778,7.742,0.097,0.025,0.050,0.022,0.108,0.226,2.175,0.097,-0.044,0.412,150.361,-169.242,2084.997
2070-2100_MAM,298.998,278.201,20.720,26.801,2.892,0.026,0.000,0.026,16.304,366.905,-67.907,225.343,157.436,0.567,0.276,0.155,0.203,1.468,0.016,0.084,0.019,1.487,0.274,1.291,6.549,0.268,0.089,0.139,0.040,0.249,0.580,3.971,0.269,0.177,0.631,230.290,-338.799,2085.000
2070-2100_JJA,362.817,296.519,29.486,24.022,2.657,0.024,0.000,0.024,26.676,421.904,-59.087,240.181,181.093,0.652,0.358,0.240,0.262,0.128,0.000,0.000,0.000,0.128,0.004,0.132,0.329,0.030,0.000,0.002,0.028,0.004,0.010,2.746,0.030,-0.004,0.571,208.491,149.257,2085.000
2070-2100_SON,299.054,230.672,21.094,29.182,2.397,0.016,0.000,0.016,16.540,368.332,-69.278,186.844,117.566,0.423,0.229,0.159,0.154,0.370,0.003,0.011,0.002,0.372,0.055,0.251,2.455,0.053,0.013,0.027,0.013,0.052,0.112,1.296,0.053,0.119,0.383,139.674,28.630,2085.000
