,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,316.147,250.898,23.214,25.481,2.880,0.016,0.000,0.016,19.072,382.803,-66.657,203.227,136.570,0.492,0.287,0.188,0.186,0.231,0.000,0.000,0.000,0.231,0.010,0.225,1.116,0.010,0.001,0.004,0.005,0.010,0.021,0.510,0.009,0.006,0.378,138.135,52.612,
2015-2045_DJF,267.239,181.716,12.149,38.957,2.767,0.025,0.000,0.025,7.615,324.570,-57.331,147.190,89.859,0.323,0.147,0.096,0.098,0.433,0.000,0.002,0.000,0.433,0.021,0.425,2.700,0.015,0.001,0.008,0.006,0.020,0.039,0.586,0.014,0.008,0.600,219.160,59.015,2030.005
2015-2045_MAM,312.438,277.327,23.281,24.753,3.103,0.021,0.000,0.021,19.001,381.004,-68.566,224.635,156.069,0.562,0.304,0.180,0.209,0.354,0.000,0.000,0.000,0.354,0.015,0.353,1.176,0.017,0.002,0.006,0.008,0.015,0.033,0.785,0.016,0.001,0.508,185.344,50.470,2030.000
2015-2045_JJA,374.815,310.901,33.250,15.360,3.095,0.007,0.000,0.007,29.997,441.097,-66.282,251.830,185.548,0.668,0.435,0.289,0.279,0.019,0.000,0.000,0.000,0.019,0.001,0.024,0.043,0.005,0.000,0.000,0.005,0.001,0.002,0.447,0.004,-0.005,0.169,61.540,51.488,2030.000
2015-2045_SON,309.075,232.108,23.971,23.086,2.551,0.010,0.000,0.010,19.456,383.427,-74.352,188.008,113.656,0.409,0.261,0.186,0.155,0.120,0.000,0.000,0.000,0.120,0.004,0.101,0.570,0.004,0.000,0.002,0.002,0.004,0.009,0.219,0.003,0.019,0.240,87.508,49.566,2030.000
2045-2075_annual,323.842,249.316,24.035,25.009,2.798,0.015,0.000,0.015,20.040,387.974,-64.133,201.946,137.813,0.496,0.292,0.196,0.190,0.201,0.000,0.000,0.000,0.201,0.006,0.195,0.872,0.006,0.000,0.002,0.004,0.006,0.013,0.397,0.005,0.006,0.369,134.650,61.522,
2045-2075_DJF,269.026,183.598,12.987,36.117,2.670,0.019,0.000,0.019,8.368,328.075,-59.049,148.714,89.665,0.323,0.153,0.101,0.099,0.324,0.000,0.000,0.000,0.324,0.009,0.324,1.848,0.006,0.000,0.003,0.003,0.009,0.017,0.315,0.005,-0.000,0.460,167.798,47.499,2060.000
2045-2075_MAM,317.810,275.842,24.037,25.279,2.997,0.026,0.000,0.026,19.837,385.295,-67.486,223.432,155.946,0.561,0.306,0.186,0.211,0.359,0.000,0.000,0.000,0.359,0.014,0.359,1.139,0.012,0.000,0.005,0.007,0.014,0.028,0.694,0.012,-0.000,0.617,225.046,89.774,2060.000
2045-2075_JJA,388.975,306.956,34.031,15.689,3.043,0.008,0.000,0.008,31.128,447.742,-58.767,248.634,189.867,0.684,0.442,0.300,0.287,0.011,0.000,0.000,0.000,0.011,0.000,0.011,0.020,0.004,0.000,0.000,0.004,0.000,0.000,0.395,0.003,-0.000,0.193,70.464,65.158,2060.000
2045-2075_SON,318.442,229.384,24.882,23.144,2.477,0.009,0.000,0.009,20.609,389.649,-71.207,185.801,114.594,0.413,0.263,0.195,0.158,0.112,0.000,0.000,0.000,0.112,0.003,0.086,0.495,0.003,0.000,0.001,0.002,0.003,0.006,0.181,0.002,0.026,0.206,75.285,43.187,2060.000
2070-2100_annual,326.399,250.903,24.555,23.579,2.810,0.013,0.000,0.013,20.561,390.713,-64.315,203.231,138.917,0.500,0.300,0.201,0.192,0.174,0.000,0.000,0.000,0.174,0.006,0.167,0.748,0.006,0.001,0.002,0.003,0.006,0.012,0.305,0.005,0.006,0.311,113.349,50.297,
2070-2100_DJF,270.847,185.934,13.804,34.176,2.633,0.015,0.000,0.014,9.102,331.475,-60.628,150.607,89.979,0.324,0.160,0.105,0.102,0.249,0.000,0.000,0.000,0.249,0.004,0.247,1.397,0.003,0.000,0.001,0.003,0.004,0.007,0.251,0.002,0.001,0.348,127.137,35.908,2084.997
2070-2100_MAM,320.607,278.132,24.722,22.783,2.987,0.019,0.000,0.019,20.557,389.147,-68.540,225.287,156.747,0.564,0.316,0.193,0.214,0.315,0.000,0.000,0.000,0.315,0.017,0.304,1.042,0.016,0.004,0.007,0.005,0.016,0.032,0.510,0.014,0.011,0.468,170.732,54.560,2085.000
2070-2100_JJA,395.572,305.619,34.557,15.374,3.080,0.008,0.000,0.008,31.719,451.253,-55.681,247.551,191.870,0.691,0.451,0.308,0.292,0.017,0.000,0.000,0.000,0.017,0.000,0.017,0.031,0.003,0.000,0.000,0.003,0.000,0.000,0.293,0.002,-0.000,0.193,70.512,63.474,2085.000
2070-2100_SON,317.399,232.474,24.933,22.171,2.533,0.010,0.000,0.010,20.646,389.827,-72.428,188.304,115.875,0.417,0.269,0.196,0.160,0.115,0.000,0.000,0.000,0.115,0.004,0.102,0.534,0.003,0.000,0.002,0.002,0.004,0.009,0.163,0.002,0.013,0.233,84.970,46.930,2085.000
