,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,348.978,239.045,24.440,47.720,4.355,0.012,0.000,0.012,21.271,392.912,-43.935,193.627,149.692,0.539,0.261,0.188,0.206,0.142,0.000,0.000,0.000,0.142,0.014,0.132,0.533,0.014,0.009,0.003,0.002,0.012,0.015,0.225,0.013,0.010,0.286,104.489,51.450,
2015-2045_DJF,297.183,194.166,18.989,38.907,2.964,0.006,0.000,0.006,13.812,353.972,-56.789,157.275,100.486,0.362,0.195,0.138,0.126,0.097,0.000,0.000,0.000,0.097,0.001,0.114,0.605,0.003,0.000,0.000,0.003,0.001,0.001,0.262,0.002,-0.017,0.138,50.192,7.780,2030.005
2015-2045_MAM,341.549,277.875,25.315,33.885,4.539,0.009,0.000,0.009,21.658,394.421,-52.871,225.079,172.208,0.620,0.340,0.194,0.238,0.139,0.000,0.000,0.000,0.139,0.010,0.133,0.439,0.010,0.004,0.004,0.002,0.012,0.016,0.239,0.010,0.005,0.216,78.804,26.561,2030.000
2015-2045_JJA,405.310,265.667,28.105,70.588,6.546,0.018,0.000,0.018,27.407,425.822,-20.512,215.190,194.678,0.701,0.272,0.224,0.277,0.131,0.000,0.000,0.000,0.131,0.002,0.128,0.264,0.002,0.000,0.001,0.002,0.002,0.003,0.169,0.002,0.003,0.423,154.290,107.028,2030.000
2015-2045_SON,350.890,217.371,25.254,47.328,3.333,0.015,0.000,0.015,22.073,396.725,-45.835,176.070,130.235,0.469,0.234,0.193,0.180,0.200,0.000,0.000,0.000,0.200,0.043,0.152,0.827,0.041,0.030,0.009,0.002,0.032,0.040,0.233,0.040,0.047,0.367,133.944,63.724,2030.000
2045-2075_annual,356.210,238.448,25.004,48.627,4.377,0.014,0.000,0.014,21.932,396.468,-40.258,193.143,152.885,0.550,0.264,0.193,0.212,0.149,0.000,0.000,0.000,0.149,0.017,0.133,0.466,0.017,0.012,0.003,0.002,0.015,0.013,0.202,0.016,0.017,0.325,118.773,64.488,
2045-2075_DJF,300.367,195.343,19.536,38.292,2.914,0.006,0.000,0.006,14.362,356.687,-56.320,158.228,101.907,0.367,0.199,0.142,0.129,0.091,0.000,0.000,0.000,0.091,0.001,0.092,0.425,0.002,0.000,0.000,0.002,0.001,0.002,0.203,0.002,-0.001,0.152,55.656,21.353,2060.000
2045-2075_MAM,346.950,275.912,25.780,35.536,4.577,0.011,0.000,0.011,22.230,397.464,-50.514,223.489,172.975,0.623,0.341,0.199,0.240,0.168,0.000,0.000,0.000,0.168,0.005,0.163,0.479,0.004,0.000,0.002,0.002,0.005,0.010,0.230,0.004,0.005,0.260,94.891,34.234,2060.000
2045-2075_JJA,415.735,265.292,28.742,70.961,6.550,0.020,0.000,0.020,28.105,429.783,-14.048,214.886,200.839,0.723,0.279,0.231,0.288,0.152,0.000,0.000,0.000,0.152,0.006,0.144,0.315,0.006,0.002,0.002,0.002,0.006,0.009,0.171,0.005,0.008,0.483,176.469,122.197,2060.000
2045-2075_SON,360.762,216.170,25.861,49.530,3.428,0.017,0.000,0.017,22.897,401.223,-40.461,175.098,134.636,0.485,0.236,0.200,0.188,0.187,0.000,0.000,0.000,0.187,0.055,0.132,0.649,0.054,0.045,0.006,0.002,0.047,0.029,0.204,0.053,0.055,0.403,147.166,79.498,2060.000
2070-2100_annual,358.325,241.596,25.408,47.509,4.390,0.013,0.000,0.013,22.310,398.482,-40.157,195.693,155.536,0.560,0.272,0.197,0.216,0.147,0.000,0.000,0.000,0.147,0.015,0.132,0.467,0.015,0.009,0.003,0.002,0.016,0.016,0.224,0.014,0.015,0.317,115.773,62.493,
2070-2100_DJF,302.907,197.211,20.035,37.295,2.809,0.006,0.000,0.006,14.858,359.124,-56.217,159.741,103.524,0.373,0.203,0.146,0.132,0.094,0.000,0.000,0.000,0.094,0.004,0.098,0.475,0.005,0.001,0.001,0.003,0.004,0.007,0.273,0.004,-0.004,0.137,50.089,12.524,2084.997
2070-2100_MAM,348.814,280.020,26.185,34.450,4.729,0.008,0.000,0.008,22.610,399.533,-50.719,226.817,176.098,0.634,0.353,0.203,0.246,0.112,0.000,0.000,0.000,0.112,0.003,0.110,0.311,0.003,0.000,0.001,0.002,0.003,0.007,0.206,0.003,0.002,0.185,67.552,26.424,2085.000
2070-2100_JJA,419.758,266.599,29.132,70.657,6.599,0.020,0.000,0.020,28.472,431.876,-12.118,215.946,203.828,0.734,0.286,0.236,0.294,0.157,0.000,0.000,0.000,0.157,0.006,0.146,0.323,0.006,0.002,0.002,0.001,0.007,0.010,0.142,0.005,0.011,0.485,176.918,121.755,2085.000
2070-2100_SON,360.778,221.480,26.184,47.437,3.380,0.019,0.000,0.019,23.165,402.680,-41.902,179.399,137.497,0.495,0.245,0.203,0.192,0.223,0.000,0.000,0.000,0.223,0.046,0.174,0.762,0.044,0.032,0.009,0.003,0.051,0.042,0.278,0.044,0.050,0.460,167.832,88.591,2085.000
