,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.209,234.921,25.410,41.081,2.559,0.018,0.000,0.018,22.842,402.110,-45.901,190.286,144.386,0.520,0.260,0.202,0.202,0.567,0.000,0.000,0.000,0.567,0.034,0.537,1.653,0.034,0.006,0.015,0.013,0.032,0.071,1.299,0.034,0.030,0.441,160.803,-47.756,
2015-2045_DJF,297.994,179.108,17.354,54.651,2.338,0.017,0.000,0.017,13.288,351.473,-53.479,145.077,91.599,0.330,0.143,0.127,0.111,0.401,0.000,0.000,0.000,0.401,0.032,0.387,2.072,0.034,0.007,0.015,0.012,0.026,0.068,1.235,0.034,0.014,0.410,149.593,-4.017,2030.005
2015-2045_MAM,346.758,270.447,25.704,31.266,2.677,0.019,0.000,0.019,22.535,399.288,-52.531,219.062,166.531,0.600,0.303,0.199,0.231,0.633,0.000,0.000,0.000,0.633,0.034,0.603,1.568,0.033,0.002,0.019,0.013,0.033,0.084,1.261,0.032,0.030,0.446,162.786,-69.060,2030.000
2015-2045_JJA,426.347,274.810,32.588,38.814,3.010,0.023,0.000,0.023,32.434,455.183,-28.835,222.596,193.761,0.698,0.361,0.279,0.289,0.850,0.000,0.000,0.000,0.850,0.048,0.796,1.678,0.042,0.013,0.016,0.013,0.047,0.082,1.280,0.042,0.054,0.542,197.922,-107.917,2030.000
2015-2045_SON,352.574,214.016,25.842,39.839,2.202,0.015,0.000,0.015,22.926,401.511,-48.937,173.353,124.416,0.448,0.232,0.200,0.174,0.381,0.000,0.000,0.000,0.381,0.023,0.359,1.297,0.027,0.003,0.010,0.014,0.022,0.049,1.421,0.028,0.021,0.363,132.387,-8.763,2030.000
2045-2075_annual,362.082,234.188,26.072,41.666,2.549,0.019,0.000,0.019,23.680,406.750,-44.668,189.692,145.025,0.522,0.262,0.209,0.204,0.608,0.000,0.000,0.000,0.608,0.038,0.569,1.582,0.038,0.011,0.014,0.013,0.040,0.065,1.312,0.038,0.039,0.466,170.088,-51.442,
2045-2075_DJF,301.208,180.812,18.111,51.843,2.313,0.015,0.000,0.015,13.971,354.831,-53.622,146.458,92.836,0.334,0.150,0.132,0.115,0.355,0.000,0.000,0.000,0.355,0.025,0.326,1.614,0.026,0.005,0.011,0.010,0.026,0.050,1.027,0.026,0.029,0.362,132.009,3.337,2060.000
2045-2075_MAM,352.961,268.125,26.177,33.023,2.604,0.023,0.000,0.023,23.203,402.856,-49.895,217.181,167.286,0.602,0.301,0.203,0.234,0.716,0.000,0.000,0.000,0.716,0.037,0.677,1.686,0.034,0.006,0.014,0.013,0.038,0.068,1.316,0.034,0.039,0.558,203.504,-56.045,2060.000
2045-2075_JJA,429.193,274.547,33.375,39.653,3.055,0.026,0.000,0.026,33.445,461.272,-32.079,222.383,190.304,0.685,0.361,0.290,0.286,0.919,0.000,0.000,0.000,0.919,0.058,0.845,1.771,0.052,0.020,0.019,0.013,0.061,0.090,1.320,0.052,0.074,0.620,226.361,-101.249,2060.000
2045-2075_SON,363.811,211.998,26.477,42.349,2.218,0.013,0.000,0.013,23.919,407.043,-43.232,171.718,128.486,0.463,0.234,0.207,0.181,0.433,0.000,0.000,0.000,0.433,0.033,0.419,1.254,0.041,0.013,0.011,0.016,0.035,0.054,1.584,0.041,0.014,0.321,117.167,-50.748,2060.000
2070-2100_annual,363.807,237.492,26.517,40.214,2.553,0.018,0.000,0.018,24.149,409.307,-45.500,192.368,146.869,0.529,0.270,0.213,0.208,0.547,0.000,0.000,0.000,0.547,0.034,0.513,1.364,0.034,0.009,0.013,0.012,0.034,0.060,1.169,0.033,0.034,0.433,158.210,-41.299,
2070-2100_DJF,303.740,183.046,18.727,50.744,2.242,0.011,0.000,0.011,14.599,357.916,-54.176,148.267,94.091,0.339,0.154,0.137,0.117,0.231,0.000,0.000,0.000,0.231,0.006,0.226,1.034,0.012,0.000,0.002,0.010,0.006,0.012,1.017,0.012,0.005,0.262,95.460,8.708,2084.997
2070-2100_MAM,356.058,272.192,26.692,29.963,2.618,0.017,0.000,0.017,23.757,405.923,-49.865,220.476,170.610,0.614,0.314,0.209,0.240,0.622,0.000,0.000,0.000,0.622,0.027,0.584,1.417,0.024,0.003,0.011,0.010,0.027,0.053,0.987,0.024,0.038,0.413,150.686,-70.949,2085.000
2070-2100_JJA,431.270,276.019,33.838,39.431,3.124,0.027,0.000,0.027,33.924,464.181,-32.910,223.576,190.665,0.686,0.368,0.297,0.288,0.925,0.000,0.000,0.000,0.925,0.069,0.837,1.773,0.060,0.026,0.022,0.011,0.069,0.103,1.125,0.059,0.088,0.641,234.004,-93.206,2085.000
2070-2100_SON,362.993,217.442,26.661,40.930,2.217,0.017,0.000,0.017,24.132,408.204,-45.211,176.128,130.917,0.471,0.240,0.209,0.185,0.401,0.000,0.000,0.000,0.401,0.031,0.399,1.225,0.039,0.008,0.015,0.016,0.033,0.070,1.547,0.039,0.002,0.415,151.407,-8.428,2085.000
