,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,332.162,251.088,25.834,21.646,4.498,0.009,0.000,0.009,21.253,394.203,-62.041,203.381,141.340,0.509,0.383,0.214,0.199,0.234,0.004,0.036,0.004,0.238,0.011,0.232,1.066,0.011,0.001,0.005,0.005,0.011,0.023,0.521,0.010,0.002,0.213,77.903,-10.343,
2015-2045_DJF,280.497,184.480,14.871,33.867,4.186,0.015,0.000,0.014,10.422,337.690,-57.194,149.429,92.235,0.332,0.199,0.112,0.107,0.343,0.018,0.145,0.018,0.360,0.012,0.378,2.185,0.010,0.001,0.003,0.006,0.011,0.021,0.570,0.009,-0.035,0.349,127.274,-13.869,2030.005
2015-2045_MAM,332.601,273.659,26.063,20.837,4.401,0.012,0.000,0.012,21.439,393.791,-61.189,221.663,160.474,0.578,0.387,0.207,0.223,0.410,0.000,0.000,0.000,0.410,0.023,0.395,1.296,0.021,0.002,0.011,0.008,0.022,0.051,0.759,0.020,0.015,0.295,107.691,-44.032,2030.000
2015-2045_JJA,390.603,312.325,35.752,12.562,5.104,0.001,0.000,0.001,31.995,453.126,-62.523,252.983,190.460,0.686,0.577,0.325,0.292,0.021,0.000,0.000,0.000,0.021,0.000,0.024,0.052,0.005,0.000,0.000,0.005,0.000,0.001,0.489,0.004,-0.003,0.030,10.872,0.367,2030.000
2015-2045_SON,323.860,232.400,26.445,19.530,4.292,0.008,0.000,0.008,20.944,391.080,-67.220,188.244,121.024,0.436,0.366,0.211,0.170,0.163,0.000,0.000,0.000,0.163,0.009,0.131,0.748,0.008,0.001,0.004,0.003,0.009,0.020,0.263,0.006,0.032,0.182,66.604,16.383,2030.000
2045-2075_annual,339.118,249.957,26.573,21.402,4.451,0.009,0.000,0.009,22.156,399.196,-60.078,202.465,142.387,0.513,0.390,0.222,0.202,0.239,0.000,0.000,0.000,0.239,0.011,0.228,0.993,0.011,0.001,0.005,0.005,0.011,0.025,0.506,0.010,0.011,0.216,78.964,-7.939,
2045-2075_DJF,282.487,186.042,15.597,31.928,4.098,0.012,0.000,0.012,10.998,340.440,-57.953,150.694,92.741,0.334,0.207,0.117,0.109,0.328,0.000,0.000,0.000,0.328,0.012,0.332,1.831,0.010,0.000,0.005,0.005,0.012,0.027,0.493,0.009,-0.004,0.293,106.880,-17.536,2060.000
2045-2075_MAM,337.782,272.008,26.697,21.729,4.332,0.018,0.000,0.018,22.173,397.698,-59.915,220.326,160.411,0.577,0.389,0.213,0.225,0.454,0.000,0.000,0.000,0.454,0.021,0.442,1.427,0.019,0.000,0.011,0.008,0.021,0.051,0.805,0.019,0.012,0.424,154.846,-13.293,2060.000
2045-2075_JJA,403.064,309.037,36.498,12.843,5.067,0.001,0.000,0.001,33.224,460.495,-57.432,250.320,192.889,0.694,0.585,0.337,0.298,0.027,0.000,0.000,0.000,0.027,0.000,0.027,0.052,0.005,0.000,0.000,0.005,0.000,0.000,0.492,0.004,0.000,0.028,10.165,-1.048,2060.000
2045-2075_SON,331.968,231.306,27.297,19.287,4.299,0.005,0.000,0.005,22.013,396.993,-65.024,187.358,122.333,0.440,0.375,0.220,0.174,0.148,0.000,0.000,0.000,0.148,0.011,0.112,0.674,0.010,0.002,0.005,0.002,0.011,0.023,0.232,0.009,0.036,0.121,44.123,0.023,2060.000
2070-2100_annual,340.981,251.562,27.058,20.272,4.519,0.007,0.000,0.007,22.673,402.057,-61.075,203.765,142.690,0.514,0.399,0.227,0.203,0.193,0.000,0.000,0.000,0.193,0.008,0.185,0.795,0.008,0.001,0.004,0.004,0.008,0.018,0.357,0.007,0.008,0.173,63.093,-7.123,
2070-2100_DJF,284.348,187.830,16.320,30.339,4.097,0.010,0.000,0.010,11.595,343.278,-58.929,152.142,93.213,0.336,0.216,0.121,0.111,0.277,0.000,0.000,0.000,0.277,0.009,0.272,1.506,0.008,0.001,0.003,0.004,0.009,0.019,0.386,0.007,0.005,0.240,87.564,-14.074,2084.997
2070-2100_MAM,341.002,275.726,27.390,19.617,4.388,0.012,0.000,0.012,22.889,401.647,-60.645,223.338,162.694,0.586,0.404,0.220,0.230,0.323,0.000,0.000,0.000,0.323,0.010,0.319,0.955,0.009,0.001,0.004,0.005,0.010,0.020,0.535,0.009,0.004,0.278,101.407,-18.216,2085.000
2070-2100_JJA,406.831,307.340,37.060,12.709,5.094,0.001,0.000,0.001,34.097,465.812,-58.981,248.945,189.964,0.684,0.589,0.346,0.294,0.024,0.000,0.000,0.000,0.024,0.000,0.024,0.047,0.003,0.000,0.000,0.003,0.000,0.000,0.313,0.002,-0.001,0.026,9.629,0.011,2085.000
2070-2100_SON,330.538,233.933,27.258,18.597,4.487,0.006,0.000,0.006,21.887,396.294,-65.756,189.485,123.730,0.445,0.384,0.220,0.176,0.150,0.000,0.000,0.000,0.150,0.014,0.127,0.684,0.013,0.003,0.007,0.002,0.014,0.031,0.194,0.012,0.024,0.148,54.145,3.770,2085.000
