,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,312.430,253.422,23.160,26.750,3.132,0.012,0.000,0.012,18.916,381.353,-68.922,205.272,136.349,0.491,0.289,0.183,0.185,0.232,0.004,0.036,0.004,0.237,0.011,0.230,1.105,0.011,0.001,0.005,0.005,0.011,0.024,0.530,0.010,0.002,0.288,105.161,17.449,
2015-2045_DJF,268.241,192.398,13.182,40.735,3.206,0.019,0.000,0.019,8.661,329.248,-61.007,155.842,94.836,0.341,0.159,0.101,0.106,0.340,0.018,0.145,0.018,0.358,0.012,0.376,2.282,0.010,0.001,0.004,0.006,0.012,0.022,0.583,0.009,-0.035,0.456,166.511,26.023,2030.005
2015-2045_MAM,313.000,274.223,23.284,25.627,3.165,0.017,0.000,0.017,19.021,380.762,-67.762,222.120,154.358,0.556,0.304,0.177,0.207,0.407,0.000,0.000,0.000,0.407,0.023,0.393,1.328,0.021,0.002,0.011,0.008,0.023,0.052,0.772,0.021,0.015,0.414,150.938,0.000,2030.000
2015-2045_JJA,359.303,309.337,32.032,17.166,3.142,0.003,0.000,0.003,28.631,432.850,-73.547,250.563,177.016,0.637,0.411,0.270,0.263,0.021,0.000,0.000,0.000,0.021,0.000,0.024,0.054,0.005,0.000,0.000,0.005,0.000,0.001,0.495,0.005,-0.003,0.066,24.177,13.678,2030.000
2015-2045_SON,308.280,236.367,23.959,23.709,3.014,0.009,0.000,0.009,19.156,381.548,-73.268,191.457,118.189,0.425,0.281,0.184,0.161,0.162,0.000,0.000,0.000,0.162,0.009,0.129,0.776,0.008,0.001,0.004,0.003,0.009,0.021,0.266,0.007,0.033,0.219,79.926,30.400,2030.000
2045-2075_annual,317.628,252.390,23.798,26.644,3.090,0.012,0.000,0.012,19.609,385.015,-67.386,204.436,137.049,0.493,0.293,0.189,0.187,0.237,0.000,0.000,0.000,0.237,0.011,0.226,1.027,0.011,0.001,0.005,0.005,0.011,0.025,0.512,0.010,0.011,0.296,107.867,21.514,
2045-2075_DJF,269.930,194.162,13.856,38.314,3.145,0.015,0.000,0.015,9.185,331.709,-61.779,157.271,95.492,0.344,0.167,0.105,0.108,0.325,0.000,0.000,0.000,0.325,0.012,0.330,1.913,0.010,0.000,0.005,0.005,0.012,0.027,0.499,0.009,-0.005,0.366,133.655,9.700,2060.000
2045-2075_MAM,317.523,272.171,23.840,26.796,3.127,0.025,0.000,0.025,19.648,383.993,-66.470,220.459,153.989,0.554,0.304,0.182,0.208,0.451,0.000,0.000,0.000,0.451,0.022,0.439,1.463,0.019,0.000,0.011,0.008,0.022,0.052,0.815,0.019,0.012,0.596,217.710,50.349,2060.000
2045-2075_JJA,367.290,306.421,32.623,17.860,3.093,0.003,0.000,0.003,29.379,437.158,-69.868,248.201,178.333,0.642,0.411,0.278,0.266,0.026,0.000,0.000,0.000,0.026,0.000,0.026,0.053,0.005,0.000,0.000,0.005,0.000,0.000,0.498,0.004,0.000,0.066,24.253,13.189,2060.000
2045-2075_SON,314.820,235.498,24.690,23.802,2.995,0.006,0.000,0.006,20.029,386.183,-71.363,190.754,119.391,0.430,0.285,0.191,0.164,0.147,0.000,0.000,0.000,0.147,0.011,0.110,0.694,0.010,0.002,0.005,0.002,0.011,0.022,0.234,0.009,0.037,0.153,55.780,12.492,2060.000
2070-2100_annual,319.155,254.296,24.257,25.092,3.151,0.010,0.000,0.010,19.978,386.935,-67.779,205.980,138.201,0.498,0.302,0.194,0.190,0.192,0.000,0.000,0.000,0.192,0.008,0.184,0.822,0.008,0.001,0.003,0.004,0.008,0.017,0.360,0.007,0.008,0.235,85.862,16.126,
2070-2100_DJF,271.553,195.952,14.512,36.511,3.134,0.013,0.000,0.013,9.741,334.304,-62.751,158.721,95.970,0.345,0.174,0.108,0.110,0.275,0.000,0.000,0.000,0.275,0.009,0.270,1.571,0.008,0.000,0.003,0.004,0.009,0.020,0.389,0.007,0.005,0.313,114.135,13.048,2084.997
2070-2100_MAM,319.330,276.711,24.530,23.831,3.165,0.016,0.000,0.016,20.269,387.281,-67.951,224.136,156.185,0.562,0.319,0.189,0.213,0.321,0.000,0.000,0.000,0.321,0.010,0.317,0.976,0.010,0.001,0.004,0.005,0.010,0.020,0.538,0.009,0.004,0.384,140.062,21.108,2085.000
2070-2100_JJA,371.763,304.854,33.099,17.659,3.171,0.003,0.000,0.003,29.775,439.454,-67.691,246.932,179.241,0.645,0.421,0.285,0.269,0.023,0.000,0.000,0.000,0.023,0.000,0.024,0.048,0.003,0.000,0.000,0.003,0.000,0.000,0.315,0.002,-0.001,0.065,23.614,14.106,2085.000
2070-2100_SON,312.991,238.370,24.703,22.561,3.133,0.008,0.000,0.008,19.929,385.672,-72.681,193.079,120.399,0.433,0.294,0.191,0.165,0.149,0.000,0.000,0.000,0.149,0.014,0.125,0.705,0.013,0.004,0.007,0.002,0.014,0.030,0.195,0.012,0.025,0.181,65.965,16.182,2085.000
