,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,345.571,232.516,24.616,38.116,2.243,0.028,0.000,0.028,21.688,396.641,-51.070,188.338,137.268,0.494,0.245,0.198,0.190,1.118,0.000,0.000,0.000,1.118,0.152,0.971,3.993,0.152,0.050,0.070,0.032,0.131,0.299,3.190,0.152,0.148,0.676,246.865,-162.875,
2015-2045_DJF,284.532,174.539,15.055,50.564,2.137,0.026,0.000,0.025,10.523,338.259,-53.727,141.377,87.650,0.316,0.131,0.113,0.102,0.901,0.000,0.000,0.000,0.901,0.163,0.769,6.261,0.158,0.058,0.071,0.029,0.138,0.301,2.918,0.158,0.132,0.616,224.793,-113.426,2030.005
2015-2045_MAM,338.276,266.371,24.819,31.630,2.401,0.032,0.000,0.032,21.515,394.287,-56.011,215.761,159.750,0.575,0.280,0.193,0.219,1.612,0.000,0.000,0.000,1.612,0.291,1.334,4.756,0.282,0.107,0.139,0.036,0.233,0.576,3.575,0.282,0.278,0.758,276.708,-313.137,2030.000
2015-2045_JJA,416.302,275.592,33.136,34.039,2.453,0.036,0.000,0.036,32.444,455.576,-39.274,223.230,183.955,0.662,0.346,0.288,0.276,1.357,0.000,0.000,0.000,1.357,0.105,1.245,2.707,0.103,0.028,0.042,0.033,0.104,0.194,3.256,0.103,0.112,0.874,318.896,-173.268,2030.000
2015-2045_SON,341.956,212.225,25.277,36.453,1.975,0.019,0.000,0.019,22.058,397.323,-55.367,171.902,116.535,0.420,0.220,0.197,0.162,0.595,0.000,0.000,0.000,0.595,0.049,0.527,2.274,0.063,0.005,0.027,0.030,0.049,0.121,3.004,0.063,0.068,0.454,165.755,-49.483,2030.000
2045-2075_annual,352.339,231.659,25.346,38.706,2.219,0.030,0.000,0.030,22.554,401.353,-49.014,187.644,138.630,0.499,0.247,0.205,0.194,1.152,0.000,0.000,0.000,1.152,0.131,1.021,3.608,0.131,0.038,0.062,0.032,0.119,0.265,3.163,0.131,0.132,0.710,259.309,-161.153,
2045-2075_DJF,287.784,176.123,15.901,47.939,2.104,0.022,0.000,0.022,11.303,342.004,-54.220,142.660,88.440,0.318,0.138,0.118,0.105,0.719,0.000,0.000,0.000,0.719,0.086,0.625,4.338,0.085,0.025,0.035,0.025,0.073,0.156,2.493,0.085,0.094,0.520,189.767,-69.398,2060.000
2045-2075_MAM,344.911,263.984,25.405,33.251,2.325,0.038,0.000,0.038,22.287,398.356,-53.445,213.827,160.382,0.577,0.278,0.198,0.222,1.693,0.000,0.000,0.000,1.693,0.253,1.454,4.746,0.239,0.075,0.131,0.034,0.217,0.543,3.388,0.240,0.239,0.914,333.624,-284.689,2060.000
2045-2075_JJA,422.376,275.091,33.938,34.898,2.489,0.039,0.000,0.039,33.360,461.109,-38.734,222.824,184.091,0.663,0.349,0.299,0.278,1.482,0.000,0.000,0.000,1.482,0.111,1.360,2.970,0.107,0.022,0.050,0.034,0.107,0.227,3.414,0.107,0.123,0.942,343.745,-191.558,2060.000
2045-2075_SON,353.048,210.131,25.965,38.915,1.953,0.019,0.000,0.019,23.055,402.813,-49.765,170.206,120.441,0.434,0.221,0.205,0.169,0.702,0.000,0.000,0.000,0.702,0.075,0.632,2.379,0.092,0.027,0.030,0.034,0.076,0.133,3.346,0.092,0.070,0.460,167.762,-96.496,2060.000
2070-2100_annual,354.372,234.743,25.862,37.121,2.225,0.027,0.000,0.027,23.090,404.223,-49.851,190.142,140.291,0.505,0.255,0.211,0.197,1.076,0.000,0.000,0.000,1.076,0.120,0.956,3.271,0.120,0.036,0.056,0.029,0.109,0.241,2.824,0.120,0.120,0.645,235.379,-157.472,
2070-2100_DJF,290.273,178.470,16.621,46.539,2.050,0.015,0.000,0.015,12.012,345.396,-55.123,144.561,89.438,0.322,0.143,0.123,0.107,0.556,0.000,0.000,0.000,0.556,0.051,0.511,3.397,0.058,0.008,0.026,0.024,0.050,0.116,2.342,0.058,0.045,0.367,133.971,-73.502,2084.997
2070-2100_MAM,348.284,267.564,26.045,30.138,2.325,0.031,0.000,0.031,23.008,402.308,-54.023,216.727,162.704,0.586,0.290,0.205,0.227,1.496,0.000,0.000,0.000,1.496,0.223,1.271,4.043,0.210,0.077,0.106,0.027,0.180,0.442,2.714,0.210,0.225,0.747,272.738,-267.987,2085.000
2070-2100_JJA,425.602,276.462,34.412,34.587,2.551,0.040,0.000,0.040,33.816,463.859,-38.257,223.934,185.677,0.668,0.358,0.306,0.282,1.537,0.000,0.000,0.000,1.537,0.133,1.366,3.036,0.121,0.038,0.053,0.030,0.132,0.239,2.975,0.120,0.171,0.964,351.983,-190.375,2085.000
2070-2100_SON,352.067,215.180,26.194,37.404,1.968,0.021,0.000,0.021,23.312,404.193,-52.126,174.295,122.169,0.440,0.226,0.207,0.172,0.702,0.000,0.000,0.000,0.702,0.072,0.665,2.601,0.090,0.020,0.037,0.033,0.070,0.166,3.260,0.091,0.037,0.494,180.269,-95.733,2085.000
