,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.382,242.305,25.736,41.135,3.940,0.010,0.000,0.010,22.267,398.463,-46.081,196.267,150.186,0.541,0.295,0.203,0.210,0.196,0.000,0.000,0.000,0.196,0.014,0.186,0.976,0.014,0.004,0.006,0.004,0.013,0.028,0.432,0.013,0.010,0.248,90.590,17.670,
2015-2045_DJF,297.424,191.946,18.809,39.463,3.439,0.010,0.000,0.010,13.922,354.534,-57.110,155.476,98.367,0.354,0.200,0.137,0.123,0.311,0.000,0.000,0.000,0.311,0.023,0.305,2.086,0.019,0.006,0.008,0.006,0.020,0.040,0.554,0.018,0.006,0.236,86.140,-31.731,2030.005
2015-2045_MAM,346.215,276.129,26.521,31.412,4.162,0.010,0.000,0.010,22.677,399.991,-53.776,223.665,169.888,0.612,0.355,0.207,0.238,0.259,0.000,0.000,0.000,0.259,0.010,0.264,0.894,0.013,0.000,0.007,0.006,0.010,0.031,0.599,0.013,-0.005,0.250,91.385,-9.589,2030.000
2015-2045_JJA,412.711,276.393,30.649,55.309,4.836,0.009,0.000,0.009,29.145,435.800,-23.088,223.878,200.790,0.723,0.347,0.254,0.294,0.046,0.000,0.000,0.000,0.046,0.001,0.052,0.118,0.004,0.000,0.000,0.004,0.001,0.003,0.355,0.004,-0.006,0.215,78.311,58.163,2030.000
2015-2045_SON,352.115,223.578,26.842,38.291,3.305,0.012,0.000,0.012,23.171,402.728,-50.613,181.098,130.485,0.470,0.278,0.210,0.184,0.171,0.000,0.000,0.000,0.171,0.023,0.127,0.827,0.021,0.010,0.008,0.002,0.022,0.038,0.221,0.020,0.044,0.292,106.611,53.271,2030.000
2045-2075_annual,359.972,241.184,26.301,41.928,3.929,0.011,0.000,0.011,22.962,402.228,-42.256,195.359,153.103,0.551,0.298,0.208,0.216,0.197,0.000,0.000,0.000,0.197,0.014,0.184,0.815,0.014,0.005,0.005,0.004,0.013,0.024,0.366,0.013,0.014,0.255,93.188,21.348,
2045-2075_DJF,300.440,193.158,19.539,36.931,3.431,0.007,0.000,0.007,14.546,357.630,-57.190,156.458,99.268,0.357,0.210,0.143,0.126,0.229,0.000,0.000,0.000,0.229,0.006,0.241,1.350,0.005,0.000,0.002,0.003,0.006,0.013,0.303,0.005,-0.012,0.179,65.333,-24.389,2060.000
2045-2075_MAM,351.990,274.354,27.020,33.070,4.103,0.015,0.000,0.015,23.323,403.445,-51.456,222.227,170.771,0.615,0.354,0.212,0.241,0.418,0.000,0.000,0.000,0.418,0.041,0.380,1.399,0.038,0.017,0.016,0.006,0.039,0.070,0.580,0.037,0.038,0.354,129.162,-23.033,2060.000
2045-2075_JJA,423.263,274.505,31.121,56.668,4.848,0.011,0.000,0.011,29.783,439.487,-16.224,222.349,206.125,0.742,0.349,0.260,0.303,0.034,0.000,0.000,0.000,0.034,0.000,0.034,0.076,0.004,0.000,0.000,0.004,0.000,0.000,0.395,0.003,-0.000,0.257,93.814,80.190,2060.000
2045-2075_SON,363.079,221.581,27.407,40.936,3.319,0.010,0.000,0.010,24.046,407.547,-44.468,179.481,135.013,0.486,0.277,0.217,0.192,0.109,0.000,0.000,0.000,0.109,0.008,0.079,0.439,0.008,0.003,0.003,0.002,0.006,0.012,0.182,0.007,0.029,0.230,83.804,52.077,2060.000
2070-2100_annual,362.206,243.871,26.737,40.658,3.960,0.010,0.000,0.010,23.348,404.296,-42.090,197.535,155.445,0.560,0.308,0.213,0.220,0.158,0.000,0.000,0.000,0.158,0.010,0.149,0.661,0.010,0.003,0.003,0.003,0.008,0.017,0.279,0.009,0.010,0.245,89.401,31.898,
2070-2100_DJF,303.355,195.045,20.167,36.178,3.317,0.007,0.000,0.007,15.157,360.655,-57.300,157.986,100.687,0.362,0.214,0.148,0.129,0.201,0.000,0.000,0.000,0.201,0.003,0.203,1.126,0.004,0.000,0.001,0.003,0.003,0.006,0.266,0.003,-0.002,0.178,65.097,-9.948,2084.997
2070-2100_MAM,353.885,278.953,27.496,31.050,4.208,0.011,0.000,0.011,23.740,405.747,-51.862,225.952,174.090,0.627,0.369,0.218,0.247,0.258,0.000,0.000,0.000,0.258,0.015,0.244,0.836,0.014,0.003,0.006,0.004,0.014,0.031,0.397,0.013,0.014,0.253,92.326,-1.460,2085.000
2070-2100_JJA,427.890,274.495,31.495,56.452,4.910,0.011,0.000,0.011,30.130,441.509,-13.619,222.341,208.722,0.751,0.357,0.265,0.308,0.032,0.000,0.000,0.000,0.032,0.000,0.032,0.071,0.003,0.000,0.000,0.003,0.000,0.000,0.256,0.002,0.001,0.258,94.072,81.854,2085.000
2070-2100_SON,362.561,225.853,27.674,38.848,3.385,0.012,0.000,0.012,24.215,408.476,-45.914,182.941,137.026,0.493,0.289,0.219,0.195,0.142,0.000,0.000,0.000,0.142,0.020,0.117,0.620,0.019,0.010,0.006,0.002,0.013,0.031,0.194,0.018,0.026,0.290,105.820,56.608,2085.000
