,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,348.625,239.609,24.432,47.566,4.273,0.013,0.000,0.013,21.281,393.071,-44.446,194.083,149.637,0.539,0.260,0.188,0.206,0.158,0.000,0.000,0.000,0.158,0.016,0.147,0.564,0.016,0.009,0.004,0.003,0.013,0.017,0.264,0.015,0.011,0.311,113.590,54.684,
2015-2045_DJF,295.278,194.406,18.589,40.853,2.942,0.006,0.000,0.006,13.416,352.032,-56.754,157.469,100.715,0.363,0.189,0.135,0.125,0.112,0.000,0.000,0.000,0.112,0.002,0.128,0.635,0.003,0.000,0.000,0.003,0.002,0.002,0.305,0.002,-0.016,0.144,52.701,5.075,2030.005
2015-2045_MAM,341.569,278.161,25.383,33.272,4.411,0.009,0.000,0.009,21.763,395.046,-53.477,225.310,171.833,0.619,0.338,0.195,0.237,0.155,0.000,0.000,0.000,0.155,0.011,0.148,0.463,0.012,0.005,0.004,0.003,0.013,0.019,0.277,0.011,0.007,0.227,82.863,24.890,2030.000
2015-2045_JJA,406.053,267.115,28.395,68.761,6.389,0.020,0.000,0.020,27.703,427.535,-21.482,216.363,194.881,0.702,0.276,0.227,0.279,0.149,0.000,0.000,0.000,0.149,0.003,0.146,0.310,0.003,0.000,0.001,0.002,0.003,0.005,0.200,0.002,0.003,0.485,176.846,122.898,2030.000
2015-2045_SON,350.594,217.644,25.259,47.246,3.317,0.016,0.000,0.016,22.099,396.923,-46.329,176.292,129.963,0.468,0.234,0.194,0.180,0.215,0.000,0.000,0.000,0.215,0.047,0.165,0.853,0.045,0.032,0.010,0.003,0.035,0.044,0.276,0.044,0.050,0.387,141.075,65.029,2030.000
2045-2075_annual,355.735,238.992,25.013,48.473,4.294,0.015,0.000,0.015,21.955,396.690,-40.955,193.584,152.629,0.549,0.263,0.194,0.211,0.167,0.000,0.000,0.000,0.167,0.018,0.149,0.507,0.018,0.012,0.003,0.002,0.016,0.015,0.237,0.017,0.018,0.355,129.709,69.135,
2045-2075_DJF,298.508,195.658,19.173,40.312,2.893,0.007,0.000,0.007,13.999,354.900,-56.392,158.483,102.091,0.368,0.194,0.140,0.128,0.105,0.000,0.000,0.000,0.105,0.002,0.106,0.464,0.003,0.000,0.000,0.002,0.002,0.003,0.232,0.002,-0.001,0.162,59.298,19.931,2060.000
2045-2075_MAM,347.205,276.061,25.861,34.830,4.451,0.011,0.000,0.011,22.363,398.235,-51.030,223.609,172.579,0.621,0.340,0.200,0.240,0.187,0.000,0.000,0.000,0.187,0.006,0.181,0.519,0.005,0.000,0.003,0.003,0.006,0.014,0.270,0.005,0.007,0.276,100.700,33.074,2060.000
2045-2075_JJA,415.719,266.712,29.040,69.166,6.392,0.023,0.000,0.023,28.387,431.432,-15.712,216.037,200.325,0.721,0.282,0.235,0.288,0.173,0.000,0.000,0.000,0.173,0.007,0.164,0.368,0.007,0.003,0.002,0.002,0.007,0.011,0.204,0.006,0.010,0.554,202.294,140.373,2060.000
2045-2075_SON,360.456,216.457,25.876,49.435,3.404,0.018,0.000,0.018,22.927,401.439,-40.983,175.330,134.347,0.484,0.236,0.200,0.187,0.201,0.000,0.000,0.000,0.201,0.057,0.144,0.677,0.057,0.047,0.007,0.002,0.050,0.031,0.241,0.056,0.056,0.426,155.465,82.357,2060.000
2070-2100_annual,357.779,242.171,25.424,47.389,4.304,0.014,0.000,0.014,22.342,398.760,-40.981,196.159,155.178,0.559,0.271,0.198,0.216,0.163,0.000,0.000,0.000,0.163,0.016,0.147,0.504,0.016,0.010,0.004,0.003,0.017,0.018,0.262,0.015,0.016,0.347,126.518,67.276,
2070-2100_DJF,301.004,197.503,19.699,39.333,2.798,0.006,0.000,0.006,14.514,357.422,-56.418,159.977,103.560,0.373,0.198,0.144,0.131,0.106,0.000,0.000,0.000,0.106,0.004,0.110,0.507,0.006,0.001,0.001,0.003,0.004,0.008,0.309,0.005,-0.004,0.143,52.062,9.897,2084.997
2070-2100_MAM,349.178,280.108,26.269,33.716,4.590,0.008,0.000,0.008,22.757,400.389,-51.211,226.888,175.677,0.632,0.351,0.204,0.245,0.125,0.000,0.000,0.000,0.125,0.004,0.122,0.335,0.004,0.000,0.002,0.002,0.004,0.009,0.240,0.004,0.003,0.200,73.086,27.298,2085.000
2070-2100_JJA,419.460,268.182,29.432,68.898,6.433,0.023,0.000,0.023,28.764,433.588,-14.128,217.227,203.099,0.731,0.289,0.239,0.294,0.181,0.000,0.000,0.000,0.181,0.007,0.167,0.380,0.007,0.003,0.002,0.002,0.008,0.012,0.170,0.006,0.014,0.552,201.545,138.428,2085.000
2070-2100_SON,360.408,221.809,26.195,47.454,3.356,0.020,0.000,0.020,23.193,402.888,-42.480,179.665,137.185,0.494,0.245,0.204,0.192,0.241,0.000,0.000,0.000,0.241,0.049,0.189,0.798,0.047,0.034,0.010,0.003,0.054,0.045,0.329,0.047,0.052,0.489,178.508,92.652,2085.000
